input,output
#aliten#,#alito#
#ʔalesem#,#aso#
#ʔalesem#,#a#
#ajak#,#aja#
#banaeŋ#,#bana#
#barut#,#baru#
#babaw#,#bawo#
#buzuk#,#buru#
#benaŋ#,#bona#
#paŋɡaŋ#,#faɡa#
#ʔambawaŋ#,#hambawa#
#ʔipuʔ#,#hifo#
#ʔibaw#,#hiwo#
#ʔundak#,#hundra#
#ʔutas#,#huta#
#hikhik#,#iki#
#ila#,#ila#
#isem#,#iso#
#itik#,#iti#
#hiwal#,#iwa#
#kakaŋ#,#kaka#
#kuriŋ#,#kuri#
#labuʔ#,#labu#
#lawi#,#lai#
#zelaʔ#,#lela#
#mukmuk#,#mumu#
#muteʔ#,#muto#
#rusrus#,#ruru#
#calapaʔ#,#salafa#
#sisiʔ#,#sisi#
#sidʒem#,#sixo#
#sudʒud#,#suxu#
#tapis#,#tafi#
#umbul#,#umbu#
#ʔeluk#,#olu#
#elet#,#olo#
#etes#,#oto#
