input,output
#a#,#a#
#baliw#,#bali#
#bataŋ#,#bataŋo#
#binehiʔ#,#bili#
#batu#,#botu#
#beŋkuŋ#,#buŋɡu#
#dahun#,#duuŋo#
#buʔaja#,#huajo#
#bubuŋ#,#huhu#
#bukbuk#,#huhuʔo#
#bulan#,#hula#
#budaʔ#,#hula#
#bulan#,#hulalo#
#belaŋ#,#hulaŋo#
#bulud#,#huludu#
#bunut#,#huluto#
#bulut#,#huluto#
#buhek#,#huoʔo#
#butuʔ#,#hutu#
#buŋa#,#huŋo#
#buka#,#huʔo#
#bukuh#,#huʔu#
#budu#,#huːdu#
#ʔiris#,#ilito#
#ʔisep#,#intopo#
#lisehaʔ#,#lita#
#liseʔah#,#lita#
#mata#,#mato#
#epat#,#opato#
#eŋɡem#,#oŋɡomo#
#ʔeŋkem#,#oŋɡomo#
#heʔe#,#oːo#
#paladʒ#,#paladu#
#palu#,#palu#
#pusuŋ#,#putuŋo#
#talih#,#tali#
#tapa#,#tapo#
#sasah#,#tato#
#takub#,#taʔubu#
#taŋkub#,#taʔubu#
#takub#,#taʔubu#
#selep#,#tolopo#
#tuʔelan#,#tulalo#
#tunu#,#tulu#
#tumah#,#tumo#
#ʔabu#,#wahu#
#aɲam#,#walamo#
#anak#,#walaʔo#
#ʔanit#,#walito#
#hasek#,#wantoʔo#
#hapit#,#wapito#
#ʔatep#,#watopo#
#hawak#,#wawaʔo#
#aŋkup#,#waʔupo#
#ʔu#,#wu#
#ʔulin#,#wulilo#
#ʔuledʒ#,#wulodu#
#ʔulun#,#wulula#
#ʔuzuŋ#,#wuluŋo#
#ʔutan#,#wuta#
#ʔutin#,#wuti#
#hutek#,#wutoʔo#
#ʔuban#,#wuwalo#
#ʔitem#,#jitomo#
