input,output
#abat#,#abat#
#hambuɡ#,#ambuɡ#
#awat#,#awat#
#baduŋ#,#baduŋ#
#bakal#,#bakal#
#basal#,#basal#
#beles#,#beles#
#bilaʔ#,#bilaʔ#
#dawa#,#dawa#
#depel#,#depel#
#kalantas#,#kalantas#
#kapus#,#kapus#
#kebet#,#kebet#
#keleb#,#keleb#
#kulintas#,#kulintas#
#kupaŋ#,#kupaŋ#
#lajas#,#lajas#
#laŋ#,#laŋ#
#lekuʔ#,#leku#
#lepad#,#lepad#
#lajlaj#,#lejlej#
#liɡepit#,#liɡpit#
#liɡpit#,#liɡpit#
#limed#,#limed#
#lipat#,#lipat#
#liŋaw#,#liŋaw#
#liŋesad#,#liŋsad#
#liŋsad#,#liŋsad#
#lublub#,#lublub#
#ludeɡ#,#ludeɡ#
#lukaɡ#,#lukaɡ#
#lunsan#,#lunsan#
#nakem#,#nakem#
#rebreb#,#rebreb#
#tebaɡ#,#tebaɡ#
#tuledek#,#tuldek#
#tuldek#,#tuldek#
#umaw#,#umew#
#uraɡ#,#uraɡ#
#anaɡ#,#anaɡ#
