input,output
#hawak#,#aa#
#anak#,#ana#
#aren#,#aro#
#baseʔ#,#bhaho#
#batu#,#bhatu#
#daŋdaŋ#,#dada#
#duha#,#dua#
#pampa#,#fafa#
#papa#,#fafa#
#paʔa#,#faɡha#
#pahuʔ#,#foo#
#ʔabu#,#ɡhabu#
#ʔatiŋ#,#ɡhanti#
#ʔazaj#,#ɡhase#
#ʔataj#,#ɡhate#
#ʔatip#,#ɡhati#
#ʔatep#,#ɡhato#
#ʔabin#,#ɡhawi#
#ʔiris#,#ɡhii#
#ʔila#,#ɡhila#
#ʔitem#,#ɡhito#
#ʔaledʒaw#,#ɡholeo#
#ʔentep#,#ɡhonto#
#ʔeti#,#ɡhoti#
#ʔatimun#,#ɡhotimu#
#ʔetut#,#ɡhotu#
#ʔeŋkem#,#ɡhoŋko#
#ʔuban#,#ɡhua#
#ʔuledʒ#,#ɡhule#
#ʔuzan#,#ɡhuse#
#ʔuhuŋ#,#ɡhuu#
#ɡiliŋ#,#ɡili#
#nihawa#,#inawa#
#kaŋkaŋ#,#kaŋka#
#kulit#,#kuli#
#laki#,#laki#
#dalem#,#lalo#
#laŋit#,#lani#
#latuʔ#,#latu#
#ladʒaʔ#,#lea#
#leŋkaʔ#,#leŋka#
#lekaʔ#,#leŋka#
#liliŋ#,#lili#
#linaw#,#lino#
#laʔia#,#loɡhia#
#lepet#,#lopo#
#luab#,#lua#
#luaʔ#,#lua#
#lulun#,#lulu#
#lumut#,#lumu#
#lupa#,#lupa#
#luheʔ#,#luu#
#mapu#,#mafu#
#mamaʔ#,#mama#
#manuk#,#manuk#
#mata#,#mata#
#miɲak#,#mina#
#ɲamit#,#nami#
#ŋadʒan#,#nea#
#nipis#,#nifi#
#nepuʔ#,#nopu#
#epat#,#paa#
#paʔit#,#paɡhi#
#palu#,#palu#
#pasaŋ#,#pasa#
#pened#,#pono#
#peɲu#,#ponu#
#pusedʒ#,#puhe#
#puket#,#puka#
#putiʔ#,#pute#
#daʔan#,#raɡha#
#dateŋ#,#rato#
#diŋdiŋ#,#rindi#
#rebuŋ#,#robu#
#dahun#,#roo#
#kasaw#,#saho#
#sakit#,#saki#
#salaʔ#,#sala#
#zalan#,#sala#
#sandaj#,#sande#
#kahiw#,#sau#
#kali#,#seli#
#simpaŋ#,#simpa#
#sekep#,#soŋko#
#sumaŋed#,#sumaŋa#
#susun#,#sunsu#
#susun#,#susu#
#taʔi#,#taɡhi#
#taʔun#,#taɡhu#
#tambal#,#tamba#
#tapel#,#tampo#
#tanem#,#tanu#
#teŋaʔ#,#taŋa#
#tasik#,#tehi#
#titiʔ#,#titi#
#teka#,#toka#
#telen#,#tolo#
#tebuh#,#towu#
#tuʔah#,#tuɡha#
#tuli#,#tuli#
#tuhud#,#tuu#
#titi#,#titi#
#bataŋ#,#wata#
#ŋadas#,#ŋara#
