input,output
#ʔabaŋ#,#abeŋ#
#ʔabu#,#abu#
#alap#,#alap#
#ʔaɲud#,#anod#
#ʔanup#,#anop#
#apu#,#apo#
#ʔasawa#,#asawa#
#asu#,#aso#
#aŋaj#,#aŋə#
#balbal#,#balbal#
#bales#,#bales#
#basbas#,#basbas#
#bedʒbedʒ#,#bedbed#
#bilaŋ#,#bilaŋ#
#batux#,#bito#
#bituʔen#,#biton#
#baju#,#bijo#
#buʔaja#,#buaja#
#bukas#,#bukas#
#buluʔ#,#bulo#
#buŋa#,#buŋa#
#baba#,#baba#
#babuj#,#babuj#
#bubu#,#bɔ'boj#
#dakep#,#dikəp#
#zalan#,#dilan#
#dilaʔ#,#dila#
#depah#,#dəppa#
#enem#,#enem#
#ʔetut#,#etut#
#ɡajaŋ#,#ɡajaŋ#
#ɡusɡus#,#ɡusɡus#
#idas#,#idas#
#ʔipit#,#ipit#
#ian#,#ian#
#kalih#,#kale#
#kapkap#,#kapkap#
#kawajan#,#kawajan#
#kawit#,#kawet#
#kilala#,#kilala#
#kiskis#,#keskes#
#laŋu#,#laŋo#
#laŋaw#,#laŋɵ#
#lezep#,#ledep#
#lima#,#lima#
#laŋesi#,#laŋse#
#laŋsi#,#laŋse#
#lipas#,#lipas#
#lebeŋ#,#ləbəŋ#
#ledep#,#lədəp#
#ledled#,#lədləd#
#manuk#,#manok#
#ni#,#ni#
#pa#,#pa#
#pakpak#,#pakpak#
#paheku#,#pako#
#panaʔ#,#pana#
#piliʔ#,#pile#
#pitu#,#pitu#
#putput#,#potpot#
#putun#,#putol#
#palu#,#palo#
#pukpuk#,#pukpuk#
#pespes#,#pəspəs#
#saleŋ#,#saləŋ#
#sapaʔ#,#sapa#
#sikux#,#siko#
#sipit#,#sipet#
#seksek#,#səksək#
#tapus#,#tapos#
#si#,#ti#
#tubah#,#tube#
#tuktuk#,#tuktuk#
#tukud#,#tukod#
#tutuh#,#tuto#
#tama#,#tama#
#tebteb#,#təbtəb#
#tebteb#,#təbtəb#
#tektek#,#təktək#
#ʔudaŋ#,#udaŋ#
#ʔudʒiŋ#,#uɡiŋ#
#ʔules#,#ules#
#ʔuluh#,#ulo#
#ʔumah#,#uma#
#ʔuaj#,#uwaj#
#wakwak#,#wakwak#
#walu#,#walu#
#witiwit#,#witiwet#
#amax#,#ama#
#ʔapedʒux#,#apdu#
#sibu#,#esbu#
#ina#,#ina#
#utaʔ#,#ota#
#ŋadʒan#,#ŋahen#
#ŋajaw#,#ŋajɔ#
#ŋipen#,#ŋipən#
#ŋetŋet#,#ŋətŋət#
