input,output
#ʔabuk#,#abuk#
#hadʒek#,#adek#
#anak#,#anak#
#hapuj#,#apuj#
#hasaŋ#,#asaŋ#
#hasaʔ#,#asaʔ#
#ʔasiʔ#,#asiʔ#
#ʔataj#,#ataj#
#aɲam#,#aɲam#
#wani#,#aɲi#
#haŋit#,#aŋit#
#balu#,#balew#
#baseʔ#,#basaʔ#
#batu#,#batəw#
#buʔaja#,#baja#
#beʔbeʔ#,#bebaʔ#
#bedʒbedʒ#,#bebed#
#balabaw#,#belabaw#
#beli#,#belej#
#bituka#,#betuka#
#bisul#,#bisul#
#buaʔ#,#buaʔ#
#bubuŋ#,#bubuŋ#
#buhek#,#buk#
#bukuh#,#bukew#
#bulu#,#bulew#
#dalem#,#daləm#
#dahun#,#daʔun#
#diʔaʔ#,#diaʔ#
#duha#,#dua#
#ihap#,#iap#
#zalan#,#dʒalan#
#zauʔ#,#dʒauʔ#
#zaʔit#,#dʒaʔit#
#kasaw#,#kasaw#
#kahiw#,#kajəw#
#kahu#,#kaʔaw#
#kulat#,#kulat#
#kulit#,#kulit#
#kutu#,#kutəw#
#kedeŋ#,#kədəŋ#
#lakaw#,#lakaw#
#laluŋ#,#laloŋ#
#laŋit#,#laŋit#
#leŋen#,#leŋen#
#lumut#,#lumut#
#lebuʔ#,#ləbuʔ#
#manuk#,#manuəʔ#
#mata#,#mata#
#maŋaʔ#,#maŋaʔ#
#nanaʔ#,#nanaʔ#
#enap#,#nap#
#panas#,#panas#
#epat#,#pat#
#pihpih#,#pipəj#
#putput#,#puput#
#pusedʒ#,#pusəd#
#puʔun#,#puʔun#
#salaʔ#,#salaʔ#
#sai#,#saj#
#hesi#,#sej#
#esak#,#sek#
#taban#,#taban#
#tabun#,#tabun#
#taneʔ#,#tanaʔ#
#taŋis#,#taŋih#
#taʔun#,#taʔun#
#taʔu#,#taʔəw#
#hetek#,#tek#
#tuɡtuɡ#,#tutuɡ#
#tebuh#,#təbəw#
#teŋuʔ#,#təŋuʔ#
#ʔuban#,#uban#
#ʔubi#,#ubej#
#ʔuzan#,#udʒan#
#ʔuledʒ#,#uled#
#ʔulu#,#ulew#
#ʔulin#,#ulin#
#ʔulun#,#ulun#
#ʔuma#,#uma#
#ʔumpan#,#upan#
#hutek#,#utek#
#nipaʔ#,#ɲipaʔ#
#ŋadʒan#,#ŋadan#
