input,output
#saɡsaɡ#,#aaɡ#
#alud#,#alud#
#saŋa#,#aŋeh#
#bawaŋ#,#bawaŋ#
#zaʔet#,#dat#
#diŋan#,#diŋan#
#seput#,#efut#
#paɡpaɡ#,#fafaɡ#
#pedped#,#fefed#
#pelpel#,#fefel#
#penpen#,#fefen#
#pulpul#,#fuful#
#purpur#,#fufur#
#puʔpuʔ#,#fufuʔ#
#puʔpuʔ#,#fufuʔ#
#puliŋ#,#fuliŋ#
#ɡasiŋ#,#ɡaiŋ#
#ɡasiŋ#,#ɡeiŋ#
#ɡilek#,#ɡileɡ#
#ɡiret#,#ɡiret#
#sikaŋ#,#ikaŋ#
#silad#,#ilad#
#ila#,#ileh#
#ilek#,#ilek#
#hilu#,#iluh#
#kaban#,#kaban#
#kalat#,#kalat#
#kamaŋ#,#kamaŋ#
#ketut#,#ketut#
#lamudʒ#,#lamud#
#latiʔ#,#latiʔ#
#lawas#,#lawa#
#lawaʔ#,#lawaʔ#
#lebas#,#lebha#
#libas#,#liba#
#lipak#,#lifak#
#lipis#,#lifii#
#likab#,#likab#
#lubuk#,#lubuk#
#luŋun#,#luŋun#
#pelpel#,#mefel#
#penpen#,#mefen#
#padek#,#padek#
#pilat#,#pilat#
#suduʔ#,#suduʔ#
#tudʒaw#,#tudo#
#tumid#,#tumid#
#tuʔa#,#tuəh#
#tiŋaʔŋaʔ#,#təŋaŋaʔ#
#sudʒud#,#udud#
#ŋazel#,#ŋadə#
#ŋaʔŋaʔ#,#ŋaŋaʔ#
