input,output
#habed#,#abbed#
#ʔalat#,#alat#
#abun#,#ambon#
#hametak#,#amtak#
#anabu#,#anabo#
#andap#,#andap#
#ʔantatadu#,#antatado#
#aped#,#apped#
#ʔasak#,#asak#
#ʔau#,#au#
#babas#,#babas#
#badʒbadʒ#,#baɡbaɡ#
#bakelaɡ#,#baklaɡ#
#bakul#,#bakul#
#balantik#,#balantik#
#balatik#,#balantik#
#balabeɡ#,#balabaɡ#
#balaki#,#balaki#
#balanak#,#balanak#
#balatuŋ#,#balatoŋ#
#balintaŋ#,#balitaŋ#
#balitaŋ#,#balitaŋ#
#banban#,#banban#
#baraŋan#,#banaŋar#
#barasbas#,#barasabas#
#baraŋaj#,#baraŋaj#
#basbas#,#basbas#
#batbat#,#batbat#
#bajawak#,#bajawak#
#baŋkaj#,#baŋkaj#
#baŋsal#,#baŋsal#
#baŋsit#,#baŋsit#
#beŋbeŋ#,#beŋbeŋ#
#bikuɡ#,#bikkoɡ#
#bilis#,#bilis#
#biluɡ#,#biloɡ#
#buɡbuɡ#,#boɡboɡ#
#bukel#,#bukel#
#burik#,#burik#
#butiti#,#butiti#
#bujeʔuŋ#,#bujʔoŋ#
#buhis#,#buis#
#baɡaj#,#baɡaj#
#balaw#,#balaw#
#balun#,#balon#
#balut#,#balut#
#baɲat#,#banat#
#barut#,#barut#
#bidaŋ#,#bidaŋ#
#bikas#,#bikas#
#bilin#,#bilin#
#bisik#,#bisik#
#butaʔ#,#bota#
#buɡa#,#buɡa#
#buŋkul#,#bukol#
#bukul#,#bukol#
#buni#,#buni#
#buja#,#buja#
#dapdap#,#dapadap#
#hediʔ#,#di#
#dukut#,#dukot#
#zuliŋ#,#duliŋ#
#dilap#,#dilap#
#dulit#,#dulit#
#duluŋ#,#duloŋ#
#duŋun#,#duŋun#
#ɡakɡak#,#ɡakɡak#
#ɡambaŋ#,#ɡambaŋ#
#ɡamet#,#ɡamet#
#ɡerɡer#,#ɡerɡer#
#ɡeteʔ#,#ɡetta#
#ɡimbal#,#ɡimbal#
#ɡiret#,#ɡiret#
#ɡarit#,#ɡarit#
#ɡulaj#,#ɡulaj#
#ɡujud#,#ɡujod#
#hiket#,#iket#
#iliʔ#,#ili#
#ilet#,#ilet#
#indaŋ#,#indaŋ#
#isem#,#isem#
#kabal#,#kabal#
#kabasi#,#kabasi#
#kalamuntiŋ#,#kalamutiŋ#
#kalamaj#,#kalamaj#
#kalasaɡ#,#kalasaɡ#
#kalis#,#kalis#
#kamkam#,#kamkam#
#kenduŋ#,#kandoŋ#
#katud#,#katud#
#kawil#,#kawil#
#kempes#,#keppes#
#kepes#,#keppes#
#kizem#,#kidem#
#kidem#,#kidem#
#kikkik#,#kikkik#
#kikik#,#kikkik#
#kidelap#,#kilap#
#ɡitɡit#,#kitkit#
#kiŋkiŋ#,#kiŋkiŋ#
#kukkuk#,#kokkok#
#kunzit#,#kudit#
#kuzit#,#kudit#
#kuriat#,#kuriat#
#kurisiŋ#,#kursiŋ#
#kursiŋ#,#kursiŋ#
#kuruŋ#,#kuroŋ#
#kutkut#,#kutkot#
#kuntit#,#kutit#
#kutit#,#kutit#
#kutiŋ#,#kutiŋ#
#kutuɡ#,#kutoɡ#
#kutuk#,#kutok#
#kujut#,#kujot#
#kua#,#kua#
#kuŋkuŋ#,#kuŋkoŋ#
