input,output
#habed#,#abot#
#aba#,#aba#
#ʔadi#,#adi#
#aɡam#,#aɡam#
#hamak#,#amak#
#amak#,#amak#
#ambiʔ#,#ambi#
#anzak#,#andʒak#
#ansaw#,#anso#
#ʔalesem#,#asom#
#hajun#,#aun#
#haŋus#,#aŋus#
#bakehaw#,#baho#
#bait#,#bait#
#balatuk#,#balatuk#
#balintaŋ#,#balintaŋ#
#balitaŋ#,#balintaŋ#
#baliuŋ#,#baliuŋ#
#baliŋ#,#baliŋ#
#baliŋbiŋ#,#baliŋbiŋ#
#baledʒ#,#balok#
#bajaw#,#bao#
#baraŋan#,#baraŋan#
#basbas#,#basbas#
#bates#,#batos#
#baŋbaŋ#,#baŋbaŋ#
#baŋkaj#,#baŋke#
#baŋkudu#,#baŋkudu#
#biŋkaŋ#,#biŋkaŋ#
#bikaŋ#,#biŋkaŋ#
#biŋkis#,#biŋkis#
#bebak#,#bobak#
#belekas#,#bolhas#
#benaŋ#,#bonaŋ#
#benehiʔ#,#boni#
#benem#,#bonom#
#beteken#,#botohon#
#beŋbeŋ#,#boŋboŋ#
#buas#,#buas#
#buzuk#,#budʒuk#
#buŋkus#,#buŋkus#
#dahdah#,#dada#
#daliŋ#,#daliŋ#
#damaj#,#dame#
#ɡamat#,#ɡamat#
#ɡaru#,#ɡaru#
#ɡasiŋ#,#ɡasiŋ#
#ɡenep#,#ɡonop#
#ɡesaʔ#,#ɡosa#
#ɡeteʔ#,#ɡota#
#kaban#,#haban#
#ɡaliŋ#,#haliŋ#
#kampil#,#hampil#
#kandaŋ#,#handaŋ#
#kapal#,#hapal#
#karanzaŋ#,#harandʒaŋ#
#kiab#,#hiap#
#kinzep#,#hidop#
#kizep#,#hidop#
#kilaw#,#hillo#
#kimpal#,#himpal#
#kitej#,#hite#
#kebel#,#hobol#
#keleŋ#,#holoŋ#
#kuriŋ#,#huriŋ#
#kutiŋ#,#hutiŋ#
#kuŋkuŋ#,#huŋkuŋ#
#ʔiaŋ#,#iaŋ#
#iba#,#iba#
#izuk#,#idʒuk#
#iliŋ#,#iliŋ#
#inda#,#inda#
#inda#,#nda#
#indaŋ#,#indaŋ#
#hinzam#,#indʒam#
#hintaj#,#inte#
#ipak#,#ipak#
#ʔipuʔ#,#ipu#
#izep#,#irdop#
#isek#,#isok#
#iŋel#,#iŋol#
#iŋet#,#iŋot#
#zeliŋ#,#dʒoliŋ#
#labuʔ#,#labu#
#laklak#,#laklak#
#lamlam#,#lamlam#
#lamudʒ#,#lamuk#
#latak#,#latak#
#ʔaliwat#,#liat#
#lintem#,#lintom#
#litem#,#lintom#
#leket#,#lohot#
#letub#,#lotup#
#lubuk#,#lubuk#
#luluɡ#,#luluk#
#lumpuʔ#,#lumpu#
#majaŋ#,#meaŋ#
#pezem#,#modom#
#muncuŋ#,#munsuŋ#
#mucuŋ#,#munsuŋ#
#eɡap#,#oɡap#
#ʔembun#,#ombun#
#hepak#,#ompak#
#ʔempas#,#ompas#
#etik#,#otik#
#padaŋ#,#padaŋ#
#paɡut#,#paɡut#
#paɡut#,#parɡut#
#paku#,#pahu#
#palpal#,#palpal#
#pariama#,#pariama#
#pasaŋ#,#pasaŋ#
#pasaŋ#,#pasaŋ#
#pajuŋ#,#pauŋ#
#paŋɡuŋ#,#paŋɡuŋ#
#paŋkal#,#paŋkal#
#pihak#,#piak#
#piket#,#pihot#
