input,output
#ʔeluk#,#lok#
#ʔadaŋ#,#adaŋ#
#halaw#,#alau#
#ʔabaŋ#,#ambaŋ#
#ʔasak#,#asak#
#ʔau#,#au#
#ʔajaɡ#,#ajak#
#ʔajam#,#ajam#
#hajun#,#ajun#
#ʔempas#,#empas#
#ʔepik#,#empek#
#ʔerem#,#eram#
#ʔidam#,#idam#
#hidap#,#idap#
#huab#,#uap#
#ʔudud#,#udut#
#ʔulam#,#ulam#
#ʔuntaj#,#untai#
#ʔuraj#,#urai#
#hadas#,#adas#
#adu#,#adu#
#azak#,#adʒak#
#aken#,#akan#
#alaʔ#,#alah#
#amat#,#amat#
#ambaj#,#ambai#
#ambet#,#ambat#
#ambet#,#ambet#
#hambin#,#ambin#
#hampaŋ#,#ampaŋ#
#ataʔ#,#antah#
#ʔantem#,#antem#
#anteŋ#,#anteŋ#
#ʔantuk#,#antok#
#ʔalesem#,#asam#
#asep#,#asap#
#hawan#,#awan#
#ajun#,#ajun#
#aŋɡap#,#aŋɡap#
#aɡap#,#aŋɡap#
#aŋkat#,#aŋkat#
#balbal#,#babal#
#babas#,#babas#
#basbas#,#babas#
#bacak#,#bacak#
#bacuk#,#bacok#
#baɡaj#,#baɡaj#
#baɡaŋ#,#baɡaŋ#
#baɡuh#,#baɡu#
#bahak#,#bahak#
#bait#,#bait#
#bazaw#,#badʒau#
#bakehaw#,#bakau#
#bakul#,#bakul#
#balaʔ#,#balah#
#balaw#,#balau#
#baleŋ#,#balaŋ#
#baliŋ#,#baliŋ#
#balut#,#balut#
#bambaŋen#,#bambaŋan#
#banat#,#banat#
#banduŋ#,#bandoŋ#
#bantaʔ#,#bantah#
#bantal#,#bantal#
#baderis#,#baris#
#badris#,#baris#
#barut#,#barut#
#basuŋ#,#basoŋ#
#bates#,#batas#
#batik#,#batek#
#bauk#,#bauk#
#bajuʔuŋ#,#bajoŋ#
#baŋehaw#,#baŋau#
#baŋhaw#,#baŋau#
#baŋkaj#,#baŋkaj#
#baŋsal#,#baŋsal#
#baŋsit#,#baŋsit#
#beŋbeŋ#,#bebaŋ#
#bidara#,#bedara#
#bidara#,#bidara#
#baɡahak#,#beɡahak#
#bekel#,#bekal#
#bakukuŋ#,#bekukoŋ#
#bakuku#,#bekuku#
#baladaw#,#beladau#
#balakaŋ#,#belakaŋ#
#bulalak#,#belalak#
#balanak#,#belanak#
#balantik#,#belantek#
#balatik#,#belantek#
#bakelad#,#belat#
#balaŋaʔ#,#belaŋah#
#balaŋa#,#belaŋah#
#balabeɡ#,#belebak#
#banelik#,#belek#
#balian#,#belian#
#balida#,#belida#
#balidaʔ#,#belidah#
#balikat#,#belikat#
#baliŋbiŋ#,#belimbiŋ#
#balintaŋ#,#belintaŋ#
#balitaŋ#,#belintaŋ#
#baliuŋ#,#beliuŋ#
#balulaŋ#,#belulaŋ#
#balunuʔ#,#belunoh#
#benem#,#benam#
#bintapu#,#bentapu#
#bitaʔus#,#bentaus#
#banuaj#,#benuai#
#kukkuk#,#kukok#
#baraŋaj#,#beraŋai#
#baraŋan#,#beraŋan#
#buresin#,#bersin#
#barunus#,#berunus#
#baŋkiriŋ#,#beŋkiriŋ#
#biŋkudu#,#beŋkudu#
#biak#,#biak#
#bajawak#,#biancak#
#bias#,#bias#
#bajawak#,#biawak#
#bidaŋ#,#bidaŋ#
#bilaʔ#,#bilah#
#bilis#,#bilis#
#biŋbiŋ#,#bimbiŋ#
#bintaŋ#,#bintaŋ#
#bintul#,#bintul#
#bintur#,#bintur#
#binuaŋ#,#binuaŋ#
#biʔuŋ#,#bioŋ#
#biras#,#biras#
#bisik#,#bisek#
#biŋkaj#,#biŋkai#
#biŋkis#,#biŋkis#
#burus#,#boros#
#burus#,#boros#
#burik#,#borek#
#buŋbuŋ#,#boŋboŋ#
#buŋkaʔ#,#boŋkah#
#bukel#,#boŋkal#
#buŋkem#,#boŋkam#
#buŋul#,#boŋol#
#buŋsu#,#boŋsu#
#buas#,#buas#
#bubul#,#bubul#
#buken#,#bukan#
#buŋkus#,#bukus#
#buŋkus#,#buŋkus#
#buled#,#bulat#
#bulaŋ#,#bulaŋ#
#buŋbuŋ#,#bumboŋ#
#buntil#,#buntil#
#bunut#,#bunut#
#buri#,#buri#
#busuŋ#,#busoŋ#
#butil#,#butil#
#butir#,#butir#
#bujeʔuŋ#,#bujoŋ#
#bicak#,#becak#
#baisan#,#besan#
#biŋbiŋ#,#beŋbeŋ#
#bakelaɡ#,#bəlak#
#cabaŋ#,#cabaŋ#
#caciŋ#,#caciŋ#
#campak#,#capak#
#capak#,#capak#
#capit#,#capit#
#cabaŋ#,#cawaŋ#
#cekcek#,#cecak#
#cekcek#,#cecek#
#calapaʔ#,#celapa#
#celep#,#celep#
#ceraj#,#cerai#
#ceŋis#,#ceŋis#
#ciŋap#,#ceŋap#
#ciak#,#ciak#
#ciap#,#ciap#
#cikcek#,#cicak#
#citcit#,#cicit#
#cik#,#cik#
#curik#,#corek#
#curit#,#coret#
#cubit#,#cubit#
#cekiɡ#,#cəkek#
#dahdah#,#dada#
#dahak#,#dahak#
#dalih#,#daleh#
#udaliʔ#,#daleh#
#damaj#,#damaj#
#dampil#,#dampil#
#dapil#,#dampil#
#dekak#,#dekak#
#daŋanan#,#deŋanan#
#deŋut#,#deŋut#
#hidem#,#diam#
#hidem#,#diem#
#dilat#,#dilat#
#dumul#,#domol#
#dujuŋ#,#dojoŋ#
#dukduk#,#dudok#
#dura#,#dura#
#duŋun#,#duŋun#
#didis#,#dedes#
#didis#,#didis#
#daɡepak#,#dəpak#
#desek#,#dəsak#
#deŋkul#,#dəŋkul#
#ʔembun#,#embun#
#epap#,#empap#
#enzak#,#endʒak#
#eŋaʔ#,#eŋah#
#eŋɡa#,#eŋɡa#
#ɡakɡak#,#ɡaɡak#
#ɡamak#,#ɡamak#
#ɡamet#,#ɡamat#
#ɡambaŋ#,#ɡambaŋ#
#ɡanti#,#ɡanti#
#ɡasiŋ#,#ɡasiŋ#
#ɡawaŋ#,#ɡawaŋ#
#ɡaŋɡaŋ#,#ɡaŋɡaŋ#
#ɡetɡet#,#ɡeɡat#
#kelap#,#ɡelap#
#ɡeleŋ#,#ɡelaŋ#
#ɡaliŋɡaŋ#,#ɡeliŋɡaŋ#
#ɡaluɡaʔ#,#ɡeluɡa#
#ɡemes#,#ɡemas#
#ɡurumut#,#ɡerumut#
#ɡesaʔ#,#ɡesah#
#ɡeteʔ#,#ɡetah#
#ɡeteŋ#,#ɡetaŋ#
#ɡiʔed#,#ɡiat#
#ɡiɡir#,#ɡiɡir#
#ɡiɡir#,#ɡeɡer#
#ɡilaw#,#ɡilau#
#ɡinelaw#,#ɡilaw#
#ɡilaŋ#,#ɡilaŋ#
#ɡuluk#,#ɡolok#
#ɡumul#,#ɡomol#
#ɡumul#,#ɡumul#
#ɡujeŋ#,#ɡojaŋ#
#ɡulaj#,#ɡulaj#
#ɡuntur#,#ɡuntur#
#ɡujaʔ#,#ɡujah#
#kelep#,#ɡəlap#
#ɡelap#,#ɡəlap#
#ɡenep#,#ɡənap#
#ʔabis#,#habis#
#hampir#,#hampir#
#ʔantem#,#hantam#
#ʔaruʔan#,#haruan#
#ʔalesem#,#hasem#
#ʔepah#,#hempa#
#ʔiaŋ#,#hiaŋ#
#ʔiaŋ#,#jaŋ#
#hizaw#,#hidʒau#
#hintaj#,#hintai#
#ʔituŋ#,#hitoŋ#
#hilah#,#hela#
#ibus#,#ibus#
#izuk#,#idʒok#
#ikel#,#ikal#
#hiket#,#ikat#
#ʔipuʔ#,#ipoh#
#isaŋ#,#isaŋ#
#isaŋ#,#iŋsaŋ#
#itil#,#itil#
#itik#,#itek#
#iŋet#,#iŋet#
#zaŋan#,#dʒaŋan#
#zaŋkaŋ#,#dʒaŋkaŋ#
#zaŋkit#,#dʒaŋkit#
#zakit#,#dʒaŋkit#
#zelzel#,#dʒedʒal#
#zeliŋ#,#dʒeliŋ#
#zaluaŋ#,#dʒeluaŋ#
#zepit#,#dʒepit#
#zariaŋaw#,#dʒeraŋau#
#zizi#,#dʒidʒi#
#zilat#,#dʒilat#
#dilat#,#dʒilat#
#zutzut#,#dʒondʒot#
#zuliŋ#,#dʒuliŋ#
#zuŋzuŋ#,#dʒundʒoŋ#
#zeɡzeɡ#,#dʒədʒak#
#kacaw#,#kacaw#
#kain#,#kain#
#kaʔis#,#kais#
#kalis#,#kalis#
#kampil#,#kampil#
#kandaŋ#,#kandaŋ#
#kandis#,#kandis#
#kanduŋ#,#kandoŋ#
#kapis#,#kapis#
#kapuk#,#kapok#
#karat#,#karat#
#kasep#,#kasap#
#kaup#,#kaup#
#kawaʔ#,#kawah#
#kaban#,#kawan#
#kaja#,#kaja#
#kaŋkaŋ#,#kaŋkaŋ#
#kezep#,#kedʒep#
#kalalaŋ#,#kelalaŋ#
#kulambar#,#kelambar#
#kulasa#,#kelasa#
#kalasaɡ#,#kelasak#
#kenduŋ#,#kendoŋ#
#kenduŋ#,#kendoŋan#
#kepuŋ#,#kepoŋ#
#kurendut#,#kerdut#
#kuredut#,#kerdut#
#kuriak#,#keriak#
#kerut#,#kerut#
#kurisiŋ#,#kereseŋ#
#kursiŋ#,#kereseŋ#
#kurisiŋ#,#kereŋseŋ#
#kursiŋ#,#kereŋseŋ#
#keɲat#,#keɲat#
#kicek#,#kicak#
#kicak#,#kicak#
#kicaw#,#kicaw#
#kidam#,#kidam#
#kiduŋ#,#kidoŋ#
#kizem#,#kidʒam#
#kilkil#,#kikil#
#kilkil#,#kekel#
#kikuʔ#,#kiku#
#kilan#,#kilan#
#kidelat#,#kilat#
#kilaw#,#kilaw#
#kinelaw#,#kilaw#
#kilaŋ#,#kilaŋ#
#kilik#,#kilek#
#kilik#,#kelek#
#kiliɡ#,#kilik#
#kiraj#,#kiraj#
#kitiŋ#,#kitiŋ#
#kiɲaŋ#,#kiɲaŋ#
#kujuk#,#kojok#
#kujuk#,#kojok#
#kuhit#,#kuit#
#kupkup#,#kukup#
#kukus#,#kukus#
#kuskus#,#kukus#
#kulaj#,#kulaj#
#kumpul#,#kumpul#
#kuntit#,#kuntit#
#kutit#,#kuntit#
#kupiŋ#,#kupiŋ#
#kuraj#,#kuraj#
#kuruŋ#,#kuroŋ#
#kusut#,#kusut#
#ɡusut#,#kusut#
#kutuk#,#kutok#
#kuju#,#kuju#
#kujut#,#kujut#
#ŋujaʔ#,#kuɲah#
#kumkum#,#kuŋkum#
#kiŋkiŋ#,#keŋkeŋ#
#kebel#,#kəbal#
#kadaʔdaʔ#,#kədadah#
#kadadak#,#kədadak#
#kalamaj#,#kəlamaj#
#kalaju#,#kəlaju#
#kaliŋkiŋ#,#kəliŋkiŋ#
#keluk#,#kəlok#
#keluŋ#,#kəloŋ#
#kulubuŋ#,#kəluboŋ#
#kalamuntiŋ#,#kələmuntiŋ#
#kembaŋ#,#kəmbaŋ#
#kempis#,#kəmpis#
#kepis#,#kəmpis#
#keniŋ#,#kəniŋ#
#ketut#,#kəntut#
#kepel#,#kəpal#
#karanzaŋ#,#kərandʒaŋ#
#ketak#,#kətak#
#keter#,#kətar#
#ketik#,#kətek#
#labuʔ#,#laboh#
#labu#,#labu#
#laɡu#,#laɡu#
#laɡu#,#laɡu#
#laʔin#,#lain#
#lambat#,#lambat#
#lambuɡ#,#lambok#
#labuɡ#,#lambok#
#lampaw#,#lampau#
#lapaw#,#lampau#
#lampin#,#lampin#
#lampit#,#lampit#
#landak#,#landak#
#landasan#,#landas#
#landasan#,#landasan#
#landaj#,#landaj#
#ladaj#,#landaj#
#lanteʔas#,#lantas#
#lantʔas#,#lantas#
#lateʔas#,#lantas#
#latʔas#,#lantas#
#lantaj#,#lantaj#
#lantiŋ#,#lantiŋ#
#lampus#,#lapus#
#lapus#,#lapus#
#lasaʔ#,#lasah#
#lahuk#,#lauk#
#laun#,#laun#
#lawaʔ#,#lawah#
#labaj#,#lawaj#
#lawaŋ#,#lawaŋ#
#lajaŋ#,#lajaŋ#
#lecut#,#lecut#
#lekep#,#lekap#
#leket#,#lekat#
#lebleb#,#lelap#
#leleb#,#lelap#
#leplep#,#lelap#
#lembaʔ#,#lembah#
#lebaʔ#,#lembah#
#lambajuŋ#,#lembajoŋ#
#lepak#,#lepak#
#lepas#,#lepas#
#lepuʔ#,#lepoh#
#lepiʔ#,#lepeh#
#letak#,#letak#
#leɲab#,#leɲap#
#liŋɡaŋ#,#leŋɡaŋ#
#lekep#,#leŋkap#
#likuŋ#,#leŋkoŋ#
#laŋkuas#,#leŋkuas#
#lias#,#lias#
#licin#,#licin#
#liŋdʒi#,#lidi#
#lidʒi#,#lidi#
#liɡet#,#liɡat#
#limaw#,#limaw#
#limbuŋ#,#limboŋ#
#liuɡ#,#liok#
#lipit#,#lipit#
#lipud#,#liput#
#ʔaliwat#,#liwat#
#ʔaliwat#,#lewat#
#liŋɡis#,#liŋɡis#
#liɡis#,#liŋɡis#
#likup#,#liŋkup#
#lubuk#,#lobok#
#lubuk#,#lubok#
#lumpat#,#lompat#
#luja#,#loja#
#lujek#,#lojak#
#lujek#,#lujak#
#lujak#,#lojak#
#lujak#,#lujak#
#lujaŋ#,#lojaŋ#
#lujut#,#lojot#
#lujut#,#lujut#
#lujuŋ#,#lojoŋ#
#lucut#,#lucut#
#luʔluʔ#,#luloh#
#luluʔ#,#luloh#
#luʔum#,#lulum#
#lumek#,#lumak#
#lumpaŋ#,#lumpaŋ#
#lunek#,#lunak#
#lunas#,#lunas#
#luput#,#luput#
#rudrud#,#lurut#
#rudrud#,#rurut#
#luju#,#luju#
#liwaŋ#,#lewaŋ#
#liŋa#,#leŋa#
#liŋkeŋ#,#leŋkaŋ#
#likeŋ#,#leŋkaŋ#
#liŋkeŋ#,#liŋkaŋ#
#likeŋ#,#liŋkaŋ#
#liŋkuɡ#,#leŋkok#
#likuɡ#,#leŋkok#
#liŋus#,#leŋos#
#lebak#,#ləbak#
#lebuk#,#ləbuk#
#laɡecik#,#ləcek#
#leɡuŋ#,#ləɡoŋ#
#lekas#,#ləkas#
#lemeŋ#,#ləmaŋ#
#lembut#,#ləmbut#
#lampujaŋ#,#ləmpojaŋ#
#lentik#,#ləntek#
#laɡepak#,#ləpak#
#lepet#,#ləpat#
#lesu#,#ləsu#
#letek#,#lətak#
#labetik#,#lətek#
#laɡetuk#,#lətok#
#laɡetub#,#lətup#
#laɡetub#,#lətup#
#maŋmaŋ#,#mamaŋ#
#majaŋ#,#majaŋ#
#baŋkudu#,#meŋkudu#
#amiaŋ#,#miaŋ#
#muncuŋ#,#moncoŋ#
#mucuŋ#,#moncoŋ#
#nasi#,#nasi#
#nuŋnuŋ#,#nonoŋ#
#ulak#,#olak#
#uliʔ#,#oleh#
#humbak#,#ombak#
#ʔundak#,#ondak#
#hukas#,#oŋkas#
#uŋkaŋ#,#oŋkaŋ#
#ukaŋ#,#oŋkaŋ#
#pada#,#pada#
#padem#,#padam#
#pandet#,#padat#
#padet#,#padat#
#paɡi#,#paɡi#
#paɡu#,#paɡu#
#paɡut#,#paɡut#
#paʔud#,#pahut#
#paʔud#,#paut#
#paʔis#,#pais#
#pakal#,#pakal#
#paku#,#paku#
#paluŋ#,#paloŋ#
#pantaj#,#pantai#
#pantik#,#pantek#
#patik#,#pantek#
#palpal#,#papal#
#patpat#,#papat#
#paras#,#paras#
#paras#,#paras#
#pasaŋ#,#pasaŋ#
#pasaŋ#,#pasaŋ#
#pajaʔ#,#pajah#
#pajuŋ#,#pajoŋ#
#paju#,#paju#
#paŋɡaŋ#,#paŋɡaŋ#
#paŋɡuŋ#,#paŋɡoŋ#
#paŋkaʔ#,#paŋkah#
#paŋkal#,#paŋkal#
#paŋku#,#paŋku#
#pecel#,#pecal#
#picek#,#pechak#
#picek#,#pechak#
#piɡeŋ#,#peɡaŋ#
#pekaw#,#pekau#
#paletik#,#pelantek#
#palantik#,#pelantek#
#pekpek#,#pepak#
#petpet#,#pepat#
#paria#,#peria#
#pitak#,#petak#
#paŋɡaɡa#,#peŋɡaɡa#
#piaj#,#piai#
#pizak#,#pidʒak#
#pinzit#,#pidʒit#
#pizit#,#pidʒit#
#pik#,#pik#
#piket#,#pikat#
#pilis#,#pilis#
#pindaʔ#,#pindah#
#pindaŋ#,#pindaŋ#
#pintal#,#pintal#
#pintas#,#pintas#
#pitas#,#pintas#
#pipiʔ#,#pipeh#
#pipit#,#pipit#
#pipit#,#pipit#
#pipiʔit#,#pipit#
#pitpit#,#pipit#
#pis#,#pis#
#pisaʔ#,#pisah#
#pit#,#pit#
#pucut#,#pocot#
#pulpul#,#popol#
#purpur#,#popor#
#purpur#,#pupur#
#putuŋ#,#potoŋ#
#puŋsu#,#poŋsu#
#puas#,#puas#
#pucuk#,#pucok#
#pukas#,#pukas#
#pukaw#,#pukau#
#pukaŋ#,#pukaŋ#
