input,output
#taʔe#,#ae#
#tapar#,#aha#
#tapa#,#aha#
#tape#,#ahe#
#tanoʔ#,#ano#
#taraɡau#,#arakau#
#adom#,#aro#
#asok#,#ato#
#draŋi#,#caŋi#
#droŋan#,#doŋa#
#tutup#,#duu#
#raʔani#,#dɐni#
#ʔenop#,#eno#
#papa#,#haha#
#papaʔ#,#haha#
#papi#,#hahi#
#papo#,#haho#
#papo#,#haho#
#pakaʔ#,#haka#
#pale#,#hale#
#palo#,#halo#
#palu#,#halu#
#panek#,#hane#
#panua#,#hanua#
#baban#,#hapa#
#pasa#,#hata#
#pakuŋ#,#haʔu#
#pinut#,#hinu#
#pitolon#,#hiolo#
#pisak#,#hite#
#potak#,#hoa#
#pokos#,#hoko#
#polos#,#holo#
#ponuʔ#,#honu#
#poɲu#,#honu#
#pose#,#hote#
#putun#,#roma#
#puʔaja#,#huasa#
#pudi#,#hudi#
#pupus#,#huhu#
#pula#,#hule#
#pulan#,#hule#
#puro#,#hulo#
#pulu#,#hulu#
#puni#,#huni#
#punuʔ#,#hunu#
#pusa#,#hute#
#putun#,#huu#
#putu#,#huu#
#butu#,#huu#
#puŋao#,#huŋao#
#puŋa#,#huŋe#
#pukot#,#huʔo#
#titiŋ#,#ii#
#titik#,#iki#
#ili#,#ili#
#tiro#,#iro#
#ʔiro#,#iro#
#kaso#,#kaato#
#kakas#,#kaka#
#kanam#,#kana#
#keke#,#keke#
#kokop#,#koko#
#kobit#,#kopi#
#kurukuru#,#kurukuru#
#kau#,#kɐu#
#kau#,#kɐukeu#
#lapat#,#laha#
#lapa#,#laha#
#ralom#,#lalo#
#laŋo#,#laŋo#
#liko#,#liʔo#
#rourou#,#loulou#
#loɡuŋ#,#loʔu#
#ruru#,#lulu#
#loto#,#loː#
#mate#,#mae#
#mai#,#mai#
#mamis#,#mami#
#marau#,#maraːu#
#masakit#,#mataʔi#
#meme#,#meme#
#momos#,#momo#
#monaki#,#monaki#
#motus#,#mou#
#mumuni#,#mumuni#
#muno#,#muno#
#mwaloʔ#,#mwalo#
#maʔati#,#mɐi#
#manuk#,#mɐnu#
#mabusuk#,#mɐpusu#
#matakut#,#mɐʔu#
#matuʔa#,#mæua#
#napok#,#naho#
#ɲao#,#nao#
#naɡo#,#naʔo#
#nunu#,#nunu#
#ʔanunu#,#nunu#
#nuso#,#nuto#
#kodos#,#odo#
#oto#,#odo#
#topoŋ#,#oho#
#ona#,#ona#
#ona#,#ona#
#ʔone#,#one#
#ʔono#,#ono#
#onom#,#ono#
#topwa#,#opwa#
#ʔoso#,#oto#
#toka#,#oʔa#
#bara#,#para#
#basu#,#pasu#
#bebe#,#pepe#
#piras#,#pile#
#binam#,#pine#
#pinu#,#pinu#
#boi#,#poi#
#posaʔ#,#pota#
#boŋi#,#poŋi#
#buliʔ#,#puli#
#bulos#,#pulo#
#buluŋ#,#pulu#
#bulut#,#pulu#
#buburu#,#pupulu#
#burit#,#puri#
#pwaka#,#pwaʔa#
#rarap#,#rara#
#rikiʔ#,#riʔi#
#rua#,#ro#
#rodrom#,#rodo#
#rua#,#rue#
#ʔapator#,#sahao#
#ane#,#sane#
#ʔatop#,#sao#
#ʔarop#,#saro#
#ʔasam#,#sata#
#acan#,#sata#
#ʔase#,#sate#
#ʔaco#,#sato#
#sisi#,#sisi#
#ʔatu#,#sɐu#
#ʔatun#,#sɐu#
#dʒalan#,#tala#
#salap#,#tala#
#sawaŋ#,#tawa#
#saŋa#,#taŋa#
#sake#,#taʔe#
#saʔat#,#taʔa#
#sapulu#,#tehulu#
#solos#,#tolo#
#sosop#,#toto#
#sou#,#tou#
#sali#,#tɐli#
#sariŋ#,#tɐri#
#ʔue#,#ue#
#tupa#,#uhe#
#ʔuraŋ#,#ura#
#ʔusur#,#usu#
#usu#,#usu#
#tusuʔ#,#usu#
#uso#,#uto#
#uton#,#uwo#
#ʔuto#,#uwo#
#wanse#,#wate#
#wase#,#wate#
#waka#,#waʔa#
#sipo#,#zio#
#tali#,#ɐli#
#talise#,#ɐlite#
#taliŋa#,#ɐliŋe#
#kasupe#,#ɐsuhe#
#ŋuru#,#ŋuru#
#ŋau#,#ŋɐu#
#kulu#,#ʔuluʔulu#
#kukut#,#ʔuʔu#
#kaju#,#ʔɐi#
