input,output
#amax#,#ama#
#baŋbaŋ#,#babaŋ#
#bahi#,#bai#
#babaw#,#bawo#
#bekbek#,#bebek#
#belaʔ#,#bela#
#beli#,#beli#
#buaʔ#,#bua#
#buluʔ#,#bulu#
#buŋa#,#buŋa#
#kalih#,#ɡali#
#kita#,#ɡita#
#kita#,#ita#
#ʔia#,#ia#
#ina#,#ina#
#kakak#,#kakak#
#lepaw#,#lepo#
#manuk#,#manu#
#mula#,#mula#
#ʔenaj#,#ne#
#ʔuaŋ#,#oaŋ#
#ʔuluh#,#olo#
#palu#,#palo#
#pidʒax#,#pira#
#telu#,#telu#
#ʔumah#,#uma#
#bakbak#,#wawak#
#babuj#,#wawi#
#buaʔ#,#wua#
#asu#,#ʔahu#
#alaʔ#,#ʔala#
#ʔabu#,#ʔawu#
#ʔipit#,#ʔipi#
#isi#,#ʔisi#
#ʔuledʒ#,#ʔule#
#ʔuluh#,#ʔulu#
