input,output
#abaŋ#,#abaŋ#
#ʔahelu#,#alu#
#anak#,#anaʔ#
#apa#,#apa#
#hapuj#,#api#
#huadʒi#,#ari#
#ʔataj#,#ate#
#awaŋ#,#awaŋ#
#baseʔ#,#basa#
#belaŋ#,#belaŋ#
#biŋkuŋ#,#biŋkuŋ#
#bunbun#,#bumbu#
#buta#,#buta#
#bubun#,#buwuŋ#
#buŋa#,#buŋa#
#zaʔit#,#daiʔ#
#zaʔat#,#daʔ#
#kahiw#,#hadʒu#
#hikan#,#ihaŋ#
#ina#,#ina#
#ʔina#,#ine#
#inum#,#inuŋ#
#idus#,#irus#
#kilat#,#kila#
#zalan#,#lalaŋ#
#mamaʔ#,#mama#
#manuk#,#manuʔ#
#mata#,#mata#
#ʔanilaw#,#nila#
#nipis#,#nipih#
#nusa#,#nusa#
#paʔit#,#paiʔ#
#pahuʔ#,#pau#
#epat#,#paʔ#
#peɲu#,#penu#
#puaŋ#,#pua#
#pusedʒ#,#puse#
#puʔun#,#puŋ#
#daʔih#,#rai#
#diŋdiŋ#,#ridiŋ#
#duha#,#rua#
#siwa#,#siwa#
#taʔi#,#tai#
#talih#,#tali#
#tau#,#tou#
#tumah#,#tuma#
#tunu#,#tunu#
#umpu#,#umpu#
#ʔuzan#,#uraŋ#
#hutek#,#uteʔ#
#batu#,#watu#
#babaʔ#,#wawa#
#beli#,#weli#
#beɲan#,#wenaŋ#
#bila#,#wila#
#buaʔ#,#wua#
#kukuh#,#wuku#
#bulan#,#wulaŋ#
#ŋadʒan#,#ŋaraŋ#
