input,output
#ʔabu#,#afu#
#kahiw#,#ai#
#anak#,#ana#
#aɲem#,#ane#
#atas#,#ata#
#ba#,#ba#
#baʔbaʔ#,#bafa#
#balun#,#balu#
#baluk#,#baluk#
#berber#,#bebe#
#bekeladʒ#,#bela#
#beli#,#beli#
#bentas#,#beta#
#beteŋ#,#bete#
#bentuk#,#betu#
#biʔak#,#bia#
#binehiʔ#,#bini#
#bisul#,#bisu#
#bitik#,#biti#
#buaʔ#,#boa#
#bukbuk#,#bubu#
#bukuh#,#buku#
#bulu#,#bulu#
#buʔeni#,#buni#
#benteŋ#,#bete#
#zalan#,#dala#
#dalem#,#dale#
#dedap#,#dela#
#zelaj#,#dele#
#duha#,#dua#
#eɲep#,#ene#
#bahaʔ#,#fa#
#badʒaʔ#,#fada#
#huadʒi#,#fadi#
#baliw#,#fali#
#baluʔ#,#falu#
#balu#,#falu#
#wani#,#fani#
#bekeladʒ#,#fela#
#betaw#,#feto#
#bitik#,#fiti#
#bintiʔ#,#fiti#
#ʔembus#,#fu#
#buhat#,#fua#
#budʒeʔ#,#fude#
#bukbuk#,#fufuk#
#bulan#,#fula#
#buliʔ#,#fuli#
#buni#,#funi#
#epat#,#ha#
#panas#,#hana#
#panaw#,#hano#
#hapedʒis#,#hedi#
#pikak#,#hika#
#puʔun#,#hu#
#puʔun#,#hu#
#ia#,#ia#
#idʒuŋ#,#idu#
#ʔibaw#,#ifo#
#ʔila#,#ila#
#ina#,#ina#
#inum#,#inu#
#hikan#,#iʔa#
#ɡaris#,#kali#
#kali#,#kali#
#ketuʔ#,#ketu#
#kiluʔ#,#kilu#
#kukuh#,#kuku#
#kuluŋ#,#kulu#
#kima#,#kima#
#latuʔ#,#latu#
#lakaw#,#laʔo#
#raŋkup#,#laʔu#
#rakup#,#laʔu#
#ʔaledʒaw#,#ledo#
#liŋ#,#li#
#laʔia#,#lia#
#ʔanilaw#,#lino#
#lintik#,#liti#
#litik#,#liti#
#luheʔ#,#lu#
#luab#,#lua#
#luaŋ#,#lua#
#lumu#,#lumu#
#hema#,#ma#
#males#,#male#
#mamaʔ#,#mama#
#mata#,#mata#
#miɲak#,#mina#
#nakaw#,#nako#
#nasu#,#nasu#
#ʔeneŋ#,#ne#
#nipis#,#nii#
#ʔanitu#,#nitu#
#nunuk#,#nunu#
#kahu#,#o#
#palak#,#pala#
#parud#,#palu#
#palu#,#palu#
#balun#,#palu#
#paraʔu#,#pau#
#paɡer#,#paʔa#
#picik#,#pisi#
#sambar#,#safa#
#sabar#,#safa#
#salaʔ#,#sala#
#saut#,#sau#
#siŋkab#,#sika#
#suat#,#sua#
#suluŋ#,#sulu#
#taʔ#,#ta#
#tales#,#tale#
#tales#,#tale#
#talih#,#tali#
#taneʔ#,#tane#
#tanem#,#tane#
#taŋis#,#tani#
#tasik#,#tasi#
#teriŋ#,#teli#
#teɲedʒ#,#tena#
#tila#,#tila#
#timid#,#timi#
#tiʔaw#,#tio#
#tiʔaw#,#tio#
#titis#,#titi#
#tui#,#tui#
#tuluj#,#tuli#
#tumah#,#tuma#
#tuna#,#tuna#
#tunu#,#tunu#
#tikek#,#teke#
#ʔuzan#,#uda#
#ʔubi#,#ufi#
#ʔulin#,#uli#
#ʔulu#,#ulu#
#umpu#,#upu#
#ʔutin#,#uti#
#kutu#,#utu#
#uu#,#uu#
#huj#,#we#
#huj#,#wi#
