input,output
#tatuʔu#,#tuu#
#ʔazaj#,#ade#
#ʔabu#,#afu#
#anak#,#anaʔ#
#ʔataj#,#ate#
#ʔatep#,#ato#
#ʔadʒeŋ#,#ajoŋ#
#baɡeʔaŋ#,#baɡaŋ#
#bubuŋ#,#bubuŋ#
#bataŋ#,#fataŋ#
#badʒaʔ#,#faja#
#binehiʔ#,#fine#
#betaw#,#foto#
#buʔaja#,#foja#
#buluŋ#,#fuluŋ#
#hamuk#,#hamoʔ#
#panahik#,#hanaʔ#
#hasaʔ#,#hasa#
#hadʒek#,#hajoʔ#
#duha#,#howo#
#hujuŋ#,#huju#
#ina#,#ina#
#inum#,#inuŋ#
#kasaw#,#kaso#
#kahiw#,#kaju#
#kedeŋ#,#kohoɲ#
#kahu#,#kou#
#kulit#,#kuli#
#kima#,#kima#
#laŋit#,#laŋi#
#lilin#,#lili#
#lipuʔ#,#lipu#
#luaʔ#,#luaʔ#
#lulun#,#lulun#
#mama#,#mama#
#manuk#,#manuʔ#
#mapu#,#mapu#
#paliŋ#,#paliŋ#
#putuŋ#,#pontoŋ#
#sapa#,#saa#
#sumpit#,#sumpi#
#talisaj#,#talise#
#tanem#,#tanoŋ#
#tapa#,#tapa#
#taŋis#,#taŋi#
#taŋis#,#daŋi#
#teli#,#teli#
#ʔatimun#,#timuɲ#
#titiʔ#,#titi#
#tebuh#,#tofu#
#telen#,#toloɲ#
#tumah#,#tuma#
#tunu#,#tunu#
#titi#,#titi#
#ubuŋ#,#ubu#
#umpu#,#uhu#
#ʔuledʒ#,#ule#
#ʔulu#,#ulu#
#ʔuzan#,#ujan#
#wanan#,#wanaɲ#
#wani#,#wani#
#ŋadʒan#,#ŋaaɲ#
