input,output
#abaŋ#,#abaŋ#
#adani#,#adani#
#hadu#,#adu#
#hadʒek#,#aɡek#
#aŋkub#,#akkub#
#aŋkub#,#akob#
#ʔaledʒaw#,#aldaw#
#ʔalun#,#allon#
#ʔamihan#,#amian#
#ampaw#,#ampaw#
#ʔanahaw#,#anaaw#
#anak#,#anak#
#ʔanibuŋ#,#anibuŋ#
#ʔanitu#,#anito#
#hapedʒes#,#apɡes#
#ampu#,#apo#
#hapuj#,#apuj#
#asuk#,#asok#
#ʔatep#,#atep#
#ʔati#,#ati#
#aŋelem#,#aŋlem#
#aŋlem#,#aŋlem#
#babaʔ#,#baba#
#badʒaʔ#,#baɡa#
#bakbak#,#bakbak#
#baka#,#baka#
#balaj#,#balaj#
#balidʒa#,#baliɡa#
#balik#,#balik#
#bakes#,#barkesan#
#baran#,#baran#
#batek#,#batek#
#batu#,#bato#
#batu#,#bato#
#bahaj#,#baaj#
#baŋehih#,#baŋʔi#
#bedʒbedʒ#,#bedbed#
#bekuɡ#,#bekkoɡ#
#besbes#,#besbes#
#betbet#,#betbet#
#betak#,#bettak#
#biladʒ#,#bilaɡ#
#binehiʔ#,#binʔi#
#birbir#,#birbir#
#bitbit#,#bitbit#
#bitik#,#bitik#
#bituka#,#bituka#
#biat#,#biat#
#bubun#,#bobon#
#bubuŋ#,#boboŋ#
#bukbuk#,#bokbok#
#bunubun#,#bonobon#
#buaʔ#,#boa#
#buhek#,#book#
#buŋkul#,#boŋkol#
#bukuh#,#buko#
#buliʔ#,#buli#
#buluŋ#,#buloŋ#
#bunut#,#bunot#
#buri#,#buri#
#buteŋ#,#buteŋ#
#buhat#,#buat#
#buʔaja#,#buaja#
#bahaw#,#baaw#
#baʔaɡi#,#baɡi#
#baliw#,#baliw#
#baludʒ#,#baloɡ#
#baŋkaʔ#,#baŋka#
#buŋkul#,#bokol#
#butuʔ#,#boto#
#buteʔul#,#botol#
#bukut#,#bukot#
#bulan#,#bulan#
#buŋa#,#buŋa#
#daŋdaŋ#,#dadaŋ#
#dalikan#,#dalikan#
#danum#,#danum#
#dapan#,#dapan#
#dapet#,#dapet#
#datu#,#dato#
#dateŋ#,#dateŋ#
#daʔu#,#dao#
#deket#,#dekket#
#duha#,#dua#
#daʔan#,#daan#
#zaʔit#,#dait#
#zalan#,#dalan#
#dalem#,#dalem#
#zaŋan#,#daŋan#
#diket#,#diket#
#dilaʔ#,#dila#
#dujuŋ#,#dujoŋ#
#ɡasɡas#,#ɡasɡas#
#ɡatel#,#ɡatel#
#ɡilap#,#ɡilap#
#ɡiliŋ#,#ɡiliŋ#
#ida#,#ida#
#idi#,#idi#
#hikan#,#ikan#
#hiket#,#iket#
#hiɲaw#,#innaw#
#inum#,#inum#
#iʔi#,#ii#
#ʔiŋɡa#,#iŋɡa#
#ʔiŋet#,#iŋet#
#kambur#,#kambor#
#kanawaj#,#kannawaj#
#kawaj#,#kawaj#
#kekkek#,#kekek#
#kekek#,#kekek#
#keteb#,#ketteb#
#kikit#,#kikit#
#kilap#,#kilap#
#kilat#,#kilat#
#kinit#,#kinnit#
#kitik#,#kitik#
#kiak#,#kiak#
#kureʔit#,#korʔit#
#kurʔit#,#korʔit#
#kubu#,#kubo#
#kukuh#,#kuko#
#kulut#,#kulot#
#kaka#,#kaka#
#kakakₐ#,#kakak#
#kalaw#,#kalaw#
#kali#,#kali#
#kampis#,#kapis#
#kasaw#,#kasaw#
#kahiw#,#kajo#
#kulat#,#kulat#
#kunidʒ#,#kuniɡ#
#kutu#,#kuto#
#lebet#,#labbet#
#leku#,#lakko#
#lamuk#,#lamok#
#lawi#,#lawi#
#laʔia#,#laja#
#leŋkuk#,#laŋkok#
#leŋkaŋ#,#lekkaŋ#
#lekaŋ#,#lekkaŋ#
#lepak#,#leppak#
#leŋa#,#leŋŋa#
#limas#,#limas#
#lisehaʔ#,#lisʔa#
#liseʔah#,#lisʔa#
#lintik#,#litik#
#litik#,#litik#
#lulun#,#lulon#
#luslus#,#luslos#
#luheʔ#,#lua#
#luab#,#luab#
#laban#,#laban#
#lalu#,#lalo#
#laɲa#,#lana#
#laŋit#,#laŋit#
#ludʒan#,#luɡan#
#luŋkas#,#lukas#
#lukas#,#lukas#
#lumut#,#lumot#
#madʒa#,#maɡa#
#malem#,#malem#
#mamaʔ#,#mama#
#manuk#,#manok#
#mata#,#mata#
#paŋan#,#maŋan#
#mimis#,#mimis#
#musaŋ#,#musaŋ#
#namut#,#namot#
#ɲamuk#,#namok#
#nateŋ#,#nateŋ#
#ʔanuaŋ#,#nuaŋ#
#ŋadʒan#,#naɡan#
#nanaʔ#,#nana#
#natuʔ#,#nato#
#nipaʔ#,#nipa#
#nituʔ#,#nito#
#ukup#,#okop#
#unah#,#ona#
#ʔutut#,#ottot#
#huj#,#oj#
#paɡer#,#paɡer#
#pandak#,#pandak#
#paniki#,#panniki#
#pantar#,#pantar#
#patar#,#pantar#
#paraʔu#,#paraw#
#paʔit#,#pait#
#paŋedan#,#paŋdan#
#paɡal#,#paŋɡal#
#peka#,#pekka#
#pened#,#penned#
#pespes#,#pespes#
#peceʔ#,#pessa#
#pisaw#,#pisaw#
#pintik#,#pitik#
#pitik#,#pitik#
#pia#,#pia#
#piʔek#,#piek#
#pikit#,#piŋkit#
#putuŋ#,#potoŋ#
#puŋu#,#poŋo#
#pula#,#pula#
#pulut#,#pulot#
#putul#,#putol#
#puʔun#,#puon#
#paladʒ#,#palad#
#paliŋ#,#paliŋ#
#panaw#,#panaw#
#pahuʔ#,#pao#
#para#,#para#
#pasaŋ#,#pasaŋ#
#pitak#,#pitak#
#pitik#,#pitik#
#pudun#,#pudon#
#pulis#,#pulis#
#punas#,#punas#
#pusedʒ#,#puseɡ#
#pusuʔ#,#puso#
#putul#,#putol#
#rapet#,#rapet#
#repek#,#reppek#
#rimpuŋ#,#rimpoŋ#
#rupuk#,#roppok#
#rumpak#,#rupak#
#saʔebit#,#sabʔit#
#saɡu#,#saɡo#
#sakaj#,#sakaj#
#sakaŋ#,#sakaŋ#
#sakit#,#sakit#
#sepaŋ#,#sapaŋ#
#sau#,#sao#
#saŋa#,#saŋa#
#sendem#,#seddem#
#sepet#,#seppet#
#siksik#,#siksik#
#silap#,#silap#
#sitsit#,#sitsit#
#siwaŋ#,#siwaŋ#
#susuʔ#,#soso#
#suŋkab#,#sukab#
#sukab#,#sukab#
#sumpit#,#sumpit#
#sual#,#sual#
#taŋis#,#saŋit#
#sinduk#,#sidok#
#siduk#,#sidok#
#sidʒi#,#siɡi#
#siŋkul#,#sikol#
#silaw#,#silaw#
#sudu#,#sodo#
#sudʒa#,#suɡa#
#suŋkit#,#sukit#
#sukit#,#sukit#
#cupcup#,#susup#
#tazem#,#tadem#
#taki#,#takki#
#taŋkub#,#takkub#
#takub#,#takkub#
#talih#,#tali#
#taliŋa#,#taliŋa#
#taluki#,#taloki#
#tambak#,#tambak#
#tanem#,#tanem#
#tapik#,#tapik#
#taʔun#,#tawen#
#tajtaj#,#tajtaj#
#tahaw#,#taaw#
#taʔen#,#taen#
#taŋkaj#,#taŋkaj#
#taŋeladʒ#,#taŋlaɡ#
#taŋan#,#taŋan#
#tenzeɡ#,#teddek#
#tendek#,#teddek#
#tenzeɡ#,#teddek#
#tedek#,#teddek#
#tenzeɡ#,#teddek#
#tendek#,#teddek#
#tenzeɡ#,#teddek#
#tedek#,#teddek#
#teken#,#tekken#
#tektek#,#tektek#
#teŋaʔ#,#teŋŋa#
#tikek#,#tikek#
#tian#,#tian#
#tiŋtiŋ#,#tiŋtiŋ#
#tuzuʔ#,#tudo#
#tukik#,#tukkik#
#tukaŋ#,#tukaŋ#
#tulali#,#tulali#
#turik#,#turik#
#tui#,#tui#
#tabuʔ#,#tabo#
#tabun#,#tabon#
#talun#,#talon#
#tau#,#tao#
#tapa#,#tapa#
#timba#,#timba#
#timid#,#timid#
#tubuʔ#,#tubo#
#tumbuʔ#,#tubo#
#tuduk#,#tudok#
#tuluj#,#tuloj#
#tuluŋ#,#tuloŋ#
#tuluj#,#tuluj#
#tumah#,#tuma#
#turiŋ#,#turiŋ#
#ʔules#,#ules#
#ʔuma#,#uma#
#ʔunedʒ#,#uneɡ#
#ʔurit#,#urit#
#ʔuʔus#,#us#
#ʔuhuŋ#,#uoŋ#
#wakas#,#wakas#
#ʔambat#,#abat#
#ʔabu#,#abo#
#ʔanih#,#ani#
#hapin#,#apin#
#hasaʔ#,#asa#
#hasaŋ#,#asaŋ#
#ʔasiʔ#,#asi#
#ʔatip#,#atip#
#ʔatip#,#atip#
#ʔawa#,#awa#
#haŋin#,#aŋin#
#haŋit#,#aŋit#
#hili#,#ili#
#ima#,#ima#
#ipes#,#ipes#
#ʔipil#,#ipil#
#ʔipit#,#ipit#
#hipun#,#ipon#
#hisuʔ#,#iso#
#ʔubus#,#obos#
#ukir#,#okir#
#ʔulu#,#olo#
#ʔuban#,#uban#
#ubet#,#ubet#
#ʔubi#,#ubi#
#ʔubudʒ#,#uboɡ#
#udehi#,#udi#
#ʔuledʒ#,#uleɡ#
#umel#,#umel#
#huni#,#uni#
#ʔupa#,#upa#
#upaʔ#,#upa#
#ʔutaŋ#,#utaŋ#
#hutek#,#utek#
#ŋisŋis#,#ŋisŋis#
#ŋutŋut#,#ŋutŋot#
#ŋadas#,#ŋadas#
