input,output
#hapuj#,#afi#
#alali#,#alali#
#taliŋa#,#alia#
#talisaj#,#alie#
#ʔalu#,#alu#
#ʔanitu#,#aniʔu#
#ʔanunu#,#anunu#
#hadʒek#,#ato#
#tawan#,#awa#
#hasaŋ#,#axa#
#ʔasu#,#axu#
#ʔajuju#,#axuxu#
#epat#,#fa#
#baba#,#fafa#
#para#,#faxa#
#buʔaja#,#fuaxa#
#ʔila#,#ila#
#inum#,#inu#
#laʔia#,#laia#
#laŋaw#,#lao#
#mapu#,#mapu#
#mimi#,#mimi#
#miʔmiʔ#,#mimi#
#nanaʔ#,#nana#
#ɲatuʔ#,#naʔu#
#nepuʔ#,#nofu#
#neknek#,#nono#
#baludʒ#,#palu#
#paŋedan#,#paxa#
#peɲu#,#ponu#
#bulat#,#pula#
#bulan#,#pula#
#butun#,#puʔu#
#zalan#,#tala#
#tebuh#,#tofu#
#ʔuhenap#,#una#
#tunu#,#unu#
#danum#,#xanu#
#taŋis#,#ʔai#
#tasik#,#ʔaxi#
#tian#,#ʔia#
