input,output
#a#,#a#
#adʒan#,#ahd#
#hapuj#,#ahi#
#zalan#,#ahl#
#haŋin#,#ahŋ#
#ʔamataʔ#,#amas#
#sapa#,#daː#
#saku#,#dahk#
#sakaj#,#dak#
#sakaj#,#dake#
#suluʔ#,#dihl#
#ʔataj#,#eh#
#ʔanitu#,#eni#
#haŋit#,#eŋieŋ#
#ina#,#ihn#
#kukuh#,#kihk#
#kamu#,#komʷ#
#ladʒih#,#lahd#
#laŋit#,#lahŋ#
#laba#,#lap#
#limas#,#liim#
#dalem#,#loal#
#mata#,#maas#
#manuk#,#mahn#
#manuk#,#men#
#misik#,#metik#
#misik#,#mitik#
#nunuk#,#nihn#
#ʔatep#,#oahs#
#ba#,#pa#
#baba#,#pahpa#
#para#,#pahr#
#periŋ#,#pehri#
#pirit#,#pir#
#bitik#,#pit#
#betu#,#pos#
#buliʔ#,#pwili#
#buaʔ#,#pwuh#
#buna#,#pwuhn#
#daʔani#,#rahn#
#talih#,#sahl#
#talih#,#sal#
#tasik#,#seːd#
#tebuh#,#sehu#
#taŋis#,#seŋ#
#dahun#,#teh#
#ʔumun#,#uhmw#
#ʔumun#,#umw#
#puket#,#uuk#
#buhat#,#wa#
#buaʔ#,#wa#
#buaʔ#,#wah#
#peɲu#,#wehi#
