input,output
#adu#,#adu#
#ampin#,#ampin#
#ʔalesem#,#asem#
#ajat#,#ajat#
#aŋkat#,#aŋkat#
#baɡuh#,#baɡu#
#bakehaw#,#bako#
#balalaŋ#,#balaŋ#
#bauk#,#baok#
#baraŋan#,#baraŋan#
#bates#,#bates#
#baŋkaj#,#baŋke#
#batik#,#baʈik#
#beŋbeŋ#,#bebeŋ#
#beɡaw#,#beɡo#
#bekel#,#bekel#
#belatuk#,#belatuk#
#benaŋ#,#benaŋ#
#benes#,#benes#
#betaʔ#,#betah#
#beteken#,#betek#
#baŋkudu#,#beŋkudu#
#bidaŋ#,#bidaŋ#
#bilaʔ#,#bilaʔ#
#bilin#,#bilin#
#biris#,#biris#
#bitul#,#bitul#
#buŋbuŋ#,#bomboŋ#
#buja#,#boja#
#buas#,#buas#
#butbut#,#bubut#
#bukaʔ#,#bukaʔ#
#buŋkus#,#bukus#
#bulaŋ#,#bulaŋ#
#buled#,#bulet#
#buŋbuŋ#,#bumbuŋ#
#buntil#,#buntil#
#bunut#,#bunut#
#burik#,#burik#
#butes#,#butes#
#buŋkem#,#buŋkem#
#buŋkus#,#buŋkus#
#buŋul#,#buŋul#
#cupit#,#cupit#
#dahdah#,#dada#
#desek#,#dəsək#
#hepak#,#empak#
#empas#,#empas#
#endaŋ#,#endaŋ#
#ʔezep#,#endʒep#
#etas#,#entas#
#etek#,#entek#
#etip#,#entip#
#eŋɡa#,#eŋɡaʔ#
#eŋkus#,#eŋkus#
#ɡaduŋ#,#ɡaduŋ#
#ɡampuŋ#,#ɡampuŋ#
#ɡapuŋ#,#ɡampuŋ#
#ɡarit#,#ɡarit#
#ɡasiŋ#,#ɡasiŋ#
#ɡaliŋɡaŋ#,#ɡeliŋɡaŋ#
#ɡemes#,#ɡemes#
#ɡemes#,#ɡemes#
#ɡeteʔ#,#ɡetaʔ#
#ɡetuk#,#ɡetok#
#ɡuntur#,#ɡuntur#
#ɡelem#,#ɡələm#
#ɡenep#,#ɡənəp#
#ias#,#ias#
#ʔiaŋ#,#iaŋ#
#ibus#,#ibus#
#ʔidam#,#idam#
#ʔidam#,#iram#
#izuk#,#idʒuk#
#ikel#,#ikel#
#hiket#,#ikət#
#imbuʔ#,#imbuʔ#
#hiʔepet#,#impet#
#inem#,#inem#
#hintaj#,#inte#
#iuŋ#,#ioŋ#
#imput#,#iput#
#irid#,#irit#
#iruʔ#,#iroʔ#
#iruʔ#,#eroʔ#
#isaw#,#iso#
#itik#,#itik#
#ʔituŋ#,#ituŋ#
#iŋet#,#iŋet#
#zulaʔ#,#dʒulaʔ#
#kapuk#,#kapuk#
#kaŋkaŋ#,#kaŋkaŋ#
#keskes#,#kekes#
#kulintaŋ#,#kelentaŋ#
#kamaŋi#,#kemaŋi#
#kepek#,#kepek#
#kepuʔ#,#kepuh#
#kiduŋ#,#kiduŋ#
#kilaŋ#,#kilaŋ#
#kindat#,#kindat#
#kinzep#,#kindʒep#
#kizep#,#kindʒep#
#kinsap#,#kisap#
#kisap#,#kisap#
#kiɲam#,#kiɲam#
#kuduŋ#,#kuduŋ#
#kukus#,#kukus#
#kuskus#,#kukus#
#kulub#,#kulup#
#kumpul#,#kumpul#
#kupiŋ#,#kupiŋ#
#kuruŋ#,#kuruŋ#
#kusut#,#kusut#
#kujuk#,#kujuk#
#kezep#,#kədʒəp#
#kempis#,#kəpes#
#kepis#,#kəpes#
#kepel#,#kəpəl#
#kataŋan#,#kətaŋan#
#ketut#,#kətut#
#laʔin#,#lain#
#laluʔ#,#laloʔ#
#landak#,#landak#
#lanzak#,#landʒak#
#latak#,#lantak#
#lantaj#,#lante#
#lapit#,#lapit#
#lawaŋ#,#lawaŋ#
#laŋkeʔaŋ#,#laŋkaŋ#
#laŋkʔaŋ#,#laŋkaŋ#
#lakeʔaŋ#,#laŋkaŋ#
#lakʔaŋ#,#laŋkaŋ#
#lakaŋ#,#laŋkaŋ#
#laŋkeb#,#laŋkep#
#lakeb#,#laŋkep#
#lembaʔ#,#lebah#
#lebaʔ#,#lebah#
#leʔeɡuk#,#leɡuk#
#leʔɡuk#,#leɡuk#
#limaw#,#limo#
#lindur#,#lindur#
#liŋsuŋ#,#lisuŋ#
#lisuŋ#,#lisuŋ#
#ʔaliwat#,#liwat#
#liŋɡet#,#liŋɡet#
#liɡet#,#liŋɡet#
#ʔeluk#,#luk#
#luŋkeb#,#luŋkep#
#lukeb#,#luŋkep#
#lebak#,#ləbak#
#ledek#,#lədək#
#lemeʔ#,#ləmah#
#lemeʔ#,#ləmaʔ#
#lembut#,#ləmbut#
#lepas#,#ləpas#
#lesu#,#ləsu#
#majaŋ#,#majaŋ#
#pekpek#,#mepek#
#pekpek#,#pepek#
#purpur#,#mupur#
#pezem#,#mərəm#
#ubak#,#ombak#
#hurus#,#oros#
#ujut#,#ojot#
#pada#,#pada#
#paʔit#,#pait#
#paʔit#,#pepait#
#paku#,#paku#
#paluŋ#,#paluŋ#
#paras#,#paras#
#pajuŋ#,#pajuŋ#
#paŋɡaŋ#,#paŋɡaŋ#
#paɡel#,#paŋɡel#
#paŋɡuŋ#,#paŋɡooŋ#
#paŋɡuŋ#,#paŋɡuŋ#
#peɡeŋ#,#peɡeŋ#
#peɡpeɡ#,#pepek#
#petak#,#pertak#
#pihak#,#piak#
#pidem#,#pidəm#
#pizet#,#pidʒet#
#pilak#,#pilak#
#pis#,#pis#
#puntuk#,#potok#
#pukaŋ#,#pukaŋ#
#purpur#,#pupur#
#pucuk#,#pusuk#
#putus#,#putus#
#puŋɡal#,#puŋɡal#
