input,output
#poɲu#,#bonu#
#ʔanunu#,#hanunu#
#ʔawa#,#hava#
#ʔapu#,#havu#
#ko#,#ho#
#kutu#,#hutu#
#kasu#,#kasu#
#kiki#,#kiki#
#kude#,#kude#
#laŋo#,#laŋo#
#lopoŋ#,#lovo#
#mai#,#mai#
#malala#,#malala#
#manuk#,#manu#
#marau#,#marau#
#matuʔa#,#matuha#
#masakit#,#mazahi#
#pusoc#,#puzo#
#rodrom#,#rodo#
#rua#,#rua#
#taʔe#,#tahe#
#talise#,#taðile#
#toʔa#,#toha#
#turuʔ#,#turu#
#pasok#,#vazo#
#ponuʔ#,#vonu#
#pukot#,#vuho#
#saʔat#,#zaha#
#sake#,#zahe#
#saman#,#zama#
#sauʔ#,#zau#
#sipo#,#ziho#
#ŋalu#,#ŋalu#
