input,output
#apuk#,#apuk#
#adʒan#,#aran#
#huadʒi#,#ariʔ#
#bekeladʒ#,#beklad#
#bukal#,#bukal#
#buʔaja#,#bukaja#
#epat#,#epat#
#ʔapah#,#kaap#
#ʔabu#,#kabu#
#ʔahelu#,#kalu#
#ʔamihan#,#kamian#
#ʔanibuŋ#,#kanibuŋ#
#ʔanit#,#kanit#
#ʔanitu#,#kanitu#
#ʔanibuŋ#,#kaniƀuŋ#
#ʔatep#,#katep#
#ʔibaw#,#kibaw#
#ʔilaw#,#kilaw#
#ʔipil#,#kipil#
#ʔuhaw#,#kuaw#
#ʔuban#,#kuban#
#ʔubi#,#kubi#
#ʔubudʒ#,#kubud#
#ʔulu#,#kulu#
#ʔuledʒ#,#kulud#
#ʔulun#,#kulun#
#ʔuma#,#kuma#
#ʔupa#,#kupa#
#ʔuzan#,#kuran#
#ʔurit#,#kurit#
#ʔutin#,#kutin#
#ʔutut#,#kutut#
#ʔetut#,#kutut#
#ʔuŋal#,#kuŋal#
#kedeŋ#,#kɨrɨŋ#
#lawaʔ#,#lawak#
#lusuŋ#,#lusuŋ#
#mamaʔ#,#mamak#
#manuk#,#manuk#
#paʔit#,#pakit#
#paŋan#,#paŋan#
#taki#,#takkiʔ#
#taliŋa#,#taliŋa#
#tani#,#tani#
#taneʔ#,#tanɨk#
#tau#,#tao#
#tazem#,#tarem#
#taŋis#,#taŋit#
#tian#,#tian#
#tumah#,#tumaʔ#
#tuʔu#,#tuu#
#uliʔ#,#ulik#
#udehi#,#uri#
#hutek#,#utuk#
#uduŋ#,#uloŋ#
#hejaʔ#,#ɨjak#
#hejup#,#ɨjɨp#
