input,output
#baŋkaj#,#bhaŋke#
#bakehaw#,#bhaŋko#
#dakdak#,#dhadha#
#pizak#,#finda#
#ʔempas#,#ɡhompa#
#kiraj#,#kire#
#lanzak#,#landa#
#laŋka#,#laŋka#
#laka#,#laŋka#
#zelaʔ#,#lela#
#leŋkeb#,#loŋko#
#lupiʔ#,#lupi#
#pasaŋ#,#pasa#
#pajuŋ#,#pau#
#pindaŋ#,#pinda#
#pindaʔ#,#pinda#
#pideŋ#,#pio#
#puspus#,#pupu#
#saksak#,#sasa#
#seleɡ#,#solo#
#selsel#,#soso#
#seŋkeb#,#soŋko#
#sekeb#,#soŋko#
#suliŋ#,#suliŋ#
#tabeʔ#,#tabha#
#tariŋ#,#tari#
#taŋaʔ#,#taŋa#
#tendek#,#tondo#
#teŋteŋ#,#tonto#
#tepet#,#topo#
#tuʔa#,#tuɡha#
