input,output
#abaŋ#,#abaŋ#
#hadas#,#adas#
#adu#,#adu#
#aɡem#,#aɡem#
#haɡuk#,#aɡuk#
#azak#,#adʒak#
#alaʔ#,#alah#
#alaʔ#,#alah#
#haluh#,#alu#
#amaʔ#,#amah#
#ambet#,#ambet#
#hambeŋ#,#ambeŋ#
#hampaŋ#,#ampaŋ#
#ampet#,#ampet#
#ampin#,#ampin#
#ampuk#,#ampuk#
#ʔantem#,#antem#
#ʔalesem#,#asem#
#hasuk#,#asuk#
#ataɡ#,#ataɡ#
#hataʔ#,#atah#
#hawan#,#awan#
#ʔajam#,#ajam#
#ajum#,#ajum#
#hajun#,#ajun#
#aŋkat#,#aŋkat#
#aŋkeb#,#aŋkeb#
#ʔaseŋ#,#aŋseŋ#
#badʒbadʒ#,#babad#
#bacuk#,#bacok#
#badʒbadʒ#,#badbad#
#bakul#,#bakul#
#balalaŋ#,#balaŋ#
#balian#,#balian#
#bantal#,#bantal#
#bates#,#bates#
#baties#,#batis#
#baŋkudu#,#baŋkudu#
#batik#,#baʈik#
#beŋbeŋ#,#bebeŋ#
#embedʒ#,#bed#
#bekel#,#bekel#
#balantik#,#belantik#
#balatik#,#belantik#
#belatuk#,#belatuk#
#baliŋbiŋ#,#beliŋbiŋ#
#benal#,#benal#
#benaŋ#,#benaŋ#
#benben#,#benben#
#bentis#,#bentis#
#beŋkek#,#beŋkek#
#bidaŋ#,#bidaŋ#
#bikaŋkaŋ#,#bikakaŋ#
#bikas#,#bikas#
#bintenu#,#bintenu#
#bisik#,#bisik#
#bukaʔ#,#boŋkah#
#buŋul#,#boŋol#
#bubud#,#bubud#
#bubul#,#bubul#
#bucek#,#bucek#
#burus#,#buhus#
#bulaŋ#,#bulaŋ#
#butas#,#buntas#
#buntil#,#buntil#
#bunut#,#bunut#
#burik#,#burik#
#busuŋ#,#busuŋ#
#buŋbuŋ#,#buŋbuŋ#
#bukaʔ#,#buŋkah#
#buŋkal#,#buŋkal#
#buŋkem#,#buŋkem#
#buŋkus#,#buŋkus#
#buʔekuŋ#,#buŋkuŋ#
#buŋut#,#buŋut#
#ceɡuk#,#ceɡuk#
#cekcek#,#cekcek#
#celuk#,#celuk#
#cuŋkup#,#cukup#
#cukup#,#cukup#
#cupit#,#cupit#
#cuŋkub#,#cuŋkub#
#dahdah#,#dada#
#daŋanan#,#daŋanan#
#daŋsek#,#daŋsek#
#dasek#,#daŋsek#
#desek#,#desek#
#deŋkul#,#deŋkul#
#dilap#,#dilap#
#embedʒ#,#ebed#
