input,output
#anak#,#anak#
#hasaŋ#,#asaŋ#
#hasaʔ#,#asəʔ#
#ʔabuk#,#avuk#
#ʔabu#,#avəw#
#aɲam#,#aɲam#
#duha#,#ba#
#banah#,#bana#
#baseʔ#,#basəʔ#
#bataŋ#,#bataŋ#
#batu#,#batəw#
#buʔaja#,#baza#
#biŋkuk#,#bikuk#
#bukuh#,#bukəw#
#bulan#,#bulan#
#bulu#,#buləw#
#bubuŋ#,#buvuŋ#
#buŋa#,#buŋa#
#bekul#,#bəkul#
#beli#,#bələj#
#dalem#,#daləm#
#diʔaʔ#,#dəzaʔ#
#ɡumi#,#ɡuməj#
#hiket#,#ikət#
#ieʔ#,#iəʔ#
#zauʔ#,#dʒauʔ#
#zaʔit#,#dʒaʔit#
#zelaj#,#dʒəlaj#
#kahiw#,#kazəw#
#kilat#,#kilat#
#kulit#,#kulit#
#kutu#,#kutəw#
#eŋkeb#,#kəb#
#ekeb#,#kəb#
#lakaw#,#lakaw#
#laŋit#,#laŋit#
#lubaŋ#,#luvaŋ#
#laʔia#,#ləza#
#lebiʔ#,#ləɓiʔ#
#manuk#,#manuk#
#mata#,#mata#
#putul#,#mutun#
#minaŋa#,#mənaŋa#
#nanaʔ#,#nanəʔ#
#enap#,#nap#
#epat#,#pat#
#paʔit#,#paʔit#
#pulut#,#pulut#
#pusedʒ#,#pusəd#
#puʔun#,#puʔun#
#peceʔ#,#pəsaʔ#
#hapedʒiʔ#,#pəɗiʔ#
#hapedʒes#,#pəɗəs#
#dahun#,#raʔun#
#sakaj#,#sakaj#
#sai#,#saj#
#ʔensem#,#səm#
#ʔesem#,#səm#
#tawa#,#taba#
#talih#,#taləj#
#taneʔ#,#tanəʔ#
#taʔun#,#taʔun#
#taʔu#,#taʔəw#
#taʔi#,#taʔəj#
#titiʔ#,#titiʔ#
#tuluŋ#,#tuluŋ#
#teka#,#təka#
#taliŋa#,#təliŋa#
#tebuh#,#təɓəw#
#ʔuzan#,#udʒan#
#ʔulin#,#ulin#
#ʔulun#,#ulun#
#ʔuledʒ#,#uləd#
#ʔulu#,#uləw#
#ʔumpan#,#upan#
#bahu#,#vaw#
#anipa#,#ɲipa#
#bahaʔ#,#ɓaʔ#
#bahaʔ#,#ɓaʔ#
#buhek#,#ɓuk#
#ʔaledʒaw#,#ɗaw#
