input,output
#baladaw#,#baladu#
#bantal#,#banta#
#bajawak#,#bijawaʔo#
#bihed#,#bijodu#
#buntit#,#huntita#
#buŋkem#,#huʔumo#
#izap#,#ilapo#
#rambut#,#lambuto#
#latak#,#lataʔo#
#mukmuk#,#mumuʔo#
#kasuli#,#otili#
#eŋkab#,#oʔabu#
#ekab#,#oʔabu#
#paɡu#,#pahu#
#paliʔ#,#pali#
#puŋɡal#,#puŋɡa#
#puŋɡel#,#puŋɡe#
#tadu#,#talu#
#taked#,#taʔodu#
#tebuk#,#tobuʔo#
#tendan#,#tonelo#
#tendek#,#tonuʔo#
#tuʔelid#,#tulidu#
#tuʔlid#,#tulidu#
#ambun#,#wambulo#
#apid#,#wapidu#
#ulit#,#wulito#
#hurus#,#wuluto#
