input,output
#bakbak#,#bakbak#
#baliketad#,#baliktad#
#baniakaw#,#banjakaw#
#bajbaj#,#bajbaj#
#biɡelaʔ#,#biɡla#
#biɡlaʔ#,#biɡla#
#abilus#,#bilus#
#buketut#,#buktut#
#buktut#,#buktut#
#bulediŋ#,#buldiŋ#
#buldiŋ#,#buldiŋ#
#bulilit#,#bulilit#
#bulaɡ#,#bullaɡ#
#butbut#,#butbut#
#buŋbuŋ#,#buŋbuŋ#
#babad#,#babad#
#bali#,#bali#
#balud#,#balud#
#basi#,#basi#
#baʔuɡ#,#bauɡ#
#bawiʔ#,#bawi#
#buɡaʔ#,#buɡa#
#bulud#,#bulud#
#belaj#,#bəlaj#
#betek#,#bətək#
#betek#,#bətək#
#beŋuit#,#bəŋwit#
#beŋet#,#bəŋət#
#daɡus#,#daɡus#
#dakel#,#dakəl#
#darusdus#,#dalusdus#
#dalaɡ#,#dalaɡ#
#danaʔ#,#dana#
#dapdap#,#dapdap#
#dajaw#,#dajaw#
#dajaw#,#dajəw#
#dajket#,#dajkət#
#daup#,#daup#
#duldul#,#duldul#
#dapat#,#dapat#
#dawat#,#dawat#
#dajaw#,#dajaw#
#dujan#,#dajun#
#dudun#,#dudun#
#deldel#,#dəldəl#
#deŋdeŋ#,#dəŋdəŋ#
#ɡamut#,#ɡamut#
#ɡubat#,#ɡubat#
#ɡabut#,#ɡabut#
#ɡimpis#,#ɡipis#
#kabkab#,#kabkab#
#kalebit#,#kalbit#
#kalbit#,#kalbit#
#kamaŋa#,#kamaŋa#
#ikamen#,#kamən#
#katana#,#katana#
#kawkaw#,#kawkaw#
#kawitan#,#kawitan#
#kujkuj#,#kujkuj#
#kapaw#,#kapəw#
#kedked#,#kədkəd#
#kelkel#,#kəlkəl#
#lambedʒ#,#labəd#
#labedʒ#,#labəd#
#laneb#,#lanəb#
#lapu#,#lapu#
#liʔekep#,#likəp#
#litas#,#lisat#
#ludlud#,#ludlud#
#luketun#,#luktun#
#luktun#,#luktun#
#laman#,#laman#
#laŋan#,#laŋan#
#likup#,#likup#
#lipat#,#lipat#
#lubid#,#lubid#
#luɡaw#,#luɡaw#
#lusiʔ#,#lusi#
#lutaʔ#,#luta#
#lebek#,#ləbek#
#lesles#,#ləsləs#
#man#,#man#
#paɡeʔuŋ#,#paɡʔuŋ#
#paɡʔuŋ#,#paɡʔuŋ#
#pataniʔ#,#patani#
#pajpaj#,#pajpaj#
#pajapaj#,#pajapaj#
#piŋkiʔ#,#piŋki#
#pudaw#,#pulaw#
#puedʒ#,#puwəɡ#
#palis#,#palis#
#pilit#,#pilit#
#pitek#,#pitək#
#sa#,#sa#
#sabaŋ#,#sabaŋ#
#sabelaj#,#sabləj#
#sablaj#,#sabləj#
#sabaliʔ#,#sabali#
#sadeʔaŋ#,#sadaŋ#
#sadʔaŋ#,#sadaŋ#
#sakedu#,#sakdu#
#salsal#,#salsal#
#saluksuk#,#saluksuk#
#salup#,#salup#
#sauŋ#,#sauŋ#
#siki#,#siki#
#sileʔab#,#silab#
#silʔab#,#silab#
#simsim#,#simsim#
#simut#,#simut#
#siam#,#sijam#
#suŋsuŋ#,#suŋsuŋ#
#suŋet#,#suŋət#
#sabuŋ#,#sabuŋ#
#sarut#,#salut#
#saŋi#,#saŋi#
#sikad#,#sikad#
#sikap#,#sikap#
#siŋal#,#siŋal#
#takeba#,#takba#
#takba#,#takba#
#tampipiʔ#,#tampipi#
#taptap#,#taptap#
#taʔul#,#taul#
#taŋedan#,#taŋdan#
#taŋdan#,#taŋdan#
#taŋen#,#taŋən#
#tiktik#,#tiktik#
#tipun#,#tipun#
#tiwatiw#,#tiwatiw#
#tiŋal#,#tiŋal#
#tuɡiʔ#,#tuɡi#
#tukak#,#tukak#
#takaŋ#,#takaŋ#
#tapuk#,#tapuk#
#tuleŋ#,#tuləŋ#
#tuʔun#,#tuun#
#tulduʔ#,#tədək#
#waŋawaŋ#,#waŋawaŋ#
#wiwi#,#wiwi#
#wiʔwiʔ#,#wiwʔi#
#wakat#,#wakat#
#waras#,#walas#
#waak#,#waʔak#
#jakal#,#jakal#
#jawjaw#,#jawjaw#
#juŋjuŋ#,#juŋjuŋ#
#juŋjuŋ#,#juŋujuŋ#
#jekjek#,#jəkjək#
#ŋaniʔ#,#ŋani#
#ŋatu#,#ŋatu#
#ʔa#,#ʔaa#
#ʔabut#,#ʔabut#
#aba#,#ʔaba#
#habel#,#ʔabəl#
#hadawiʔ#,#ʔadawwi#
#aperus#,#ʔaplus#
#aprus#,#ʔaplus#
#apuj#,#ʔapuj#
#ʔasud#,#ʔasud#
#hatuŋ#,#ʔatuŋ#
#ata#,#ʔata#
#ʔaŋetedʒ#,#ʔaŋtəɡ#
#ʔaŋtedʒ#,#ʔaŋtəɡ#
#haŋut#,#ʔaŋut#
#hiɡepit#,#ʔiɡpit#
#hiɡpit#,#ʔiɡpit#
#hikɲat#,#ʔiknat#
#hilit#,#ʔilit#
#sidaʔ#,#ʔisda#
#ujaw#,#ʔujaw#
#abat#,#ʔabat#
#habuŋ#,#ʔabuŋ#
#aman#,#ʔaman#
#antap#,#ʔatap#
#aŋal#,#ʔaŋal#
#iliw#,#ʔiliw#
#hirud#,#ʔilud#
#hilut#,#ʔilut#
#ʔimun#,#ʔimun#
#imut#,#ʔimut#
#ipus#,#ʔipus#
#hubad#,#ʔubad#
#ukit#,#ʔukit#
#uŋur#,#ʔuŋul#
#ekal#,#ʔəkal#
#hesek#,#ʔəsək#
#hawaw#,#ʔəwəw#
