input,output
#dʒalan#,#ala#
#saman#,#ama#
#pica#,#fia#
#ponor#,#fono#
#poɲu#,#fonu#
#pudi#,#futi#
#sipo#,#ifo#
#ike#,#ike#
#siku#,#iku#
#kani#,#kai#
#kalaʔabusi#,#kalaʔapusi#
#kalik#,#kali#
#kanon#,#kano#
#ki#,#ki#
#kodʒom#,#koso#
#ralom#,#lalo#
#ranum#,#lanu#
#lasa#,#lata#
#laŋo#,#laŋo#
#raʔe#,#laʔe#
#rere#,#lele#
#ropa#,#lofa#
#loto#,#loto#
#rua#,#lua#
#mapo#,#mafo#
#mai#,#mai#
#masakit#,#maki#
#mamis#,#mami#
#mana#,#mana#
#maɲawa#,#manava#
#maɲawa#,#manavaː#
#masakit#,#masaki#
#mataʔ#,#mata#
#matuʔa#,#matuʔa#
#mumuni#,#mumuni#
#maɲawa#,#maːnava#
#matuʔa#,#maːtuʔa#
#ɲoɲu#,#nonu#
#soŋe#,#oŋe#
#baban#,#papa#
#bito#,#pito#
#sape#,#safe#
#sake#,#sake#
#seŋa#,#seŋa#
#sumu#,#sumu#
#see#,#seː#
#tape#,#tafe#
#talos#,#talo#
#tanum#,#tanu#
#taʔe#,#taʔe#
#tinaʔe#,#tinaʔe#
#toka#,#toka#
#toka#,#toka#
#tokon#,#toko#
#toʔa#,#toʔa#
#tupa#,#tufa#
#tuli#,#tuli#
#tuli#,#tulituli#
#turuʔ#,#tulu#
#tubuʔ#,#tupu#
#tupuʔ#,#tupu#
#tuʔa#,#tuʔa#
#ucan#,#uta#
