input,output
#ʔabuk#,#abok#
#ʔabu#,#abu#
#abus#,#abus#
#ʔadep#,#adap#
#aduʔ#,#adoh#
#aliʔ#,#alih#
#ʔahelu#,#alu#
#ʔalun#,#alun#
#ʔambat#,#ambat#
#hamuk#,#amok#
#ʔapah#,#ampaʔ#
#hapin#,#ampin#
#ampun#,#ampun#
#anak#,#anak#
#ʔanahaw#,#anaw#
#ʔanit#,#anit#
#hasaʔ#,#ansah#
#hasek#,#ansak#
#hasaŋ#,#ansaŋ#
#atab#,#antap#
#ʔanitu#,#antu#
#apa#,#apa#
#hapuj#,#api#
#ʔapit#,#apit#
#hapit#,#apit#
#apuk#,#apok#
#ʔampus#,#apus#
#ʔapus#,#apus#
#ʔatep#,#atap#
#atas#,#atas#
#ʔataj#,#ati#
#aɲam#,#aɲam#
#haŋin#,#aŋin#
#hakut#,#aŋkut#
#ba#,#ba#
#ba#,#ba#
#ba#,#ba#
#bakbak#,#babak#
#baʔaɡi#,#baɡi#
#baka#,#baka#
#balik#,#balik#
#baliw#,#baliʔ#
#balun#,#balun#
#bantun#,#bantun#
#baraŋ#,#baraŋ#
#baseʔ#,#basah#
#bataŋ#,#bataŋ#
#batuk#,#batok#
#batu#,#batu#
#buʔaja#,#baja#
#baŋkal#,#baŋkal#
#baŋun#,#baŋun#
#belbel#,#bebal#
#berber#,#bebar#
#bekas#,#bekau#
#balalatuk#,#belatok#
#belaŋ#,#belaŋ#
#beli#,#beli#
#belit#,#belit#
#bena#,#benaʔ#
#binehiʔ#,#benih#
#benteŋ#,#bentaŋ#
#bentuk#,#bentok#
#betu#,#betuʔ#
#beŋel#,#beŋal#
#bekaʔ#,#beŋkah#
#bekuk#,#beŋkok#
#beŋkuŋ#,#beŋkoŋ#
#birbir#,#bibir#
#bitbit#,#bibit#
#biŋkuŋ#,#bikoŋ#
#bilik#,#bilik#
#biluk#,#bilok#
#bintiʔ#,#bintih#
#bities#,#bintis#
#biseʔak#,#bisak#
#buhek#,#bok#
#buaʔ#,#buah#
#buhat#,#buat#
#buhat#,#buat#
#buʔaŋ#,#buaj#
#buʔbuʔ#,#buboh#
#bukbuk#,#bubok#
#bubun#,#bubun#
#busbus#,#bubus#
#buʔiʔ#,#buih#
#bulan#,#bulan#
#bulu#,#bulu#
#bunuʔ#,#bunoh#
#buntal#,#buntal#
#buntut#,#buntut#
#buntuʔ#,#buntuʔ#
#busuk#,#busok#
#butuʔ#,#butoh#
#buɲi#,#buɲi#
#buŋas#,#buŋas#
#buŋkas#,#buŋkas#
#bukas#,#buŋkas#
#buŋkuk#,#buŋkok#
#buŋkul#,#buŋkul#
#cabut#,#cabut#
#cekel#,#cekal#
#cepeʔak#,#cepak#
#cepʔak#,#cepak#
#cepuk#,#cepok#
#daʔih#,#dai#
#daki#,#dakiʔ#
#dalem#,#dalam#
#daʔan#,#dan#
#dateŋ#,#dataj#
#dahun#,#daun#
#dekdek#,#dedak#
#dilaʔ#,#dilah#
#diŋdiŋ#,#dindiŋ#
#diŋa#,#diŋa#
#duha#,#dua#
#dujuŋ#,#dujoŋ#
#epat#,#empat#
#empeŋ#,#empaŋ#
#empu#,#empu#
#ʔentek#,#entak#
#ɡanas#,#ɡanas#
