input,output
#aku#,#ako#
#ʔalad#,#alad#
#amin#,#amin#
#ʔanibuŋ#,#aniboŋ#
#ʔaɲud#,#anod#
#asu#,#aso#
#ʔabaŋ#,#awaŋ#
#ʔaŋʔaŋ#,#aŋaŋ#
#bakbak#,#babak#
#bakuŋ#,#bakoŋ#
#baliw#,#baloj#
#baseʔ#,#basaʔ#
#basbas#,#basbas#
#baba#,#bawa#
#ʔebel#,#bel#
#betuŋ#,#bentoŋ#
#beriʔ#,#beriʔ#
#bitbit#,#bibit#
#bilaŋ#,#bilaŋ#
#bitbit#,#bitbit#
#bituʔen#,#bitoʔon#
#buak#,#boak#
#bual#,#boal#
#buʔaja#,#boaja#
#buaʔ#,#boaʔ#
#bukas#,#bokas#
#bulaw#,#bolaw#
#buŋa#,#boŋa#
#bukas#,#boŋkas#
#bahi#,#baʔi#
#dakep#,#dakep#
#dilaʔ#,#dilaʔ#
#ɡajaŋ#,#ɡajaŋ#
#ian#,#ian#
#idas#,#idas#
#ʔipit#,#ipit#
#isa#,#isa#
#kabit#,#kabit#
#kaka#,#kaka#
#kakak#,#kakak#
#kalih#,#kali#
#kaen#,#kan#
#karkar#,#karkar#
#karus#,#karos#
#kawil#,#kawil#
#kiskis#,#kikis#
#kilala#,#kilala#
#kipit#,#kimpit#
#kuden#,#koden#
#zalan#,#lalan#
#lapaʔ#,#lapaʔ#
#lahud#,#lawd#
#laŋaw#,#laŋaw#
#lebeŋ#,#lebeŋ#
#lekab#,#lekab#
#lemek#,#lemek#
#likud#,#likod#
#lima#,#lima#
#liduŋ#,#lindoŋ#
#lipet#,#lipet#
#manuk#,#manok#
#enem#,#nem#
#ʔu#,#o#
#ʔudaŋ#,#odaŋ#
#ʔuledʒ#,#oled#
#ʔules#,#oles#
#ʔuluh#,#olo#
#ʔumah#,#oma#
#ʔuman#,#oman#
#ʔudaŋ#,#oraŋ#
#ʔudʒiŋ#,#oriŋ#
#utaʔ#,#otaʔ#
#buŋa#,#oŋa#
#padeŋ#,#padeŋ#
#paheku#,#pako#
#panaʔ#,#panaʔ#
#pakpak#,#papak#
#pantuk#,#patok#
#patuk#,#patok#
#paen#,#paʔan#
#ʔapedʒux#,#pedo#
#pelus#,#pelos#
#pedek#,#perek#
#piak#,#piak#
#pikuʔ#,#pikoʔ#
#piliʔ#,#piliʔ#
#pidʒax#,#pira#
#pitu#,#pito#
#puki#,#poki#
#punaj#,#ponai#
#pukpuk#,#popok#
#putput#,#popot#
#putun#,#potol#
#danaw#,#ranaw#
#daja#,#raja#
#depah#,#repa#
#sakat#,#sakat#
#saksak#,#saksak#
#sabaj#,#sambaj#
#sapet#,#sampet#
#saŋedaj#,#sandaj#
#saʔit#,#saʔit#
#seŋseŋ#,#senseŋ#
#sepiʔ#,#sepiʔ#
#si#,#si#
#sikux#,#siko#
#sipit#,#sipit#
#su#,#so#
#suksuk#,#soksok#
#susu#,#soso#
#sukud#,#soŋkod#
#takep#,#takep#
#talaw#,#talaw#
#taɲam#,#tanam#
#tamtam#,#tantam#
#taktak#,#tatak#
#tebek#,#tebek#
#tekep#,#tekep#
#tekiʔ#,#tekiʔ#
#telu#,#telo#
#terter#,#teter#
#timus#,#timos#
#tiktik#,#tintik#
#titu#,#tito#
#tubah#,#toa#
#tuiʔ#,#toiʔ#
#tuked#,#toker#
#tukud#,#tokod#
#ʔetut#,#tot#
#tuktuk#,#totok#
#walu#,#walo#
#batux#,#wato#
#ŋadʒan#,#ŋaran#
#ŋerŋer#,#ŋeŋer#
#ŋilu#,#ŋilo#
#ŋipen#,#ŋipən#
