input,output
#damwa#,#damwa#
#ranum#,#dan#
#pitik#,#fiti#
#poɲu#,#foɲ#
#dʒalan#,#dʒala#
#kaju#,#ka#
#kasu#,#kas#
#kodʒom#,#kodʒ#
#kodʒom#,#kodʒo#
#katita#,#kətita#
#lako#,#lako#
#laŋo#,#laŋo#
#loto#,#looto#
#manuk#,#man#
#maɲawa#,#maɲawa#
#maŋiŋi#,#maŋin#
#moɲak#,#moɲa#
#mawap#,#mwawa#
#mwadʒar#,#mʷadʒa#
#rua#,#rua#
#talise#,#selite#
#taʔe#,#tae#
#toka#,#toxa#
#pani#,#vani#
#ʔanunu#,#vanunu#
#ʔatop#,#vato#
#papine#,#veine#
#waʔe#,#wae#
#ɲoɲu#,#ɲoɲ#
#ɲoɲop#,#ɲoɲo#
#ŋaraŋara#,#ŋaraŋar#
