input,output
#kabi#,#abi#
#ʔait#,#ai#
#ʔatai#,#atai#
#katae#,#atai#
#kajadʒo#,#ajad#
#papo#,#bab#
#balai#,#balai#
#bati#,#bali#
#bekas#,#bek#
#bele#,#bel#
#bilak#,#bilak#
#boi#,#boi#
#bubu#,#bub#
#bubuni#,#bubuni#
#buliʔ#,#bul#
#buliŋ#,#buli#
#bune#,#bun#
#buŋa#,#buŋ#
#dramut#,#dam#
#damut#,#dam#
#dʒoŋdʒoŋ#,#dod#
#ʔenop#,#en#
#pala#,#fala#
#poɲu#,#fon#
#puaʔ#,#fu#
#buaʔ#,#fu#
#puu#,#fu#
#pudi#,#fud#
#pupuk#,#fuf#
#puke#,#fuʔe#
#ilo#,#il#
#siri#,#izi#
#kalik#,#kalik#
#kanam#,#kanam#
#kabat#,#kapat#
#kasu#,#kas#
#kau#,#kau#
#kiur#,#kiukiu#
#koron#,#koz#
#lakas#,#la#
#lapa#,#laba#
#ladʒi#,#las#
#laur#,#lau#
#laŋi#,#laŋ#
#lilim#,#lilim#
#loan#,#loan#
#lopoŋ#,#lof#
#loma#,#lom#
#laŋon#,#luŋ#
#luŋan#,#luŋ#
#malon#,#malon#
#mama#,#mam#
#mwapo#,#mao#
#mate#,#mat#
#muri#,#muzik#
#muri#,#muzin#
#nai#,#nai#
#ɲamu#,#nam#
#ɲui#,#nui#
#oe#,#oe#
#padran#,#pad#
#papine#,#pain#
#palaŋa#,#palaŋ#
#pani#,#pani#
#panua#,#panu#
#pipis#,#pipi#
#pisi#,#pis#
#pintik#,#pit#
#pitolon#,#pitol#
#puu#,#pu#
#saman#,#sam#
#sao#,#sao#
#sisi#,#sis#
#sakwa#,#sok#
#sakwa#,#soksok#
#solo#,#sol#
#solo#,#solo#
#somu#,#som#
#tadal#,#tad#
#tali#,#tali#
#tali#,#tali#
#tanoʔ#,#tan#
#taŋa#,#taŋ#
#taŋa#,#taŋe#
#tete#,#tet#
#titik#,#titi#
#toka#,#to#
#tokon#,#tok#
#toto#,#toto#
#toŋol#,#toŋol#
#ʔulua#,#ulua#
#uri#,#uzi#
#wanse#,#wae#
#wase#,#wae#
#waɡa#,#waɡ#
#api#,#ja#
#rere#,#zez#
#ŋau#,#ŋa#
