input,output
#badʒbadʒ#,#badbad#
#balatuŋ#,#balatuŋ#
#baŋkaw#,#baŋkaw#
#bukel#,#bukəl#
#bakan#,#bakan#
#balun#,#balun#
#bikas#,#bikas#
#bilin#,#bilin#
#binat#,#binat#
#bulus#,#bulus#
#buja#,#buja#
#buŋet#,#buŋət#
#belekas#,#bəlkas#
#ɡiwaʔ#,#ɡiwa#
#ɡiak#,#ɡijak#
#ɡarit#,#ɡalit#
#ɡujud#,#ɡujud#
#kalasaɡ#,#kalasaɡ#
#kawa#,#kawa#
#kawil#,#kawil#
#kuskus#,#kuskus#
#kaʔis#,#kais#
#kaja#,#kaja#
#kaus#,#kaʔus#
#ɡelaŋ#,#kəlaŋ#
#kempes#,#kəpəs#
#kepes#,#kəpəs#
#ketas#,#kəsat#
#ketket#,#kətkət#
#laklak#,#laklak#
#lahuk#,#lauk#
#liŋɡet#,#liɡət#
#liɡet#,#liɡət#
#liwet#,#liwət#
#liŋeʔet#,#liŋət#
#liŋʔet#,#liŋət#
#lukab#,#lukab#
#ruŋkab#,#lukab#
#luja#,#luja#
#luŋun#,#luŋun#
#ladʒa#,#laɡa#
#lidem#,#lidəm#
#liŋkub#,#likub#
#likub#,#likub#
#lumpak#,#lupak#
#lupak#,#lupak#
#lujek#,#lujək#
#lepas#,#ləpas#
#letlet#,#lətlət#
#patpat#,#patpat#
#pidek#,#pidək#
#pitpit#,#pitpit#
#puket#,#pukət#
#pakaw#,#pakəw#
#pajuŋ#,#pajuŋ#
#picek#,#pisək#
#penpen#,#pənpən#
#petpet#,#pətpət#
#petak#,#pətak#
#sabaʔaŋ#,#sabaŋ#
#sana#,#sana#
#sapelet#,#saplət#
#sapsap#,#sapsap#
#cibit#,#sibit#
#siksik#,#siksik#
#sikuʔan#,#sikwan#
#sirab#,#silab#
#silet#,#silət#
#sitsit#,#sitsit#
#siŋir#,#siŋil#
#siŋehet#,#siŋət#
#siŋhet#,#siŋət#
#sudsud#,#sudsud#
#suruŋ#,#suluŋ#
#saŋkal#,#sakal#
#sakal#,#sakal#
#sadab#,#salab#
#sumbir#,#subil#
#subir#,#subil#
#sudʒud#,#suɡud#
#cupit#,#supit#
#supit#,#supit#
#sedem#,#sədəm#
#seksek#,#səksək#
#seket#,#səkət#
#celep#,#sələp#
#seŋaŋ#,#səŋaŋ#
#seŋeʔaw#,#səŋʔəw#
#seŋʔaw#,#səŋʔəw#
#tabeʔ#,#taba#
#tanzeɡ#,#takdəɡ#
#tazeɡ#,#takdəɡ#
#tampak#,#tapak#
#tapak#,#tapak#
#tumbun#,#tubun#
#tuɡtuɡ#,#tuɡtuɡ#
#tuŋkab#,#tukab#
#tukab#,#tukab#
#tuntun#,#tuntun#
#tuad#,#tuwad#
#tuʔelaŋ#,#tuŋʔal#
#tapal#,#tapal#
#tapaj#,#tapəj#
#tinzak#,#tidak#
#tizak#,#tidak#
#tiʔtiʔ#,#titi#
#tubuŋ#,#tubuŋ#
#tulad#,#tulad#
#wasaj#,#wasaj#
#ŋiʔik#,#ŋiʔik#
#anduʔ#,#ʔandu#
#aduʔ#,#ʔandu#
#hametak#,#ʔantak#
#apid#,#ʔapid#
#ampuk#,#ʔapuk#
#hataj#,#ʔataj#
#hajup#,#ʔajup#
#aŋecedʒ#,#ʔaŋsəɡ#
#aŋcedʒ#,#ʔaŋsəɡ#
#aʔa#,#ʔaʔa#
#uɡaliʔ#,#ʔuɡali#
#huŋkab#,#ʔukab#
#hukab#,#ʔukab#
#uki#,#ʔuki#
#ʔuŋkil#,#ʔukil#
#upek#,#ʔupək#
#uŋaʔ#,#ʔuŋa#
#abaŋ#,#ʔabaŋ#
#akaŋ#,#ʔakaŋ#
#ataŋ#,#ʔataŋ#
#ajut#,#ʔajut#
#ikedʒ#,#ʔikəɡ#
#ila#,#ʔila#
#iɲat#,#ʔinat#
#ʔinit#,#ʔinit#
#hukas#,#ʔukas#
#hunus#,#ʔunus#
#ʔutas#,#ʔusat#
#ujun#,#ʔujun#
#edeɡ#,#ʔədəɡ#
#elem#,#ʔələm#
#ʔempas#,#ʔəpas#
#eŋaʔ#,#ʔəŋŋa#
