input,output
#ʔaʔaj#,#ahe#
#ai#,#ai#
#aludʒa#,#aluxa#
#amax#,#ama#
#asu#,#asu#
#ʔapedʒux#,#awochu#
#bales#,#balə#
#baɲaw#,#bano#
#babaw#,#bawo#
#buaʔ#,#bua#
#buʔaja#,#buaja#
#bubu#,#buwu#
#buŋa#,#buŋa#
#bedʒbedʒ#,#bobo#
#daki#,#daʔi#
#depah#,#dofa#
#panaʔ#,#fana#
#pacek#,#fasa#
#padʒaj#,#faxe#
#piliʔ#,#fili#
#pitu#,#fitu#
#punaj#,#fune#
#peɲu#,#fonu#
#ʔabu#,#hawu#
#ʔetut#,#hotu#
#ʔumaŋ#,#huma#
#ina#,#ina#
#isi#,#isi#
#hisep#,#iso#
#ita#,#ita#
#kurap#,#kura#
#keŋkeŋ#,#koko#
#zalan#,#lala#
#lawaʔ#,#lawa#
#laŋu#,#laŋu#
#lima#,#lima#
#manuk#,#manu#
#si#,#si#
#sikux#,#siʔu#
#susu#,#susu#
#tebek#,#towo#
#tuzuʔ#,#turu#
#tuktuk#,#tutu#
#tubah#,#tuwa#
#telu#,#tolu#
#kudʒa#,#uɡa#
#walu#,#walu#
#beli#,#oli#
#enem#,#ono#
#esa#,#osa#
