input,output
#a#,#a#
#ʔabu#,#abo#
#ʔamihan#,#amihan#
#ʔaninu#,#anino#
#ʔanahaw#,#anahaw#
#anak#,#anak#
#ʔanilaw#,#anilaw#
#ʔanitu#,#anitos#
#ampu#,#apo#
#ʔasu#,#aso#
#ʔataj#,#ataj#
#ʔatimun#,#atimon#
#ʔatep#,#atop#
#ba#,#ba#
#badas#,#baeas#
#bahaʔ#,#bahaʔ#
#baliʔ#,#bali#
#baliw#,#baliw#
#banua#,#banwa#
#batu#,#bato#
#bili#,#bili#
#bitik#,#bitik#
#bubun#,#bubon#
#bubuŋ#,#buboŋ#
#budʒeʔ#,#bueaʔ#
#buhek#,#buhok#
#bukal#,#bukae#
#buŋkas#,#bukas#
#bukas#,#bukas#
#bukuh#,#buko#
#buliʔ#,#buliʔ#
#bunut#,#bunot#
#bunuʔ#,#bunoʔ#
#buri#,#buri#
#buta#,#buta#
#buluŋ#,#bueoŋ#
#beŋel#,#buŋoe#
#baɡeʔaŋ#,#baɡʔaŋ#
#bahaw#,#bahaw#
#bahuʔ#,#bahoʔ#
#bakas#,#bakas#
#bakbak#,#bakbak#
#baliʔ#,#baliʔ#
#baɲaw#,#banaw#
#baŋkal#,#baŋkae#
#baŋun#,#baŋon#
#baʔak#,#baʔak#
#baʔbaʔ#,#baʔbaʔ#
#bikaʔ#,#bikaʔ#
#binehiʔ#,#binhiʔ#
#bitas#,#bitas#
#bitbit#,#bitbit#
#biŋkuŋ#,#biŋkoŋ#
#butuʔ#,#botoʔ#
#buʔbuʔ#,#boʔboʔ#
#bedʒbedʒ#,#budbud#
#bulan#,#buean#
#buhat#,#buhat#
#bukbuk#,#bukbuk#
#bekeladʒ#,#bukead#
#buŋkul#,#bukoe#
#bunubun#,#bunbun#
#buʔeni#,#bunʔi#
#busbus#,#busbus#
#buŋa#,#buŋa#
#buŋa#,#buŋa#
#daki#,#daki#
#dulas#,#dueas#
#deket#,#dukot#
#daʔan#,#daan#
#zalan#,#daean#
#dalem#,#daeom#
#dahun#,#dahon#
#dapdap#,#dapdap#
#daŋdaŋ#,#daŋdaŋ#
#dilaʔ#,#dilaʔ#
#diŋdiŋ#,#diŋdiŋ#
#deket#,#dukot#
#lakaw#,#eakaw#
#luheʔ#,#euhaʔ#
#lemes#,#eumos#
#lepuʔ#,#eupoʔ#
#luas#,#euwas#
#lakadʒ#,#eakad#
#laki#,#eaki#
#ladʒih#,#eali#
#lawaʔ#,#eawaʔ#
#laŋaw#,#eaŋaw#
#laŋit#,#eaŋit#
#luheʔ#,#euhaʔ#
#lumut#,#eumot#
#ɡilak#,#ɡilak#
#hadʒek#,#haeok#
#hapuhap#,#hapuhap#
#hapin#,#hapin#
#huj#,#hoe#
#huj#,#hoj#
#hezam#,#hueam#
#hemaj#,#humaj#
#huni#,#huni#
#hejaʔ#,#hujaʔ#
#hejup#,#hujop#
#ʔahelu#,#haeʔo#
#hakut#,#hakot#
#halin#,#halin#
#hapedʒiʔ#,#hapdiʔ#
#hapedʒes#,#hapdos#
#hapin#,#hapin#
#hasaŋ#,#hasaŋ#
#hawak#,#hawak#
#haŋin#,#haŋin#
#haŋit#,#haŋit#
#hituʔ#,#hitoʔ#
#hedaw#,#hueaw#
#hulidʒ#,#hulid#
#hunus#,#hunos#
#hujuŋ#,#hujoŋ#
#hujeʔab#,#hujʔab#
#heʔe#,#huʔo#
#ibah#,#iba#
#ilah#,#ila#
#ina#,#ina#
#inum#,#inom#
#ʔitem#,#itum#
#ia#,#ia#
#ka#,#ka#
#kabus#,#kabos#
#ɡatel#,#katoe#
#kilat#,#kilat#
#kiput#,#kipot#
#kukuh#,#kuku#
#kutaɲa#,#kutana#
#kahiw#,#kahoj#
#kapaj#,#kapaj#
#kampit#,#kapit#
#kiput#,#kipot#
#kuŋkuŋ#,#koŋkoŋ#
#kupkup#,#kupkop#
#kureʔit#,#kurit#
#kurʔit#,#kurit#
#kutu#,#kuto#
#likuʔ#,#likoʔ#
#limas#,#limas#
#mama#,#mamah#
#mamaʔ#,#mamaʔ#
#manuk#,#manok#
#mata#,#mata#
#na#,#na#
#nipis#,#nipis#
#nunuk#,#nunok#
#nanaʔ#,#nanaʔ#
#ɲatuʔ#,#natoʔ#
#nipaʔ#,#nipaʔ#
#niwaŋ#,#niwaŋ#
#pakut#,#pakot#
#sihul#,#panihoe#
#paʔpaʔ#,#paʔpaʔ#
#paʔit#,#paʔit#
#pikit#,#pikit#
#pilit#,#pilit#
#piluʔ#,#piloʔ#
#picik#,#pisik#
#pitik#,#pitik#
#puʔpuʔ#,#poʔpoʔ#
#pula#,#puea#
#pulut#,#pueot#
#putiʔ#,#putiʔ#
#putul#,#putoe#
#pahuʔ#,#pahoʔ#
#panaw#,#panaw#
#paŋedan#,#paŋdan#
#pilit#,#pilit#
#puʔun#,#punoʔ#
#pusedʒ#,#pusod#
#pusuʔ#,#pusoʔ#
#putput#,#putput#
#salaʔ#,#saeaʔ#
#saɡu#,#saɡo#
#sakaj#,#sakaj#
#sakit#,#sakit#
#sasah#,#sasa#
#sasah#,#sasa#
#sawa#,#sawa#
#saŋa#,#saŋa#
#suluʔ#,#sueoʔ#
#saʔebit#,#sabʔit#
#siɡa#,#siɡa#
#siŋkul#,#sikoe#
#silak#,#silak#
#sumpit#,#sumpit#
#tazem#,#taeom#
#tahiʔ#,#tahiʔ#
#tahep#,#tahop#
#talisaj#,#talisaj#
#tamiŋ#,#tamiŋ#
#tamiʔ#,#tamiʔ#
#tanem#,#tanom#
#tapa#,#tapa#
#taŋa#,#taŋa#
#taʔen#,#taʔon#
#tian#,#tijan#
#tiʔaw#,#tiaw#
#tiŋah#,#tiŋa#
#tebah#,#tubaʔ#
#tebuh#,#tubo#
#teken#,#tukon#
#tuli#,#tuli#
#tuaj#,#tuwaj#
#teŋaʔ#,#tuŋaʔ#
#taban#,#taban#
#tabaŋ#,#tabaŋ#
#talun#,#taeon#
#taʔi#,#tai#
#takaw#,#takaw#
#tamaʔ#,#tamaʔ#
#tambar#,#tambae#
#tambak#,#tambak#
#tapel#,#tampoe#
#tanem#,#tanom#
#tapa#,#tapa#
#tasik#,#tasik#
#tau#,#tawo#
#taŋeladʒ#,#taŋead#
#taŋis#,#taŋis#
#atas#,#taʔas#
#tiktik#,#tiktik#
#titi#,#titi#
#tiŋkuʔ#,#tiŋkoʔ#
#tubuʔ#,#tuboʔ#
#tumbuʔ#,#tuboʔ#
#tuhud#,#tuhod#
#teŋaʔ#,#tuŋaʔ#
#tuŋtuŋ#,#tuŋtuŋ#
#ʔuzan#,#uean#
#ʔulun#,#ueon#
#ʔelet#,#ueot#
#ɡuham#,#uɡam#
#udehi#,#ulihi#
#uliʔ#,#uliʔ#
#ʔuma#,#uma#
#uman#,#uman#
#ʔunedʒ#,#unod#
#upus#,#upos#
#usuk#,#usok#
#unsek#,#usok#
#usek#,#usok#
#esek#,#usok#
#ʔutut#,#utot#
#ʔetut#,#utot#
#uak#,#uwak#
#ʔuŋal#,#uŋae#
#wakat#,#wakat#
#abaŋ#,#abaŋ#
#ʔaledʒaw#,#adlaw#
#aŋkup#,#akop#
#ampaw#,#ampaw#
#ʔanih#,#ani#
#ʔanuaŋ#,#anwaŋ#
#apeled#,#apeod#
#asat#,#atas#
#ʔatip#,#atip#
#aŋkit#,#aŋkit#
#akit#,#aŋkit#
#ibah#,#iba#
#ihiʔ#,#ihiʔ#
#ʔibaw#,#imbaw#
#imu#,#imo#
#ʔimpas#,#impas#
#ʔimpun#,#impon#
#ʔipun#,#impon#
#itek#,#intok#
#ʔipil#,#ipil#
#iŋus#,#iŋos#
#ʔubus#,#obus#
