input,output
#aba#,#aba#
#ai#,#ai#
#amax#,#ama#
#ʔabu#,#awu#
#seksek#,#cici#
#takut#,#dahu#
#tubah#,#dua#
#paheku#,#faku#
#padʒaj#,#fare#
#peɲu#,#fonu#
#kawil#,#havi#
#ʔia#,#ia#
#ina#,#ina#
#isi#,#isi#
#lima#,#lima#
#baju#,#mbadʒu#
#danaw#,#ndano#
#ʔumah#,#oma#
#ʔemʔem#,#omo#
#pasu#,#pahu#
#pitu#,#pidu#
#susu#,#susu#
#telu#,#tolu#
#tuzuʔ#,#turu#
#ʔuluh#,#ulu#
#ʔuluh#,#uru#
#baʔi#,#vaʔi#
#batux#,#wadu#
#baliw#,#wali#
#walu#,#waru#
#babuj#,#wawi#
#babaw#,#wawo#
#buaʔ#,#wua#
#ŋadʒan#,#ŋara#
#betik#,#ɓeti#
#bilaŋ#,#ɓila#
#birbir#,#ɓiɓi#
#buŋa#,#ɓuŋa#
