input,output
#habit#,#abit#
#kasaw#,#ahaw#
#ʔaledʒaw#,#alɡaw#
#hameti#,#amti#
#ʔampelas#,#aplah#
#ʔapelas#,#aplah#
#hapuj#,#apuj#
#hapuhap#,#apuːap#
#badʒaʔ#,#baɡa#
#bantiŋ#,#banteŋ#
#batu#,#batu#
#bituka#,#bituːʔa#
#bubuŋ#,#bubuŋ#
#bunubun#,#bunbun#
#buteʔul#,#butul#
#buʔbuʔ#,#buʔbuʔ#
#bukbuk#,#buʔbuʔ#
#buta#,#buta#
#baliw#,#baːlu#
#bataŋ#,#baːtaŋ#
#bilat#,#biːlat#
#bedʒbedʒ#,#boːbod#
#bulan#,#buːlan#
#bulud#,#buːlud#
#buteŋ#,#buːtoŋ#
#buŋa#,#buːŋa#
#dadan#,#dadan#
#danum#,#danum#
#dateŋ#,#datoŋ#
#duha#,#duwa#
#zalan#,#daːlan#
#dalem#,#daːlom#
#sakaj#,#hakaj#
#sakit#,#haʔit#
#kukuh#,#kuku#
#liaŋ#,#lijaŋ#
#lusuŋ#,#luhuŋ#
#laŋaw#,#laŋaw#
#laki#,#laːki#
#laledʒ#,#laːloɡ#
#laʔia#,#laːja#
#laŋit#,#laːŋit#
#manuk#,#manuʔ#
#mata#,#mata#
#ʔekʔek#,#okok#
#ena#,#ona#
#paniki#,#panniʔ#
#punas#,#punah#
#paʔit#,#paːit#
#pusedʒ#,#puːhoɡ#
#pusuʔ#,#puːhu#
#putul#,#puːtul#
#tanem#,#tanom#
#tapa#,#tapa#
#taʔun#,#tawon#
#teɡteɡ#,#toɡtoɡ#
#tuɡtuɡ#,#tuɡtuɡ#
#tubuʔ#,#tuːbu#
#tumbuʔ#,#tuːbu#
#tuluj#,#tuːluj#
#tumah#,#tuːma#
#hisuʔ#,#ihu#
#aŋkup#,#aːkup#
#hapin#,#aːpin#
#kahiw#,#aːjiw#
#haŋit#,#aːŋit#
#iaɡ#,#iːaɡ#
#ŋadʒan#,#ŋaːdan#
#kutu#,#uːtu#
