input,output
#aba#,#aba#
#aɡem#,#aɡum#
#ambuʔ#,#ambuʔ#
#ameʔ#,#ameʔ#
#anabu#,#anabu#
#ʔantak#,#antak#
#ʔanuʔus#,#anuʔus#
#ʔalesem#,#aslum#
#asuntiŋ#,#asuntiŋ#
#asih#,#asi#
#ʔantatadu#,#atatalu#
#ateʔ#,#ateʔ#
#ataŋ#,#ataŋ#
#ʔau#,#aw#
#aŋkat#,#aŋkat#
#aŋkeb#,#aŋkub#
#ba#,#ba#
#badʒbadʒ#,#badbad#
#badʒbadʒ#,#badbad#
#baderis#,#badlis#
#badris#,#badlis#
#baɡahak#,#baɡhak#
#baɡuʔ#,#baɡuʔ#
#bakehaw#,#bakhaw#
#baŋkat#,#bakat#
#bakat#,#bakat#
#bakuku#,#bakuku#
#balalantiʔ#,#balalantiʔ#
#baladaw#,#balaraw#
#balida#,#balila#
#balintaŋ#,#balitaŋ#
#balitaŋ#,#balitaŋ#
#baliŋbiŋ#,#baliŋbiŋ#
#barunus#,#balunus#
#balaɡbaɡ#,#balabaɡ#
#balanak#,#balanak#
#balantik#,#balatik#
#balatik#,#balatik#
#balatuŋ#,#balatuŋ#
#balaw#,#balaw#
#barajaŋ#,#balajaŋ#
#baraŋaj#,#balaŋaj#
#banban#,#banban#
#banduŋ#,#banduŋ#
#bantaʔ#,#bantaʔ#
#basbas#,#basbas#
#bacak#,#basak#
#baties#,#batiʔis#
#bajaw#,#bajaw#
#baŋehaw#,#baŋhaw#
#baŋhaw#,#baŋhaw#
#baŋkiriŋ#,#baŋkiliŋ#
#baŋkaj#,#baŋkaj#
#baŋkudu#,#baŋkuru#
#baŋis#,#baŋis#
#bikaŋkaŋ#,#bikaŋkaŋ#
#bikuɡ#,#bikuɡ#
#bidibid#,#bilibid#
#bida#,#bira#
#biŋbiŋ#,#biŋbiŋ#
#buhis#,#buhis#
#beketut#,#buktut#
#beladʒ#,#bulad#
#buriŋ#,#buliŋ#
#budiŋ#,#buliŋ#
#bundak#,#bundak#
#benal#,#bunal#
#budʒak#,#burak#
#budul#,#burul#
#besaj#,#busaj#
#beteken#,#butkun#
#buntu#,#butu#
#butu#,#butu#
#butiti#,#butiti#
#butul#,#butul#
#bujaŋ#,#bujaŋ#
#beŋbeŋ#,#buŋbuŋ#
#buŋaw#,#buŋaw#
#baɡaj#,#baɡaj#
#baɡuh#,#baɡu#
#bakan#,#bakan#
#bali#,#bali#
#balun#,#balun#
#bantal#,#bantal#
#bazaw#,#baraw#
#badut#,#barut#
#bihed#,#bihud#
#bika#,#bika#
#biŋkaŋ#,#bikaŋ#
#bikaŋ#,#bikaŋ#
#bilin#,#bilin#
#bituk#,#bituk#
#buhat#,#buhat#
#buhus#,#buhus#
#buhus#,#buhus#
#bukaw#,#bukaw#
#budʒak#,#bulak#
#bulaŋ#,#bulaŋ#
#buliɡ#,#buliɡ#
#benal#,#bunal#
#busuŋ#,#busuŋ#
#bujuʔ#,#bujuʔ#
#buŋuɡ#,#buŋuɡ#
#dakdak#,#dakdak#
#diʔepit#,#dipʔit#
#diʔpit#,#dipʔit#
#dura#,#dula#
#zelzel#,#duldul#
#zuliŋ#,#duliŋ#
#daɡepak#,#daɡpak#
#dapal#,#dapal#
#dapit#,#dapit#
#dapit#,#dapit#
#zaʔet#,#daut#
#didis#,#diris#
#dumul#,#dumul#
#ɡariŋ#,#ɡaliŋ#
#ɡanti#,#ɡanti#
#ɡawaŋ#,#ɡawaŋ#
#ɡilek#,#ɡiluk#
#ɡian#,#ɡijan#
#ɡaɡu#,#ɡaɡu#
#ɡateʔ#,#ɡataʔ#
#ɡaŋɡaŋ#,#ɡaŋɡaŋ#
#ɡilaw#,#ɡilaw#
#ɡinelaw#,#ɡinlaw#
#ɡujud#,#ɡujud#
#haɡetik#,#haɡtik#
#haɡetuk#,#haɡtuk#
#hakep#,#hakup#
#haruʔan#,#haluan#
#haluh#,#halu#
#hambin#,#hambin#
#hampaŋ#,#hampaŋ#
#hampaŋ#,#hampaŋ#
#hantatadu#,#hantatalu#
#haseɡ#,#hasuɡ#
#hataj#,#hataj#
#hajun#,#hajun#
#hiliŋ#,#hiliŋ#
#hilu#,#hilu#
#hiʔepet#,#hipʔut#
#huŋkab#,#hukab#
#hukab#,#hukab#
#hurus#,#hulus#
#haɡuk#,#haɡuk#
#hawan#,#hawan#
#haŋak#,#haŋak#
#haŋus#,#haŋus#
#hidem#,#hilum#
#hius#,#hius#
