input,output
#ʔabu#,#abu#
#ai#,#ai#
#aki#,#aki#
#alap#,#alap#
#baba#,#baba#
#baliw#,#baliw#
#baseʔ#,#bataʔ#
#batux#,#batu#
#bitbit#,#bibit#
#basbas#,#bobat#
#bedʒbedʒ#,#bobod#
#beli#,#boli#
#bedul#,#bondul#
#beties#,#bosiot#
#betak#,#botak#
#buʔaja#,#buaja#
#buaʔ#,#buaʔ#
#bubu#,#bubu#
#bukas#,#bukas#
#buluʔ#,#buluʔ#
#budʒeʔ#,#buraʔ#
#budʒeʔ#,#bujaʔ#
#buled#,#buɭud#
#danaw#,#danow#
#zalan#,#daɭan#
#dilaʔ#,#dilaʔ#
#ɡajaŋ#,#ɡajaŋ#
#ɡemel#,#ɡomol#
#ʔia#,#ia#
#ʔidʒap#,#idap#
#ʔiaw#,#iow#
#ʔiut#,#iut#
#ka#,#ko#
#kuaw#,#kuau#
#kuaw#,#kuow#
#kuden#,#kujon#
#laŋaw#,#laŋow#
#lima#,#lima#
#mula#,#mula#
#enem#,#onom#
#ʔapedʒux#,#opoju#
#ʔetut#,#otut#
#paʔa#,#paa#
#paen#,#paan#
#padʒaj#,#pajoj#
#piliʔ#,#piliʔ#
#pidʒpidʒ#,#pipid#
#pitu#,#pitu#
#pelus#,#poɭut#
#puki#,#puki#
#pulu#,#pulu#
#puluʔ#,#puluʔ#
#sikux#,#siku#
#sapaʔ#,#tapaʔ#
#saleŋ#,#taɭoŋ#
#telu#,#tolu#
#telu#,#toluʔ#
#sepiʔ#,#topiʔ#
#tektek#,#totok#
#tubah#,#tuba#
#suked#,#tukod#
#tuked#,#tukod#
#tuʔed#,#tuod#
#tuduʔ#,#tujuʔ#
#ʔuaŋ#,#uaŋ#
#ʔudʒiŋ#,#uiŋ#
#ʔuledʒ#,#ulod#
#ʔuluh#,#ulu#
#ʔuman#,#uman#
#ʔumaŋ#,#umaŋ#
#ʔuaj#,#uoj#
#ʔukut#,#uŋkut#
#walu#,#walu#
#depah#,#jopa#
#ŋaŋa#,#ŋaŋa#
#ŋipen#,#ŋipon#
