input,output
#hasaʔ#,#aha#
#kahiw#,#ai#
#halas#,#alahu#
#ʔahelu#,#alu#
#ʔambat#,#amba#
#abaŋ#,#amba#
#anak#,#ana#
#apuŋ#,#apuŋu#
#ʔadʒeŋ#,#aruŋu#
#aduʔ#,#aru#
#atas#,#ata#
#ʔabu#,#au#
#ʔawa#,#awa#
#awaŋ#,#awaŋu#
#aja#,#aja#
#baŋkuʔ#,#baku#
#bakuʔ#,#baku#
#bidak#,#bidaku#
#bikaʔ#,#bika#
#biŋku#,#biku#
#bikuʔ#,#biku#
#bila#,#bila#
#bilik#,#biliku#
#bilikuŋ#,#bilikuŋu#
#bitik#,#bindiku#
#binit#,#binitu#
#betas#,#botahu#
#beŋaʔ#,#boŋa#
#buŋkas#,#bukahu#
#bukas#,#bukahu#
#buŋa#,#buŋa#
#buŋkas#,#buŋɡahu#
#bukas#,#buŋɡahu#
#buŋkul#,#buŋɡulu#
#bukut#,#buŋɡutu#
#beŋkuŋ#,#biŋɡu#
#bunduk#,#bunduku#
#diŋdiŋ#,#dindiŋu#
#hapuj#,#epi#
#huadʒi#,#eri#
#ʔataj#,#eti#
#salaʔ#,#hala#
#silak#,#hila#
#sirak#,#hila#
#sidʒi#,#hiri#
#suluʔ#,#hulu#
#sudu#,#huru#
#sebuh#,#habu#
#hisuʔ#,#ihu#
#ʔilaŋ#,#ilaŋu#
#ina#,#ina#
#ʔimpas#,#ipahu#
#ʔiris#,#irihu#
#hituʔ#,#itu#
#iŋus#,#iŋu#
#kasambiʔ#,#kahambi#
#kalumpaŋ#,#kalumbaŋu#
#katadu#,#kataru#
#katik#,#katiku#
#kiput#,#kipu#
#kumaŋ#,#kumaŋu#
#kumis#,#kumihu#
#kerit#,#karitu#
#kima#,#kima#
#lasuʔ#,#lahu#
#lakaw#,#laku#
#lalu#,#lalu#
#ladʒi#,#lari#
#latu#,#latu#
#lawan#,#lawaŋu#
#laʔia#,#lajia#
#liŋ#,#li#
#liaŋ#,#liaŋu#
#ʔaledʒaw#,#lodu#
#lumbuŋ#,#lumbuŋu#
#lumut#,#lumutu#
#lurus#,#luruhu#
#lepit#,#lapitu#
#lumbuŋ#,#lumbuŋu#
#mata#,#mata#
#panas#,#mbana#
#panas#,#mbanahu#
#miɲak#,#miɲaku#
#mepis#,#mapihu#
#na#,#na#
#natad#,#nataru#
#edaʔ#,#nda#
#taʔun#,#ndauŋu#
#dian#,#ndia#
#ʔaninu#,#ninu#
#nusa#,#nuha#
#ʔalunan#,#nulaŋu#
#pasaŋ#,#pahaŋu#
#paʔit#,#paita#
#palu#,#palu#
#panas#,#pana#
#panas#,#panahu#
#pandak#,#pandaku#
#paniki#,#paniʔ#
#panaw#,#panu#
#epat#,#patu#
#pahuʔ#,#pau#
#pihpih#,#pipi#
#pusuʔ#,#puhu#
#pusedʒ#,#puhu#
#putput#,#puputu#
#puŋɡul#,#puŋɡu#
#puʔun#,#puŋu#
#peluk#,#paluku#
#rara#,#rara#
#datu#,#ratu#
#dahun#,#rau#
#dujuŋ#,#riŋu#
#deket#,#rokutu#
#duha#,#rua#
#taʔi#,#tai#
#tulali#,#taleli#
#talu#,#talu#
#taluki#,#taluki#
#tama#,#tama#
#tambak#,#tambaku#
#tabuni#,#tambini#
#tamiaŋ#,#tamiaŋu#
#taneʔ#,#tana#
#tanem#,#taniŋu#
#tada#,#tara#
#tabuni#,#tawini#
#tabuʔan#,#tawuaŋu#
#tabuʔan#,#tawoŋu#
#taŋeb#,#taŋa#
#taŋada#,#taŋara#
#taŋɡa#,#taŋɡa#
#tasik#,#tehiku#
#tamiŋ#,#temiŋu#
#teduŋ#,#tiduŋu#
#tik#,#tiku#
#tiŋkuʔ#,#tiku#
#timba#,#timba#
#tikas#,#tiŋɡahu#
#tiŋi#,#tiŋi#
#tiŋ#,#tiŋu#
#tuʔah#,#tua#
#tusiʔ#,#tudʒi#
#tulak#,#tulaku#
#tumbak#,#tumbaku#
#tubak#,#tumbaku#
#tumbuk#,#tumbuku#
#tuna#,#tuna#
#tunu#,#tunu#
#teka#,#taka#
#teli#,#tali#
#tapi#,#tapi#
#teriŋ#,#tariŋu#
#tebuh#,#tibu#
#tuluŋ#,#tuluŋu#
#tuzu#,#tundʒu#
#ʔu#,#u#
#uak#,#ua#
#ʔulu#,#ulu#
#umpu#,#umbu#
#ʔumi#,#umi#
#ʔunedʒ#,#unu#
#upas#,#upahu#
#ʔuzan#,#uraŋu#
#ʔutan#,#utaŋu#
#ʔuban#,#uwaŋu#
#balun#,#waluŋu#
#batad#,#wataru#
#bahu#,#wau#
#babaʔ#,#wawa#
#baban#,#wawaŋu#
#bakas#,#waŋɡa#
#bakes#,#waŋɡihu#
#bities#,#wihi#
#bilak#,#wilaku#
#binehiʔ#,#wini#
#birbir#,#wiwi#
#buaʔ#,#wua#
#bulan#,#wulaŋu#
#bulu#,#wulu#
#buntuʔ#,#wundu#
#budaʔ#,#wura#
#kutu#,#wutu#
#buŋas#,#wuŋa#
#buŋ#,#wuŋu#
#bekaʔ#,#waka#
#beŋkas#,#wakahu#
#bekeladʒ#,#walaru#
#beluk#,#waluku#
#beŋkuŋ#,#waŋɡu#
#beŋkuʔ#,#waŋɡu#
#beli#,#wili#
#empu#,#apu#
#eŋkut#,#aŋɡu#
#eŋut#,#aŋu#
#a#,#a#
#ŋaŋa#,#ŋaŋa#
#naŋuj#,#ŋeni#
