input,output
#hadʒek#,#adak#
#hadu#,#adew#
#bahu#,#biw#
#baseʔ#,#biəʔ#
#esek#,#cak#
#ezan#,#ciːn#
#ʔaledʒaw#,#diew#
#dahun#,#dəʔon#
#bahaʔ#,#faʔ#
#kahiw#,#hajew#
#kahu#,#haaw#
#zalan#,#dʒaliən#
#zauʔ#,#dʒaoʔ#
#zaʔat#,#dʒeət#
#dilaʔ#,#dʒiliʔ#
#laki#,#lahaj#
#laʔia#,#lədʒiəh#
#manuk#,#manauk#
#anipa#,#nipah#
#piŋkuk#,#pihok#
#pikuk#,#pihok#
#pusedʒ#,#puat#
#putiʔ#,#putaiʔ#
#hapedʒiʔ#,#pətiʔ#
#esuŋ#,#sauŋ#
#taneʔ#,#tanaʔ#
#tuhud#,#taut#
#taʔun#,#taʔaun#
#tekuʔ#,#tekoʔ#
#tian#,#tidʒiən#
#tuʔu#,#tuʔəw#
#tebuh#,#təfaw#
#unah#,#uneah#
