input,output
#aɡa#,#aɡa#
#anad#,#anad#
#ajun#,#ajun#
#aŋkas#,#aŋkas#
#bakbak#,#bakbak#
#basal#,#basal#
#batun#,#batun#
#baʔuʔu#,#bauu#
#baŋil#,#baŋil#
#bikeladʒ#,#bilad#
#bikladʒ#,#bilad#
#bitu#,#bitu#
#biŋat#,#biŋat#
#bukelad#,#buklad#
#buklad#,#buklad#
#buketut#,#buktut#
#buktut#,#buktut#
#bulalakaw#,#bulalakaw#
#bulbul#,#bulbul#
#bunal#,#bunal#
#beheɲat#,#bunhat#
#behɲat#,#bunhat#
#budʒiʔ#,#buriʔ#
#busiʔsiʔ#,#busiʔsiʔ#
#busuaŋ#,#buswaŋ#
#buʔel#,#buul#
#bawiʔ#,#bawiʔ#
#bitaj#,#bitaj#
#dabuŋ#,#dabuŋ#
#danaʔ#,#danaʔ#
#dapdap#,#dapdap#
#dawat#,#dawat#
#dilam#,#dilam#
#duɡemun#,#duɡmun#
#duɡmun#,#duɡmun#
#dujan#,#dujan#
#ɡebaʔ#,#ɡebaʔ#
#ɡelɡel#,#ɡelɡel#
#haʔewas#,#hawʔas#
#haʔwas#,#hawʔas#
#haŋad#,#haŋad#
#hebas#,#hebas#
#hirap#,#hilap#
#hulhul#,#hulhul#
#udip#,#hulip#
#kabeɡ#,#kabeɡ#
#kabelit#,#kablit#
#kablit#,#kablit#
#kabelit#,#kablit#
#kablit#,#kablit#
#kati#,#kati#
#kedked#,#kedked#
#keleb#,#keleb#
#kelkel#,#kelkel#
#kilaw#,#kilaw#
#lahus#,#lahus#
#lanut#,#lanut#
#laplap#,#laplap#
#lajuɡ#,#lajuɡ#
#lebaɡ#,#lebaɡ#
#lipat#,#lipat#
#lipaj#,#lipaj#
#liput#,#liput#
#lislis#,#lislis#
#litas#,#litas#
#lumun#,#lumun#
#lupis#,#lupis#
#luas#,#luwas#
#laweʔaj#,#lawʔaj#
#lawʔaj#,#lawʔaj#
#lipeŋ#,#lipeŋ#
#man#,#man#
#nau#,#nau#
#palpal#,#palpal#
#pajpaj#,#pajpaj#
#pidek#,#pilek#
#piʔpiʔ#,#piʔpiʔ#
#sabelaj#,#sablaj#
#sablaj#,#sablaj#
#sabuaɡ#,#sabwaɡ#
#sadeʔaŋ#,#sadʔaŋ#
#sadʔaŋ#,#sadʔaŋ#
#sakenib#,#saknib#
#saknib#,#saknib#
#sadʒab#,#salab#
#sarebseb#,#salebseb#
#saluɡsuɡ#,#saluɡsuɡ#
#saluksuk#,#saluksuk#
#sapuʔ#,#sapuʔ#
#sajsaj#,#sajsaj#
#saŋkab#,#saŋkab#
#sakab#,#saŋkab#
#saŋkap#,#saŋkap#
#sibaj#,#sibaj#
#sileʔab#,#silʔab#
#silʔab#,#silʔab#
#sipeʔun#,#sipʔun#
#sipʔun#,#sipʔun#
#subeliʔ#,#subliʔ#
#subliʔ#,#subliʔ#
#suɡud#,#suɡud#
#sukaj#,#sukaj#
#sukut#,#sukut#
#sulit#,#sulit#
#sulu#,#sulu#
#sunud#,#sunud#
#suaj#,#suwaj#
#suŋaj#,#suŋaj#
#suŋsuŋ#,#suŋsuŋ#
#taʔ#,#ta#
#takes#,#takes#
#tambal#,#tambal#
#taʔul#,#taul#
#tepeŋ#,#tepeŋ#
#teŋel#,#teŋel#
#tibud#,#tibud#
#tulduʔ#,#tudluʔ#
#tuɡen#,#tuɡun#
#tukaʔ#,#tukaʔ#
#tulaj#,#tulaj#
#tulduʔ#,#tulduʔ#
#tuntun#,#tuntun#
#tujuʔ#,#tujuʔ#
#ulajan#,#ulajan#
#unuŋ#,#unuŋ#
#ujun#,#ujun#
#wali#,#wali#
#jahuŋ#,#jahuŋ#
#jamjam#,#jamjam#
#jekjek#,#jekjek#
#ŋaniʔ#,#ŋaniʔ#
#aɡap#,#aɡap#
#alabaʔab#,#alabʔab#
#alaw#,#alaw#
#amiliʔ#,#amiliʔ#
#apa#,#apa#
