input,output
#ai#,#ai#
#ake#,#akeake#
#akot#,#ako#
#saman#,#ama#
#pana#,#ana#
#ane#,#ane#
#ʔaco#,#ao#
#padran#,#ara#
#dʒalan#,#ara#
#ʔarop#,#aro#
#ʔatop#,#ato#
#ʔatun#,#atu#
#patu#,#atu#
#ʔasu#,#au#
#aŋin#,#aŋi#
#api#,#aʔi#
#apon#,#aʔo#
#ike#,#ike#
#siku#,#iku#
#sipo#,#io#
#ibu#,#ipu#
#ipi#,#iʔi#
#kani#,#kai#
#kaka#,#kaka#
#kabak#,#kapa#
#kapika#,#kaʔika#
#ki#,#ki#
#kiadʒo#,#kiato#
#kulit#,#kiri#
#koe#,#koe#
#koka#,#koka#
#koki#,#koki#
#kobit#,#kopi#
#kukur#,#kuku#
#kodʒom#,#koː#
#ranum#,#lanu#
#mai#,#mai#
#maɡa#,#maka#
#masakit#,#maki#
#mana#,#mana#
#maɲawa#,#manava#
#manuk#,#manu#
#matakut#,#mataku#
#mate#,#mate#
#matuʔa#,#matua#
#matuʔa#,#metua#
#maŋa#,#maŋa#
#miti#,#miti#
#matolu#,#maːtoru#
#nipon#,#niʔo#
#ɲoɲu#,#nono#
#nofo#,#noʔo#
#soka#,#oka#
#sokar#,#oka#
#ʔone#,#one#
#solo#,#oro#
#polon#,#oro#
#ʔodaʔ#,#ota#
#ʔoti#,#oti#
#bito#,#pito#
#bua#,#pua#
#bulut#,#puru#
#buta#,#puta#
#raʔe#,#rae#
#ralom#,#raro#
#laŋo#,#raŋo#
#leʔo#,#reo#
#rere#,#rere#
#lisa#,#ria#
#rikit#,#riki#
#lilim#,#riri#
#loan#,#roa#
#lomiʔ#,#romi#
#loto#,#roto#
#rua#,#rua#
#tape#,#tae#
#tamanu#,#tamanu#
#tanum#,#tanu#
#dʒaot#,#tao#
#taba#,#tapa#
#salaŋ#,#tara#
#talos#,#taro#
#tapa#,#taʔa#
#tia#,#tia#
#tibaŋ#,#tipa#
#dʒila#,#tira#
#tiro#,#tiro#
#toka#,#toka#
#toka#,#toka#
#tokalaur#,#tokerau#
#tokon#,#toko#
#toto#,#toto#
#tuʔa#,#tua#
#tupa#,#tua#
#tubuʔ#,#tupu#
#tupuʔ#,#tupu#
#tuli#,#turi#
#turuʔ#,#turu#
#tutuk#,#tutu#
#ʔusila#,#uira#
#ule#,#ure#
#ʔulua#,#urua#
#ucan#,#uta#
#ʔuto#,#uto#
#wanse#,#vae#
#wase#,#vae#
#waɡa#,#vaka#
#papian#,#vaʔie#
#papine#,#vaʔine#
#ŋalu#,#ŋaru#
#ŋodro#,#ŋoro#
#ŋuru#,#ŋuru#
#pine#,#ʔine#
