input,output
#abut#,#abut#
#ʔadʒeŋ#,#adeŋ#
#aluŋ#,#aluŋ#
#ʔampelas#,#amplas#
#ʔapelas#,#amplas#
#ampun#,#ampun#
#hamuk#,#amuk#
#anak#,#anak#
#ʔanitu#,#antu#
#apa#,#apa#
#hapuj#,#api#
#hapit#,#apit#
#hapit#,#apit#
#ʔapit#,#apit#
#adʒan#,#aran#
#handem#,#arem#
#hasaʔ#,#asaʔ#
#atas#,#atas#
#ʔataj#,#ate#
#ʔatep#,#atep#
#hawak#,#awak#
#haŋin#,#aŋin#
#hasaŋ#,#aŋsaŋ#
#haŋus#,#aŋus#
#bakbak#,#babak#
#badʒaʔ#,#badaʔ#
#baʔaɡi#,#baɡi#
#balar#,#balar#
#balaj#,#bale#
#balik#,#balik#
#baseʔ#,#basaʔ#
#bataŋ#,#bataŋ#
#baŋun#,#baŋun#
#belbel#,#bebel#
#bedʒbedʒ#,#bebet#
#bekaʔ#,#bekaʔ#
#belaŋ#,#belaŋ#
#beli#,#beli#
#balidʒa#,#belida#
#bentas#,#bentas#
#beŋaʔ#,#beŋaʔ#
#bila#,#bila#
#biluk#,#biluk#
#bintiʔ#,#binteʔ#
#binehiʔ#,#bineʔ#
#biras#,#biras#
#biŋkal#,#biŋkal#
#buhat#,#buat#
#buʔaŋ#,#buaŋ#
#buaʔ#,#buaʔ#
#bukbuk#,#bubuk#
#bubuŋ#,#bubuŋ#
#buka#,#buka#
#bukbuk#,#bukbuk#
#bukuh#,#buku#
#bulan#,#bulan#
#bulu#,#bulu#
#buta#,#buta#
#buŋa#,#buŋa#
#buŋkul#,#buŋkul#
#bukut#,#buŋkut#
#ciŋaŋ#,#ciŋaŋ#
#dapdap#,#dadap#
#daki#,#daki#
#dalem#,#dalem#
#dateŋ#,#dateŋ#
#datu#,#datu#
#dahun#,#daun#
#daŋdaŋ#,#daŋdaŋ#
#dilaʔ#,#dilaʔ#
#diŋdiŋ#,#dindiŋ#
#duha#,#dua#
#dujuŋ#,#dujuŋ#
#epat#,#empat#
#epaŋ#,#empaŋ#
#ʔempeŋ#,#empeŋ#
#empeŋ#,#empeŋ#
#epit#,#empit#
#epiʔ#,#empiʔ#
#epuk#,#empok#
#empu#,#empu#
#edaʔ#,#endaʔ#
#ʔezen#,#endʒen#
#ʔentek#,#entek#
#etel#,#entel#
#ʔetut#,#entut#
#eŋɡem#,#eŋɡem#
#ekit#,#eŋkit#
#ekuk#,#eŋkok#
#ɡila#,#ɡila#
#ɡila#,#ɡila#
#ɡiliŋ#,#ɡiliŋ#
#ɡuham#,#ɡuam#
#ieʔ#,#iaʔ#
#ida#,#ida#
#idus#,#idus#
#idʒuŋ#,#iduŋ#
#hiket#,#iket#
#ilah#,#ilaʔ#
#ima#,#ima#
#hipi#,#impi#
#hipi#,#ipi#
#ina#,#ina#
#ʔipil#,#ipil#
#ʔiris#,#iris#
#iriŋ#,#iriŋ#
#ʔisep#,#isep#
#iwa#,#iwa#
#iwaʔ#,#iwaʔ#
#iŋkes#,#iŋkes#
#ikes#,#iŋkes#
#zaʔit#,#dʒait#
#zauʔ#,#dʒaoʔ#
#zariŋ#,#dʒariŋ#
#kakakₐ#,#kakak#
#kali#,#kaliʔ#
#kamu#,#kamu#
#kapak#,#kapak#
#kahiw#,#kajuʔ#
#kempus#,#kempos#
#kepus#,#kempos#
#kamuniŋ#,#kemuniŋ#
#kepuk#,#kepuk#
#kasambiʔ#,#kesambiʔ#
#kima#,#kima#
#kubu#,#kubu#
#kulat#,#kulat#
#kuman#,#kuman#
#kumis#,#kumis#
#kumput#,#kumput#
#kudʒa#,#kura#
#kedeŋ#,#kədəŋ#
#kezeŋ#,#kədʒəŋ#
#kepkep#,#kəkəp#
#kuliliŋ#,#kəliliŋ#
#kembuŋ#,#kəmbuŋ#
#kepit#,#kəpit#
#katapaŋ#,#kətapaŋ#
#labak#,#labak#
#laɡi#,#laɡi#
#lian#,#lain#
#laki#,#laki#
#lamak#,#lamak#
#lampaʔ#,#lampaʔ#
#lamun#,#lamun#
#lasuʔ#,#laso#
