input,output
#ʔendem#,#endem#
#hawan#,#aban#
#ʔalesem#,#acem#
#aŋeceŋ#,#anceŋ#
#aŋceŋ#,#anceŋ#
#ʔasak#,#asak#
#awaj#,#awe#
#babaw#,#babo#
#balalaŋ#,#balaŋ#
#baledʒ#,#baleŋ#
#baliŋ#,#baliŋ#
#baraŋan#,#baraŋan#
#batbat#,#batbat#
#bekel#,#bekel#
#benaŋ#,#benaŋ#
#benem#,#benem#
#benehiʔ#,#benih#
#betaʔ#,#betah#
#beteken#,#beteken#
#beŋbeŋ#,#beŋbeŋ#
#bilaʔ#,#bilah#
#bisik#,#bisik#
#buas#,#buas#
#busuŋ#,#busuŋ#
#daliŋ#,#daliŋ#
#ema#,#ema#
#hepak#,#empak#
#enzak#,#endʒak#
#eket#,#eŋket#
#ɡenep#,#ɡenep#
#ʔidam#,#idam#
#itaʔ#,#itah#
#itil#,#itil#
#zeɡzeɡ#,#dʒeŋdʒeŋ#
#kaluŋ#,#kaluŋ#
#kebel#,#kebel#
#keleŋ#,#keleŋ#
#kipak#,#kepak#
#lembaŋ#,#lembaŋ#
#lebaŋ#,#lembaŋ#
#mukmuk#,#mumuk#
#eŋkab#,#oŋkam#
#ekab#,#oŋkam#
#paŋi#,#paŋi#
#parelak#,#perlak#
#raŋɡut#,#raŋɡut#
#rembut#,#rebut#
#rebut#,#rebut#
#sabaʔ#,#sabah#
#saeŋ#,#saoŋ#
#taŋkeb#,#taŋkep#
#tunas#,#tunas#
#tukuk#,#tuŋkuk#
#isek#,#esek#
