input,output
#alaʔ#,#ala#
#baseʔ#,#basaʔ#
#betuŋ#,#betoŋ#
#bilaŋ#,#bilaŋ#
#depah#,#depa#
#ʔia#,#ia#
#kepit#,#kempit#
#kepit#,#kepit#
#lima#,#lima#
#mamah#,#mama#
#enem#,#nen#
#panaʔ#,#pana#
#paŋa#,#paŋa#
#paʔa#,#paʔa#
#piliʔ#,#pile#
#danaw#,#rana#
#sepiʔ#,#sepiʔ#
#sikux#,#siku#
#sipit#,#sipit#
#susu#,#susu#
#telu#,#telu#
#tusuk#,#tusuk#
#tubah#,#tuwa#
#buʔaja#,#waza#
#bakuŋ#,#waŋkuŋ#
#beli#,#weli#
#beties#,#wetis#
#buaʔ#,#wuaʔ#
#budʒeʔ#,#wuzaʔ#
#buŋa#,#wuŋa#
#ŋaŋa#,#ŋaŋa#
