input,output
#a#,#a#
#ala#,#ala#
#aludʒah#,#alunah#
#amax#,#ama#
#amu#,#amo#
#ata#,#ata#
#aja#,#aja#
#sa#,#ca#
#sabaj#,#cafaj#
#sakal#,#cakal#
#sakat#,#cakat#
#saksak#,#cakcak#
#saleŋ#,#caleŋ#
#saliw#,#caliw#
#sapet#,#capet#
#saŋedaj#,#caŋraj#
#seksek#,#cekcek#
#selsel#,#celcel#
#selem#,#celem#
#sepsep#,#cepcep#
#seŋet#,#ceŋet#
#si#,#ci#
#sikux#,#ciko#
#siwsiw#,#ciwciw#
#sekel#,#ckel#
#susu#,#coco#
#suksuk#,#cokcok#
#suked#,#coker#
#sukud#,#cokor#
#suli#,#coli#
#supsup#,#copcop#
#suiʔ#,#cowiʔ#
#demdem#,#demdem#
#diteʔ#,#ditaʔ#
#baseʔ#,#facaʔ#
#basbas#,#facfac#
#baba#,#fafa#
#babaw#,#fafaw#
#babuj#,#fafoj#
#bakes#,#fakec#
#baki#,#faki#
#bakuŋ#,#fakoŋ#
#bali#,#fali#
#walu#,#falo#
#baɲaw#,#fanaw#
#badʒaʔ#,#fanaʔ#
#badʒiw#,#faniw#
#baŋaw#,#faŋaw#
#baʔi#,#faʔi#
#bedʒbedʒ#,#fedfed#
#bedul#,#fedol#
#betak#,#fetak#
#betik#,#fetik#
#biraŋ#,#firaŋ#
#bubu#,#fofo#
#bubu#,#fofo#
#buhaŋ#,#fohaŋ#
#buhet#,#fohet#
#bulbul#,#folfol#
#buluʔ#,#foloʔ#
#buak#,#fowak#
#buŋuh#,#foŋoh#
#hesek#,#hcek#
#hisep#,#hicep#
#hukaʔ#,#hokaʔ#
#i#,#i#
#ina#,#ina#
#kaen#,#kaen#
#kabit#,#kafit#
#kahut#,#kahot#
#kaka#,#kaka#
#kalaw#,#kalaw#
#kali#,#kali#
#kaluŋkuŋ#,#kaloŋkoŋ#
#kamaj#,#kamaj#
#kamaj#,#kajam#
#kamaja#,#kamaja#
#kapkap#,#kapkap#
#karkar#,#karkar#
#karut#,#karot#
#katawa#,#katawa#
#kati#,#kati#
#kawit#,#kawit#
#kawkaw#,#kawkaw#
#kawkaw#,#kawkaw#
#kemkem#,#kemkem#
#kepit#,#kepit#
#kiskis#,#kickic#
#kiŋkiŋ#,#kiŋkiŋ#
#kudis#,#kodic#
#kupit#,#kopit#
#kudeŋ#,#koreŋ#
#kurkur#,#korkor#
#kutkut#,#kotkot#
#kuaw#,#kowaw#
#kuŋkuŋ#,#koŋkoŋ#
#ketil#,#ktil#
#ɡetil#,#ktil#
#ketun#,#kton#
#kuan#,#kuan#
#kuden#,#kuren#
#zalan#,#lalan#
#lecik#,#lcik#
#liduŋ#,#lidoŋ#
#lima#,#lima#
#lutaj#,#lotaj#
#mesmes#,#mecmec#
#metmet#,#metmet#
#mulmul#,#molamol#
#mudaʔ#,#molaʔ#
#mudaʔ#,#muraʔ#
#mulmul#,#molmol#
#na#,#na#
#nadʒam#,#nanam#
#ni#,#ni#
#nuka#,#noka#
#nu#,#nu#
#ʔumah#,#omah#
#ʔupid#,#opir#
#utaʔ#,#otaʔ#
#pasek#,#pacek#
#pasuk#,#pacok#
#paspas#,#pacpac#
#padeŋ#,#padeŋ#
#paheku#,#pahko#
#pakpak#,#pakpak#
#palu#,#palo#
#padʒaj#,#panaj#
#panaʔ#,#panaʔ#
#pacek#,#patsek#
#paʔpaʔ#,#paʔpaʔ#
#pedek#,#pdek#
#pedped#,#pedped#
#pekpek#,#pekpek#
#piku#,#piko#
#piliʔ#,#piliʔ#
#pidʒax#,#pina#
#pitu#,#pito#
#pelus#,#ploc#
#puki#,#poki#
#puluŋ#,#poloŋ#
#puluʔ#,#poloʔ#
#pudʒa#,#pona#
#punuʔ#,#ponoʔ#
#putput#,#potapot#
#putun#,#poton#
#perus#,#proc#
#rakat#,#rakat#
#duhduh#,#rohroh#
#duma#,#roma#
#takes#,#takec#
#takes#,#takec#
#taktak#,#taktak#
#talaw#,#talaw#
#taliuk#,#talijok#
#tama#,#tama#
#tamuhuŋ#,#tamohoŋ#
#taɲam#,#tanam#
#tekep#,#tekep#
#tekuŋ#,#tekoŋ#
#tektek#,#tektek#
#tepeŋ#,#tepeŋ#
#terter#,#terter#
#terter#,#teltel#
#tekiʔ#,#tkiʔ#
#tenem#,#tnem#
#tuked#,#toked#
#tuku#,#toko#
#tuktuk#,#toktok#
#telu#,#tolo#
#tuzuʔ#,#toroʔ#
#wakwak#,#wakwak#
#walaj#,#walaj#
#waraj#,#waraj#
#watawat#,#watawat#
#waʔaj#,#waʔaj#
#wiŋawiŋ#,#wiŋawiŋ#
#ŋabŋab#,#ŋafŋaf#
#ŋadʒan#,#ŋaŋan#
#ŋitŋit#,#ŋitŋit#
#ŋusuʔ#,#ŋosoʔ#
#ʔasawa#,#ʔacawa#
#ʔabu#,#ʔafo#
#ʔapucuk#,#ʔapocok#
#ʔatimela#,#ʔatimela#
#ʔatip#,#ʔatip#
#ʔawʔaw#,#ʔawʔaw#
#ʔajam#,#ʔajam#
#ʔesak#,#ʔcak#
#ʔidʒap#,#ʔinap#
#ʔemin#,#ʔmin#
#ʔuaŋ#,#ʔoaŋ#
#ʔukut#,#ʔokot#
#ʔudʒiŋ#,#ʔoniŋ#
#ʔudip#,#ʔorip#
#ʔuaj#,#ʔowaj#
#ʔetut#,#ʔtot#
#ʔekuŋ#,#ʔəkuŋ#
#ʔemu#,#ʔəmu#
