input,output
#kahiw#,#ai#
#kanari#,#anar#
#kanawaj#,#anawa#
#kasaw#,#asa#
#ʔatimun#,#atumin#
#bitil#,#bitir#
#epat#,#fat#
#beli#,#fer#
#bisul#,#fisur#
#paŋedan#,#fodan#
#puket#,#fuat#
#bulu#,#fur#
#bulan#,#furan#
#pusedʒ#,#fusar#
#puŋu#,#fuŋ#
#hapuj#,#laf#
#apa#,#lafe#
#ʔataj#,#lata#
#lusuŋ#,#lusin#
#manuk#,#manuʔ#
#zalan#,#raran#
#dalidʒ#,#rarin#
#laŋit#,#raŋɡit#
#daʔan#,#raʔan#
#laʔia#,#raʔia#
#dujuŋ#,#ruin#
#lumut#,#rumut#
#salaʔ#,#sala#
#sukun#,#suʔun#
#suʔan#,#swen#
#taʔi#,#tai#
#tanem#,#tanom#
#tebuh#,#tof#
#ʔubi#,#uf#
#ʔuma#,#um#
#ʔulu#,#ur#
#kulit#,#urit#
#kutu#,#ut#
#ʔutin#,#ut#
#ʔutaŋ#,#utaŋ#
#wakat#,#waʔat#
