input,output
#api#,#afi#
#apon#,#afo#
#ai#,#ai#
#ake#,#ake#
#akot#,#ako#
#ane#,#ane#
#rano#,#ano#
#aŋin#,#aŋi#
#aŋo#,#aŋo#
#e#,#e#
#papa#,#fafa#
#papine#,#fafine#
#pait#,#fai#
#bpalalan#,#falala#
#alalan#,#falala#
#paŋa#,#faŋa#
#paʔas#,#faʔa#
#papian#,#fefie#
#papine#,#fefine#
#pesi#,#fehi#
#kapika#,#fekika#
#pituʔun#,#fetuʔu#
#pica#,#fiha#
#pisi#,#fihi#
#piro#,#fio#
#pintik#,#fisi#
#posaʔ#,#foa#
#pose#,#fohe#
#polon#,#folo#
#ponor#,#fono#
#ponuʔ#,#fonu#
#poɲu#,#fonu#
#panua#,#fonua#
#potu#,#fotu#
#puaʔ#,#fua#
#buaʔ#,#fua#
#puat#,#fua#
#puat#,#fua#
#pupula#,#fufula#
#puke#,#fuke#
#pula#,#fula#
#pulu#,#fulu#
#puaʔ#,#fuo#
#buaʔ#,#fuo#
#pudi#,#fusi#
#putun#,#futu#
#pupuŋan#,#fuŋa#
#paːʔ#,#faː#
#padran#,#faː#
#pea#,#feː#
#sape#,#hafe#
#sabu#,#hafu#
#sakan#,#haka#
#sake#,#hake#
#dʒalan#,#hala#
#saman#,#hama#
#sani#,#hani#
#sabot#,#hapo#
#saŋa#,#haŋa#
#saʔit#,#haʔi#
#seŋa#,#heŋa#
#sipo#,#hifo#
#siku#,#hiku#
#siba#,#hipa#
#sokar#,#hoka#
#solo#,#holo#
#solo#,#holo#
#sabutu#,#hoputu#
#soŋe#,#hoŋe#
#susul#,#huhu#
#sulik#,#huli#
#sumu#,#humu#
#ipi#,#ifi#
#ipi#,#ifi#
#ike#,#ike#
#inap#,#ina#
#ibu#,#ipu#
#kasi#,#kahi#
#kaso#,#kaho#
#kani#,#kai#
#kaka#,#kaka#
#kalik#,#kali#
#kanase#,#kanahe#
#kanoŋ#,#kano#
#kanon#,#kano#
#kapuʔ#,#kapu#
#katae#,#katea#
#kaso#,#kato#
#kaju#,#kau#
#kekekeke#,#kekekeke#
#ki#,#ki#
#kiadʒo#,#kiato#
#kulit#,#kili#
#koe#,#koe#
#kasu#,#kohu#
#koka#,#koka#
#kokom#,#koko#
#koro#,#kolo#
#kuka#,#kuka#
#kukur#,#kuku#
#kurukuru#,#kulukulu#
#kurukuru#,#kuːkuː#
#lapa#,#lafa#
#lakas#,#laka#
#ralom#,#lalo#
#ranum#,#lanu#
#lasa#,#lata#
#laŋo#,#laŋo#
#leʔo#,#leʔo#
#lisa#,#liha#
#rikiʔ#,#liki#
#liki#,#liki#
#lilim#,#lili#
#ririʔ#,#lili#
#liliu#,#liliu#
#lolop#,#lolo#
#lomiʔ#,#lomi#
#loto#,#loto#
#druru#,#lulu#
#luluk#,#lulu#
#masakit#,#mahaki#
#mai#,#mai#
#maɡa#,#maka#
#malaʔe#,#malaʔe#
#mana#,#mana#
#maɲawa#,#manava#
#manoŋi#,#manoŋi#
#manuk#,#manu#
#mataʔ#,#mata#
#mataʔ#,#mata#
#mate#,#mate#
#matolu#,#matolu#
#maŋa#,#maŋa#
#maʔaɲur#,#maʔanu#
#mimiʔ#,#mimi#
#miti#,#misi#
#motus#,#motu#
#matuʔa#,#motuʔa#
#muri#,#mui#
#mura#,#mula#
#muʔa#,#muʔa#
#maɲawa#,#maːnava#
#namo#,#namo#
#nipon#,#nifo#
#nofo#,#nofo#
#noku#,#noku#
#nonok#,#nono#
#ɲoɲu#,#nonu#
#numi#,#numi#
#ropa#,#ofa#
#onom#,#ono#
#baki#,#paki#
#balaŋ#,#pala#
#balai#,#palai#
#balaŋi#,#palaŋi#
#pani#,#pani#
#baban#,#papa#
#bweka#,#peka#
#bele#,#pele#
#belu#,#pelu#
#benu#,#penu#
#bebe#,#pepe#
#bisik#,#pihi#
#bikit#,#piki#
#piko#,#piko#
#biko#,#piko#
#bibi#,#pipi#
#bito#,#pito#
#bituŋ#,#pitu#
#popok#,#popo#
#busa#,#puha#
#buraʔ#,#pula#
#buliʔ#,#pule#
#bulut#,#pulu#
#bulut#,#pulu#
#puna#,#puna#
#buburu#,#pupu#
#pupula#,#pupula#
#buŋa#,#puŋa#
#bak#,#paː#
#sasau#,#sasau#
#tia#,#sia#
#tika#,#sika#
#tike#,#sike#
#tiko#,#siko#
#dʒila#,#sila#
#tiro#,#sio#
#tibaŋ#,#sipa#
#da#,#ta#
#tapa#,#tafa#
#tape#,#tafe#
#tapola#,#tafola#
#tasa#,#taha#
#takas#,#taka#
#salaŋ#,#tala#
#tari#,#tali#
#talos#,#talo#
#tamanu#,#tamanu#
#tanom#,#tano#
#tanum#,#tanu#
#dʒaot#,#tao#
#tabe#,#tape#
#tabu#,#tapu#
#tata#,#tata#
#tau#,#tau#
#tawasi#,#tavahi#
#taŋapa#,#taŋafa#
#taʔe#,#taʔe#
#taʔe#,#taʔe#
#taʔo#,#taʔo#
#talise#,#telie#
#taliŋa#,#teliŋa#
#topiʔ#,#tofi#
#toka#,#toka#
#toka#,#toka#
#tokalaur#,#tokelau#
#tonuʔ#,#tonu#
#toto#,#toto#
#toʔa#,#toʔa#
#tupa#,#tufa#
#tusuʔ#,#tuhu#
#tokuku#,#tukuku#
#tuli#,#tuli#
#tubuʔ#,#tupu#
#tupuʔ#,#tupu#
#tupuʔa#,#tupuʔa#
#tuʔa#,#tuʔa#
#tuʔur#,#tuʔu#
#rua#,#ua#
#uso#,#uho#
#ui#,#ui#
#uka#,#uka#
#ule#,#ule#
#unus#,#unu#
#uɲus#,#unu#
#ucan#,#uta#
#uton#,#uto#
#sawaŋ#,#vaha#
#wanse#,#vahe#
#wase#,#vahe#
#waɡa#,#vaka#
#wali#,#vali#
#wao#,#vao#
#waʔe#,#vaʔe#
#irir#,#iː#
#ŋapa#,#ŋafa#
#mwaloʔ#,#ŋalo#
#ŋalu#,#ŋalu#
#mwata#,#ŋata#
#ŋau#,#ŋau#
#uruŋ#,#uː#
#ruruŋ#,#uː#
#ʔaco#,#ʔaho#
#ʔasu#,#ʔahu#
#ʔarop#,#ʔao#
#ʔatop#,#ʔato#
#ʔatun#,#ʔatu#
#ʔiro#,#ʔilo#
#ʔoso#,#ʔoho#
#ʔone#,#ʔone#
#ʔono#,#ʔono#
#ʔoti#,#ʔosi#
#ʔodaʔ#,#ʔota#
#ʔusan#,#ʔuha#
#ʔuciŋ#,#ʔuhi#
#ʔusila#,#ʔuhila#
#ʔulu#,#ʔulu#
#ʔulua#,#ʔulua#
#ʔuraŋ#,#ʔuo#
#ʔuto#,#ʔuto#
#ʔutok#,#ʔuto#
#ʔutup#,#ʔutu#
#ʔumwaŋ#,#ʔuŋa#
