input,output
#bahaw#,#baaw#
#bahaj#,#baaj#
#batek#,#batek#
#bitil#,#bitil#
#biŋaʔ#,#biŋa#
#laki#,#daki#
#lamun#,#damon#
#laŋen#,#daŋen#
#laŋit#,#daŋit#
#laŋesi#,#daŋsi#
#laŋsi#,#daŋsi#
#likut#,#dikot#
#lilin#,#dilin#
#luslus#,#dosdos#
#hili#,#ili#
#ka#,#ka#
#ɡatel#,#katel#
#kebkeb#,#kebkeb#
#kahiw#,#kijew#
#kulat#,#kodat#
#kukuh#,#koko#
#kunu#,#kono#
#kutu#,#koto#
#mamaʔ#,#mama#
#manuk#,#manok#
#mata#,#mata#
#daŋdaŋ#,#menaŋʃaŋ#
#musaŋ#,#mosaŋ#
#nateŋ#,#nateŋ#
#naŋuj#,#naŋoj#
#ubet#,#obet#
#paʔit#,#pait#
#pakan#,#pakan#
#pespes#,#pespes#
#pian#,#pijan#
#pusedʒ#,#poseɡ#
#pusuʔ#,#poso#
#putiʔ#,#poti#
#sakaŋ#,#sakaŋ#
#sakit#,#sakit#
#daʔan#,#ʃaan#
#zaʔit#,#ʃait#
#zalan#,#ʃalan#
#danum#,#ʃanom#
#daŋdaŋ#,#ʃaŋʃaŋ#
#deket#,#ʃeket#
#dilaʔ#,#ʃila#
#duha#,#ʃowa#
#siuk#,#sijok#
#suʔan#,#sowan#
#taʔi#,#tai#
#taʔun#,#tawen#
#tajtaj#,#tajtaj#
#taŋeb#,#taŋeb#
#tiktik#,#tiktik#
#timid#,#timid#
#tulali#,#toladi#
#tuluŋ#,#toloŋ#
#ŋadʒan#,#ŋaran#
