input,output
#beli#,#beli#
#bilaŋ#,#bilaŋ#
#batux#,#botu#
#budʒeʔ#,#bulok#
#badʒaʔ#,#balaʔ#
#dilaʔ#,#dilak#
#duma#,#dumu#
#paʔa#,#haha#
#padʒaj#,#halaj#
#panaʔ#,#hanak#
#paŋa#,#haŋa#
#pidʒax#,#hilu#
#pitu#,#hitu#
#kawit#,#kawit#
#ka#,#ke#
#ʔebel#,#kebel#
#kaen#,#ken#
#ʔia#,#kiaʔ#
#ʔaɲud#,#konul#
#ʔuledʒ#,#kuled#
#kuden#,#kulen#
#ʔuluh#,#kulu#
#lakup#,#lakuf#
#zalan#,#lan#
#danaw#,#lanaw#
#luludʒ#,#lulul#
#lima#,#limu#
#enem#,#nem#
#asu#,#ohu#
#manuk#,#onuk#
#sikux#,#siɡu#
#tuzuʔ#,#tdok#
#tebek#,#tebek#
#telu#,#tlu#
#tuʔed#,#tuhod#
#sulud#,#tulud#
#ian#,#jon#
#ŋaŋa#,#ŋaŋa#
#aku#,#ɔʔuh#
