input,output
#asu#,#asu#
#betik#,#beti#
#betuŋ#,#betun#
#bedʒbedʒ#,#bobar#
#buaʔ#,#bua#
#zalan#,#dalan#
#babuj#,#fahi#
#baseʔ#,#fase#
#batux#,#fatu#
#betik#,#fetik#
#bituʔen#,#fitun#
#betak#,#fota#
#betak#,#fotak#
#panaʔ#,#hana#
#padʒaj#,#hare#
#piliʔ#,#hili#
#piliʔ#,#hili#
#pidʒax#,#hira#
#pidʒax#,#hira#
#pitu#,#hitu#
#punti#,#hudi#
#isa#,#ida#
#kawit#,#kait#
#kiskis#,#kiki#
#labaw#,#laho#
#laŋu#,#lanu#
#dalem#,#laran#
#lima#,#lima#
#lahud#,#lor#
#manuk#,#man#
#manuk#,#manu#
#ŋadʒan#,#naran#
#enem#,#nen#
#depah#,#roha#
#sikux#,#siku#
#sikux#,#sikun#
#susu#,#susu#
#susu#,#susu#
#suksuk#,#susuk#
#tapis#,#tais#
#tekiʔ#,#teki#
#timidʒ#,#timir#
#telu#,#tolu#
#tubah#,#tuha#
#tuduʔ#,#turu#
#ʔuledʒ#,#ular#
#walu#,#walu#
