input,output
#abut#,#ambut#
#bintur#,#bintur#
#biras#,#biras#
#buduk#,#buduk#
#bulaŋ#,#bulaŋ#
#daŋsek#,#dasek#
#dasek#,#dasek#
#kampil#,#kampil#
#kandis#,#kandis#
#ɡasiŋ#,#kasiŋ#
#kunem#,#kunem#
#labuʔ#,#labuʔ#
#lalu#,#lalu#
#lamudʒ#,#lamud#
#landak#,#landak#
#laʔelu#,#laʔlu#
#laʔlu#,#laʔlu#
#lebas#,#lebas#
#lentaw#,#letew#
#letaw#,#letew#
#letik#,#letik#
#libedʒ#,#libed#
#libut#,#libut#
#liku#,#liku#
#lipak#,#lipak#
#liŋɡaŋ#,#liŋɡaŋ#
#liʔes#,#liʔes#
#lupiʔ#,#lupiʔ#
#luʔuk#,#luuk#
#seket#,#seket#
#tebeŋ#,#tebeŋ#
#teraŋ#,#telaŋ#
#tunas#,#tunas#
#ʔulam#,#ulam#
