input,output
#letiʔ#,#altiʔ#
#ambiʔ#,#ambi#
#ambun#,#ambun#
#ampet#,#ampat#
#ʔantipa#,#antipa#
#ʔanta#,#anta#
#ʔepah#,#apa#
#asaɡ#,#asaɡ#
#ʔalesem#,#aslam#
#ajut#,#ajut#
#hajun#,#ajun#
#ʔaŋesedʒ#,#aŋsad#
#ʔaŋsedʒ#,#aŋsad#
#bekel#,#bakal#
#balakaŋ#,#balakaŋ#
#balatuŋ#,#balatoŋ#
#banelat#,#banlat#
#baŋkaj#,#baŋke#
#bintul#,#bintul#
#biʔas#,#bijas#
#buhaŋin#,#buaŋin#
#bubud#,#bubud#
#buɡbuɡ#,#buɡbuɡ#
#buŋsu#,#bunsu#
#busuŋ#,#busoŋ#
#butiti#,#butiti#
#balalaŋ#,#balaŋ#
#damaj#,#dame#
#ɡitɡit#,#ɡiɡit#
#ɡimbal#,#ɡimbal#
#ɡujud#,#ɡujud#
#ɡaɡu#,#ɡaɡu#
#ikel#,#ikal#
#hinzam#,#indam#
#indu#,#indu#
#ʔizep#,#irap#
#kaliŋaw#,#kaliŋwan#
#kapal#,#kepal#
#keti#,#kati#
#kidelap#,#kildap#
#lentik#,#lantik#
#laun#,#laun#
#libedʒ#,#libad#
#mana#,#mana#
#paɡel#,#paɡal#
#paŋpaŋ#,#paŋpaŋ#
#putut#,#putut#
#pajuŋ#,#pajuŋ#
#pindaŋ#,#pindaŋ#
#sabeʔa#,#saba#
#sambaw#,#sabo#
#sabaw#,#sabo#
#sepaʔ#,#sapaʔ#
#sawaliʔ#,#sawaliʔ#
#saŋɡul#,#saŋɡul#
#siŋir#,#siŋil#
#suruŋ#,#suluŋ#
#sumpaʔ#,#sumpaʔ#
#saʔup#,#saup#
#tabeʔ#,#tabaʔ#
#taltal#,#taltal#
#temu#,#tamu#
#tamu#,#tamu#
#taŋɡap#,#taŋɡap#
#taŋɡul#,#taŋɡul#
#tiɡtiɡ#,#tiɡtiɡ#
#tiŋɡaʔ#,#tiŋɡaʔ#
#timbaŋ#,#timbaŋ#
#timpuhuʔ#,#timpuʔ#
#tuʔelid#,#tulid#
#tuʔlid#,#tulid#
#uɡaliʔ#,#uɡaliʔ#
#eŋdʒuŋ#,#aruŋ#
#edʒuŋ#,#aruŋ#
#awaj#,#awe#
#ʔeŋɡah#,#aŋɡa#
#haŋus#,#aŋus#
#ʔulam#,#ulam#
#ulit#,#ulit#
#ɡawaʔ#,#ɡawaʔ#
