input,output
#bahaw#,#bahaw#
#batu#,#bato#
#bahuʔ#,#bahoʔ#
#duha#,#duha#
#deket#,#dukot#
#dahun#,#dahon#
#zalan#,#dalan#
#dapdap#,#dapdap#
#dilaʔ#,#dilaʔ#
#ka#,#ka#
#ɡatel#,#katol#
#kilat#,#kilat#
#kukuh#,#kuko#
#kahiw#,#kahoj#
#kutu#,#kuto#
#luheʔ#,#luhaʔon#
#luas#,#luwas#
#lawaʔ#,#lawaʔ#
#laŋaw#,#laŋaw#
#laŋit#,#laŋit#
#luheʔ#,#luhaʔ#
#lumut#,#lumot#
#mamaʔ#,#mamaʔ#
#manuk#,#manok#
#mata#,#mata#
#na#,#na#
#ɲamuk#,#namok#
#nanaʔ#,#nanaʔ#
#natad#,#natad#
#niwaŋ#,#niwaŋ#
#pilit#,#pilit#
#pusedʒ#,#pusod#
#putiʔ#,#putiʔ#
#puket#,#pukot#
#puʔun#,#punoʔ#
#pusuʔ#,#pusoʔ#
#salaʔ#,#salaʔ#
#sawa#,#sawa#
#saŋa#,#saŋa#
#suluʔ#,#suloʔ#
#sumpit#,#sumpit#
#taʔi#,#tai#
#tanem#,#tanom#
#tebuh#,#tubo#
#tuli#,#tuli#
#tuaj#,#tuwaj#
#tambak#,#tambak#
#tanem#,#tanom#
#tasik#,#tasik#
#tuhud#,#tuhod#
#ɡuham#,#uɡam#
#ŋadʒan#,#ŋaran#
