input,output
#api#,#afi#
#kasu#,#aɡu#
#taliŋa#,#alia#
#kalia#,#alia#
#kalika#,#alia#
#talise#,#alie#
#ʔalo#,#alo#
#ʔanunu#,#anunu#
#tabuna#,#apuna#
#asio#,#atio#
#kajadʒo#,#ato#
#acok#,#ato#
#ʔatun#,#aʔu#
#bweka#,#bea#
#papa#,#fafa#
#pani#,#fani#
#pica#,#fixa#
#puʔaja#,#fuaxa#
#laŋo#,#lao#
#loto#,#loʔo#
#mapo#,#mafo#
#mai#,#mai#
#manuka#,#manua#
#matakut#,#maʔau#
#mate#,#maʔe#
#maʔati#,#maʔi#
#mimiʔ#,#mimi#
#mwaɲa#,#mona#
#muri#,#muxi#
#namo#,#namo#
#nopuʔ#,#nofu#
#nonok#,#nono#
#tokalaur#,#oala#
#kodʒom#,#oto#
#baluc#,#palu#
#padran#,#paxa#
#parara#,#paxaxa#
#benu#,#penu#
#bia#,#pie#
#pika#,#pie#
#papine#,#pifine#
#boŋi#,#poi#
#boma#,#poma#
#poɲu#,#ponu#
#bulat#,#pula#
#pulan#,#pula#
#bune#,#pune#
#pupuŋan#,#pupua#
#pure#,#puxe#
#putun#,#puʔu#
#dʒalan#,#tala#
#saman#,#tama#
#kururu#,#uɡuɡu#
#ʔunap#,#una#
#ubu#,#upu#
#ʔuraŋ#,#uxa#
#kuriap#,#uxi#
#uton#,#uʔo#
#ʔutup#,#uʔu#
#waɡa#,#wa#
#mwata#,#waʔa#
#ranum#,#xanu#
#damwa#,#xawa#
#rato#,#xaʔo#
#rodrom#,#xoxo#
