input,output
#a#,#a#
#hapuj#,#api#
#zalan#,#ara#
#ʔataj#,#ate#
#atu#,#atu#
#ʔatuan#,#atua#
#ʔatulaj#,#ature#
#ʔio#,#iio#
#ikaj#,#ike#
#inum#,#inu#
#ʔila#,#ira#
#kiₐ#,#ki#
#kulit#,#kiri#
#kutu#,#kutu#
#mamaʔ#,#mama#
#mata#,#mata#
#mimi#,#mimi#
#ɲamuk#,#namu#
#ʔeti#,#oti#
#epat#,#pa#
#papan#,#papa#
#baba#,#papa#
#batu#,#patu#
#pikit#,#piki#
#peɲu#,#ponu#
#bukuh#,#puku#
#puliŋ#,#puri#
#bulut#,#puru#
#bulu#,#puru#
#butun#,#putu#
#daʔih#,#rae#
#daŋdaŋ#,#rara#
#dalem#,#raro#
#dahun#,#rau#
#laŋaw#,#raŋo#
#lisehaʔ#,#ria#
#liseʔah#,#ria#
#limut#,#rimu#
#luaʔ#,#rua#
#duha#,#rua#
#luaŋ#,#ruo#
#taʔaj#,#tae#
#tasik#,#tai#
#saet#,#tao#
#talih#,#tari#
#tales#,#taro#
#taʔun#,#tau#
#taŋis#,#taŋi#
#tindaw#,#tio#
#tusiʔ#,#tui#
#tunu#,#tunu#
#tubuʔ#,#tupu#
#tumbuʔ#,#tupu#
#ʔuhenap#,#una#
#ʔubi#,#upi#
#ʔulu#,#uru#
#udʒan#,#uta#
