input,output
#amiaŋ#,#amiana#
#ʔadi#,#arj#
#ati#,#aty#
#hawan#,#avana#
#ʔaseŋ#,#aina#
#baŋbaŋ#,#bambana#
#liŋeʔet#,#dinitra#
#liŋʔet#,#dinitra#
#paspas#,#fafa#
#paŋkal#,#faka#
#palaʔ#,#fala#
#paŋpaŋ#,#fampana#
#paras#,#fara#
#piket#,#fihitra#
#pindaʔ#,#findra#
#pintal#,#fintana#
#kaliŋaw#,#hadino#
#ɡaut#,#haotra#
#ɡenep#,#henika#
#kujuŋ#,#hozona#
#kundul#,#hundru#
#kaban#,#havana#
#kawaŋ#,#havana#
#ketket#,#hehitra#
#kilik#,#helika#
#kulad#,#holatra#
#kuŋkuŋ#,#hunkuna#
#idas#,#ira#
#laŋuj#,#lanu#
#lahuk#,#lauka#
#lepas#,#lefa#
#zelaʔ#,#lela#
#lemeʔ#,#lemi#
#lubuk#,#lovoka#
#laŋeʔes#,#lani#
#laŋʔes#,#lani#
#alawid#,#lavitra#
#labuʔ#,#lavo#
#muteʔ#,#motj#
#nupi#,#nufi#
#ladʒa#,#rari#
#rambit#,#ravitra#
#rabit#,#ravitra#
#saŋkuŋ#,#sahona#
#sakuŋ#,#sahona#
#sama#,#sami#
#saŋa#,#sana#
#saruŋ#,#saruna#
#curit#,#soritra#
#salaj#,#sali#
#sarak#,#saraka#
#sekad#,#sehatra#
#suliŋ#,#sudina#
#sumbiŋ#,#sumbina#
#tampeŋ#,#tampina#
#tabeʔ#,#tavi#
#dahdah#,#tratra#
#bidaŋ#,#tsihivitrana#
#tumpaʔ#,#tumpa#
#tandem#,#tandrina#
#tadem#,#tandrina#
#taruk#,#taruka#
#tuŋtuŋ#,#tontona#
#ba#,#va#
#bakuku#,#vahoho#
#balakaŋ#,#valahana#
#balalaŋ#,#valala#
#badʒbadʒ#,#vavatra#
#bilis#,#vidj#
#biŋbiŋ#,#vimbina#
#bintaŋ#,#vintana#
#binti#,#vintsj#
#bidaŋ#,#vitrana#
#buntu#,#vonto#
#butu#,#vonto#
#aped#,#afitra#
#aŋkat#,#akatra#
#ambuʔ#,#ambo#
#ʔantuk#,#antoka#
#ʔasi#,#asj#
#ati#,#atsj#
#ati#,#atsy#
#ambuʔ#,#avo#
#ambuŋ#,#avona#
#hepak#,#efaka#
#erut#,#erotra#
#hinzam#,#indrana#
#ʔiriŋ#,#irina#
#hupak#,#ofaka#
#upak#,#ofaka#
#hukaj#,#ohj#
#ubak#,#ovaka#
#sukat#,#uhatra#
