input,output
#bakehaw#,#bakkaw#
#bakul#,#bakul#
#bantaʔ#,#banta#
#baŋkaj#,#baŋkaj#
#baŋkudu#,#baŋkudu#
#buhaŋin#,#buhaŋin#
#beken#,#bukun#
#besaj#,#busaj#
#daliŋ#,#daliŋ#
#deket#,#dukut#
#duduʔ#,#duruʔ#
#ɡateʔ#,#ɡataʔ#
#hukas#,#hukas#
#hurus#,#hurus#
#ilek#,#iluk#
#kaban#,#kaban#
#kampil#,#kampil#
#kanuʔus#,#kanuus#
#kapuk#,#kapuk#
#kapin#,#kapin#
#kawaʔ#,#kawaʔ#
#kaja#,#kaja#
#kubal#,#kubal#
#kuliʔik#,#kuliik#
#keluk#,#kulluk#
#keluŋ#,#kuluŋ#
#kempis#,#kuppis#
#kepis#,#kuppis#
#kusut#,#kusut#
#ketket#,#kutkut#
#kutiŋ#,#kutiŋ#
#libet#,#libut#
#lidem#,#lindum#
#liŋɡaŋ#,#liŋɡaŋ#
#lebak#,#lubbak#
#lebuɡ#,#lubuɡ#
#lunek#,#lunuk#
#lepiʔ#,#lupiʔ#
#letiʔ#,#lutiʔ#
#letup#,#lutup#
#eŋkab#,#okab#
#ekab#,#okab#
#pariama#,#palijama#
#padaŋ#,#paraŋ#
#patuŋ#,#patuŋ#
#piket#,#pikut#
#pintal#,#pintal#
#puas#,#puas#
#puliŋ#,#puliŋ#
#puntuk#,#puntuk#
#sanam#,#sanam#
#sawan#,#sawan#
#saŋkalan#,#saŋkalan#
#cibit#,#sibit#
#simudʒ#,#simud#
#sipak#,#sipak#
#sipat#,#sipat#
#sikaŋ#,#siŋkaŋ#
#sedsed#,#sudsud#
#suliŋ#,#suliŋ#
#sumbiŋ#,#sumbiŋ#
#suduʔ#,#suruʔ#
#seŋeʔaw#,#suŋaw#
#seŋʔaw#,#suŋaw#
#suŋsuŋ#,#suŋsuŋ#
#tabid#,#tabid#
#tamanaŋ#,#tamanaŋ#
#tambiluk#,#tambiluk#
#tambuk#,#tambuk#
#tikaŋ#,#tikaŋ#
#tikuʔ#,#tikuʔ#
#tiduŋ#,#tiruŋ#
#tumbuŋ#,#tumbuŋ#
#tumpuk#,#tumpuk#
#tepet#,#tuput#
#tuŋaw#,#tuŋaw#
#huŋkab#,#ukab#
#hukab#,#ukab#
#ʔutas#,#utas#
