input,output
#ʔatulaj#,#afule#
#hawak#,#ao#
#adʒan#,#asa#
#hadʒek#,#aso#
#ʔasu#,#asu#
#taliŋa#,#faliŋa#
#taʔun#,#fau#
#tawan#,#fava#
#bitik#,#fiti#
#tutuŋ#,#fufu#
#tuli#,#fuli#
#tuna#,#funa#
#tubuʔ#,#fupu#
#tumbuʔ#,#fupu#
#taŋis#,#faŋi#
#banua#,#hanua#
#para#,#hara#
#paŋedan#,#hata#
#pirit#,#hiri#
#buaʔ#,#hue#
#butun#,#hufu#
#butbut#,#huhu#
#bulan#,#hula#
#puliŋ#,#huli#
#puʔun#,#huni#
#buka#,#huʔe#
#ʔitiŋ#,#ifi#
#ʔila#,#ila#
#irid#,#iri#
#hikan#,#iʔa#
#saet#,#dʒao#
#zilak#,#dʒila#
#kiak#,#kia#
#laŋaw#,#laŋa#
#luaŋ#,#lua#
#luaʔ#,#lua#
#lumut#,#lumu#
#laŋit#,#lɔŋi#
#mata#,#mafa#
#mamaʔ#,#mama#
#mamin#,#mami#
#ʔeti#,#ofi#
#papan#,#papa#
#palaʔpaʔ#,#parafa#
#bekbek#,#popo#
#bulat#,#pula#
#daŋdaŋ#,#rara#
#dahun#,#rau#
#limut#,#rimu#
#duha#,#rua#
#daʔan#,#raː#
#lamuk#,#rɔmu#
#dalidʒ#,#rɔri#
#zalan#,#sala#
#salaʔ#,#sara#
#saŋa#,#saŋa#
#sisi#,#sisi#
#siwa#,#siva#
#suluʔ#,#sulu#
#ʔutan#,#ufa#
#utus#,#ufu#
#ʔulin#,#uli#
#ʔuhenap#,#una#
#ʔuzan#,#usa#
#ʔataj#,#ɐfe#
#iʔi#,#iː#
#ŋak#,#ŋaː#
#ŋik#,#ŋiː#
#ŋuk#,#ŋuː#
#ʔupa#,#ʔufa#
#kutu#,#ʔufu#
#kulit#,#ʔuli#
#kuŋ#,#ʔuː#
#kahiw#,#ʔɔi#
#ʔanitu#,#ʔɔitu#
