input,output
#zalan#,#aan#
#atas#,#aas#
#ʔamataʔ#,#amas#
#kataman#,#asam#
#danum#,#chaan#
#dahun#,#chee#
#ʔazaj#,#eet#
#balaj#,#faan#
#ina#,#iin#
#kukuh#,#kku#
#kutu#,#kuu#
#manuk#,#maan#
#mata#,#maas#
#mai#,#me#
#mamin#,#maam#
#nepuʔ#,#noow#
#lumut#,#nuumw#
#laŋit#,#naaŋ#
#papan#,#paap#
#buaʔ#,#pwpwu#
#daŋdaŋ#,#rar#
#duha#,#ruwa#
#kima#,#siim#
#tasik#,#saat#
#talih#,#sɐɐn#
#taneʔ#,#sɔɔn#
#sakaj#,#taa#
#peɲu#,#wiin#
#udʒan#,#woos#
#tebuh#,#woow#
#tebuh#,#wowu#
#ʔumun#,#wumw#
#puket#,#wuuk#
#ʔumun#,#wuumw#
#ʔuhenap#,#wuun#
#buhat#,#wuwa#
#buaʔ#,#wuwa#
#hunus#,#wunu#
#ʔuban#,#wuwan#
#ʔulu#,#wuun#
#ʔuzan#,#wuut#
#hapuj#,#aaf#
#ʔanitu#,#enu#
#ʔasu#,#eet#
#hapen#,#oo#
#ʔatep#,#oos#
