input,output
#aki#,#akʔi#
#amax#,#amo#
#baʔi#,#baʔi#
#daki#,#caʔi#
#zalan#,#cronə#
#dukduk#,#cucʔu#
#lima#,#eimo#
#lutuk#,#eutuka#
#batux#,#fatu#
#babuj#,#fuzu#
#buŋuh#,#fŋuu#
#imah#,#ima#
#ina#,#ino#
#kuja#,#kuzo#
#enem#,#nomə#
#nunuh#,#nunu#
#padʒaj#,#pai#
#paʔedʒu#,#pau#
#punaj#,#pnoj#
#panaʔ#,#pono#
#kulaj#,#roi#
#luludʒ#,#ruru#
#ʔules#,#rəsə#
#saleŋ#,#sroŋə#
#sibu#,#sifu#
#ʔatimela#,#timro#
#tanaʔ#,#tnoo#
#telu#,#turu#
#walu#,#voru#
#ʔajam#,#zomə#
#ʔuaj#,#ʔue#
