input,output
#acan#,#ahd#
#api#,#ahi#
#dʒalan#,#ahl#
#ʔawa#,#ahu#
#aŋin#,#ahŋ#
#saman#,#daːm#
#sake#,#dak#
#siba#,#dip#
#siba#,#dipe#
#solos#,#dool#
#ʔasu#,#edi#
#aŋit#,#eŋieŋ#
#pia#,#ia#
#isi#,#isih#
#katapa#,#kasap#
#karani#,#kɛrɛn#
#ladʒi#,#lahd#
#lapa#,#lap#
#ralom#,#loal#
#manuk#,#mahn#
#mana#,#man#
#matakut#,#masak#
#masakit#,#medek#
#meme#,#mehme#
#mamis#,#mem#
#manuk#,#men#
#misi#,#mihk#
#matolu#,#mosul#
#bula#,#mpwul#
#muku#,#mʷukumʷuk#
#namo#,#nahmw#
#ʔatop#,#oahs#
#ba#,#pa#
#baniŋ#,#pahn#
#baba#,#pahpa#
#bpalabpala#,#palapal#
#bpalaala#,#palapal#
#alabpala#,#palapal#
#alaala#,#palapal#
#bekas#,#pek#
#pali#,#pel#
#pika#,#pihk#
#pintik#,#pit#
#botu#,#pos#
#buliʔ#,#pwili#
#boŋi#,#pwohŋ#
#boŋi#,#pwoŋ#
#puaʔ#,#pwuh#
#buaʔ#,#pwuh#
#buna#,#pwuhn#
#buto#,#pwuhs#
#bubu#,#pwuupw#
#pasok#,#pɔd#
#pasok#,#pɔdok#
#raʔani#,#rahn#
#rato#,#roahs#
#rodrom#,#roht#
#rodrom#,#rot#
#tali#,#sahl#
#tali#,#sal#
#damwa#,#tahmw#
#pidʒiko#,#uduk#
#ubu#,#uhpw#
#ʔuraŋ#,#uhr#
#uton#,#uhs#
#pituʔun#,#usu#
#pupu#,#uu#
#pukot#,#uuk#
#puat#,#wa#
#puaʔ#,#wa#
#buaʔ#,#wa#
#puaʔ#,#wah#
#buaʔ#,#wah#
#poɲu#,#wehi#
#ŋapa#,#ŋaap#
#ŋipon#,#ŋih#
#pudi#,#uːt#
