input,output
#hapen#,#apen#
#bahaʔ#,#ba#
#bataŋ#,#bataŋ#
#bahaw#,#baw#
#bakbak#,#baʔbak#
#bukbuk#,#boʔbok#
#zalan#,#dalan#
#dahun#,#daon#
#dilaʔ#,#dilak#
#dujuŋ#,#dojoŋ#
#ʔelaŋ#,#elaŋ#
#ɡasɡas#,#ɡasɡas#
#kaka#,#kaka#
#ʔahelu#,#kalo#
#ʔapidʒ#,#kapid#
#ʔapit#,#kapit#
#ʔasu#,#kato#
#kawaj#,#kawaj#
#ʔeta#,#keta#
#ɡuham#,#koam#
#kukuh#,#koko#
#ʔuledʒ#,#kolod#
#ʔuzan#,#koran#
#laluŋ#,#laloŋ#
#latuʔ#,#latok#
#laŋen#,#laŋen#
#likuʔ#,#liko#
#luheʔ#,#lok#
#lulun#,#lolon#
#lumu#,#lomo#
#lumut#,#lomot#
#lusuŋ#,#lotoŋ#
#mama#,#mama#
#mata#,#mata#
#ɲamuk#,#namo#
#nanaʔ#,#nanak#
#nara#,#nara#
#nipis#,#nipit#
#niwaŋ#,#niwaŋ#
#paʔit#,#pakit#
#puk#,#pok#
#pusuʔ#,#potok#
#sakaŋ#,#sakaŋ#
#cikep#,#sikep#
#susu#,#soso#
#taʔi#,#taki#
#taʔu#,#tako#
#taʔun#,#takon#
#salaʔ#,#talak#
#talun#,#talon#
#tamiŋ#,#tamiŋ#
#tani#,#tamo#
#taneʔ#,#tanek#
#saŋa#,#taŋa#
#taŋeladʒ#,#taŋlad#
#titi#,#titi#
#suluʔ#,#tolok#
#tumpul#,#tompol#
#tuduŋ#,#toroŋ#
