input,output
#buni#,#abunijan#
#hadiʔ#,#adi#
#alaɡaʔ#,#alaɡa#
#hametak#,#amtak#
#ʔantatadu#,#antataːdu#
#apid#,#apid#
#ʔajam#,#ajam#
#ajud#,#ajud#
#badʒbadʒ#,#badbad#
#balabeɡ#,#balaboɡ#
#balatuŋ#,#balatoŋ#
#banban#,#banban#
#bidibid#,#bidibid#
#bikbik#,#bikbik#
#bilin#,#bilin#
#beŋkek#,#bokkok#
#beken#,#bokon#
#beladʒ#,#bolad#
#benal#,#bonal#
#beŋbeŋ#,#boŋboŋ#
#beŋbeŋ#,#boŋboŋ#
#bundak#,#budak#
#buni#,#buni#
#butbut#,#butbut#
#butiʔes#,#butiʔi#
#bikas#,#bika#
#biŋkaŋ#,#bikaŋ#
#bikaŋ#,#bikaŋ#
#bikas#,#biːʔah#
#buŋet#,#buːŋot#
#buŋet#,#buːŋot#
#buŋuɡ#,#buːŋuɡ#
#buŋut#,#buːŋut#
#zaŋaw#,#daŋo#
#ɡarit#,#ɡalit#
#ɡitɡit#,#ɡitɡit#
#ɡujud#,#ɡujud#
#ɡujud#,#ɡuːjud#
#salaksak#,#halakhak#
#sapsap#,#haphap#
#seŋkeb#,#hokob#
#sekeb#,#hokob#
#subeŋ#,#huboŋ#
#sudsud#,#hudhud#
#suruŋ#,#huluŋ#
#sudʒud#,#huɡud#
#sukat#,#hukat#
#iŋkaŋ#,#ikaŋ#
#iŋkiŋ#,#ikiŋ#
#ʔiem#,#iom#
#hiʔepet#,#ipot#
#kaban#,#kaban#
#kakawa#,#kakawa#
#ɡelaŋ#,#kolaŋ#
#kutkut#,#kutkut#
#lebas#,#labo#
#laʔelu#,#lalu#
#laʔlu#,#lalu#
#riken#,#likon#
#lipak#,#lipak#
#liŋaw#,#liŋo#
#lekeb#,#lokob#
#lepas#,#lopa#
#ruŋkab#,#lukab#
#luja#,#luja#
#ladʒa#,#laɡa#
#lutuʔ#,#lutu#
#lujek#,#lujak#
#ladʒa#,#laːɡa#
#maŋmaŋ#,#maŋmaŋ#
#ebek#,#obok#
#edeɡ#,#odoɡ#
#ʔezep#,#odop#
#elem#,#olom#
#elem#,#olom#
#elet#,#olot#
#elet#,#olot#
#paspas#,#pahpa#
#patpat#,#patpat#
#pitpit#,#pitpit#
#pitpit#,#pitpit#
#pisan#,#piŋsan#
#pulpul#,#pulupul#
#pada#,#pada#
#paŋɡaŋ#,#paɡaŋ#
#tabeʔ#,#taba#
#tabeʔ#,#taba#
#tadtad#,#tadtad#
#tikuŋ#,#tikuŋ#
#tuŋkab#,#tukab#
#tukab#,#tukab#
#tuntun#,#tuntun#
#tuʔelaŋ#,#tuŋal#
#tikaŋ#,#tikaŋ#
#timel#,#timol#
#upak#,#upak#
#upek#,#upok#
#wasaj#,#wahaj#
#wasaj#,#wahe#
#hataʔ#,#ata#
#ila#,#ila#
#iɲat#,#inat#
#ʔinit#,#init#
#itik#,#itik#
#hukas#,#uka#
#ulus#,#ulu#
#ujun#,#ujun#
#uŋaʔ#,#uŋa#
#akaŋ#,#aːkaŋ#
#hiwal#,#iːwal#
#ŋulŋul#,#ŋulŋul#
#ŋulŋul#,#ŋulŋul#
